htid	page_number	page_tokens
uc1.31158004848759	1	[]
uc1.31158004848759	2	['angeles', 'california', 'library', 'los', 'university']
uc1.31158004848759	3	[]
uc1.31158004848759	4	[]
uc1.31158004848759	5	['fisher', 'king', 'lives']
uc1.31158004848759	6	['bid', 'bloody', 'cure', 'diamonds', 'good', 'hand', 'julian', 'kill', 'knives', 'know', 'marvellous', 'rathbone', 'trap', 'trip']
uc1.31158004848759	7	['fisher', 'joseph', 'julian', 'king', 'lives', 'london', 'michael', 'rathbone']
uc1.31158004848759	8	['baskerville', 'bedford', 'bingham', 'bound', 'britain', 'britain', 'burn', 'c', 'copyright', 'electronic', 'eleven', 'esher', 'first', 'form', 'great', 'great', 'hall', 'isbn', 'james', 'joseph', 'julian', 'kent', 'london', 'ltd', 'ltd', 'ltd', 'may', 'means', 'mechanical', 'michael', 'otherwise', 'owner', 'paper', 'part', 'peach', 'permission', 'photocopying', 'point', 'printed', 'printers', 'prior', 'publication', 'published', 'rathbone', 'recording', 'reproduced', 'reserved', 'retrieval', 'rights', 'set', 'square', 'stored', 'supplied', 'surrey', 'system', 'tonbridge', 'tonbridge', 'transmitted', 'twelve', 'without', 'works', 'x']
uc1.31158004848759	9	['alayne', 'pr', 'º', 'ſº', 'ſº', 'ſº']
uc1.31158004848759	10	[]
uc1.31158004848759	11	['batuecas', 'christmas', 'contents', 'dame', 'dr', 'february', 'fernando', 'fisher', 'fisher', 'garcía', 'interview', 'introduction', 'journal', 'journal', 'journal', 'lecture', 'lewis', 'mark', 'mark', 'mark', 'mark', 'memorial', 'myths', 'narrative', 'narrative', 'nora', 'notes', 'october', 'ok', 'ossie', 'part', 'part', 'part', 'part', 'refuted', 'rules', 'sloggett', 'southam', 'southam', 'southam', 'southam', 'valley']
uc1.31158004848759	12	['athens', 'believe', 'civilisation', 'civilised', 'genius', 'hate', 'herzog', 'human', 'human', 'imaginary', 'individuals', 'invented', 'iv', 'letter', 'lives', 'love', 'makes', 'moses', 'possible', 'psychiatrist', 'reality', 'resent', 'situation', 'timon', 'timon', 'true', 'unposted', 'woods']
uc1.31158004848759	13	['accident', 'acting', 'ago', 'already', 'already', 'american', 'american', 'american', 'announced', 'announcement', 'approached', 'arts', 'assisting', 'attached', 'authorities', 'authorities', 'authorities', 'batuecas', 'begun', 'blame', 'british', 'christbourne', 'citizen', 'citizen', 'civil', 'civil', 'close', 'colnaghi', 'colnaghi', 'colnaghi', 'completely', 'connection', 'consulates', 'continuing', 'copy', 'date', 'de', 'death', 'december', 'died', 'died', 'disappeared', 'duty', 'efforts', 'england', 'enquiries', 'enquiry', 'event', 'exactly', 'exists', 'find', 'firm', 'fisher', 'following', 'following', 'full', 'govern', 'guard', 'guard', 'happened', 'henry', 'henry', 'hoy', 'hume', 'identical', 'informaciones', 'interval', 'introduction', 'issued', 'kingdom', 'la', 'latter', 'lewis', 'lewis', 'lewis', 'lewis', 'made', 'made', 'madrid', 'member', 'met', 'months', 'myton', 'nearly', 'newspaper', 'nine', 'occurred', 'officer', 'officers', 'official', 'paul', 'place', 'porlock', 'porlock', 'prensa', 'present', 'press', 'printed', 'proper', 'province', 'published', 'publishers', 'pursuit', 'received', 'reports', 'salamanca', 'satisfied', 'satisfied', 'sent', 'shot', 'silence', 'southam', 'spanish', 'spanish', 'spanish', 'statement', 'statements', 'strenuous', 'tlme', 'tragic', 'unavoidable', 'unavoidable', 'united', 'university', 'valley', 'visitor', 'whereabouts', 'work', 'year', 'year']
uc1.31158004848759	14	['accepted', 'accepted', 'adventure', 'alive', 'although', 'america', 'american', 'anything', 'appears', 'article', 'asking', 'assassination', 'atlantic', 'authorities', 'ballads', 'began', 'believe', 'believed', 'bought', 'brother', 'brought', 'buttons', 'campuses', 'central', 'christbourne', 'claimed', 'college', 'committed', 'commons', 'commune', 'concluded', 'connived', 'consulates', 'contents', 'dead', 'demonstrated', 'departments', 'died', 'education', 'elevated', 'embassies', 'english', 'especially', 'establishment', 'europe', 'even', 'extracted', 'facts', 'farming', 'fiction', 'figure', 'fisher', 'folk', 'found', 'function', 'government', 'happened', 'harden', 'held', 'heroes', 'hiding', 'house', 'inscribed', 'interest', 'interest', 'interview', 'io', 'italian', 'journalists', 'king', 'known', 'lecturer', 'legend', 'letters', 'lewis', 'lewis', 'lewis', 'light', 'lives', 'living', 'living', 'lover', 'mark', 'media', 'ment', 'months', 'mountains', 'murdered', 'nadia', 'nadia', 'nadia', 'naturally', 'neither', 'news', 'newspaper', 'often', 'organic', 'organise', 'outside', 'pantheon', 'peasant', 'police', 'police', 'political', 'popular', 'portugal', 'posters', 'preparing', 'present', 'pressure', 'print', 'printed', 'proliferated', 'pseudonym', 'public', 'published', 'question', 'relatives', 'release', 'reports', 'resume', 'return', 'reveal', 'rumours', 'sent', 'several', 'short', 'sides', 'sister', 'six', 'soon', 'southam', 'southam', 'southam', 'southam', 'southam', 'spain', 'spain', 'spanish', 'spanish', 'spanish', 'spanish', 'spanish', 'spite', 'spurious', 'still', 'stories', 'story', 'story', 'students', 'students', 'sung', 'supposed', 'surviving', 'teachers', 'time', 'time', 'titles', 'took', 'trace', 'train', 'true', 'trying', 'two', 'university', 'version', 'want', 'whose', 'widely', 'work', 'worn', 'write', 'writer']
uc1.31158004848759	15	['academic', 'account', 'account', 'agent', 'ago', 'already', 'article', 'athens', 'autobiography', 'batuecas', 'breaking', 'century', 'checking', 'christbourne', 'christine', 'colnaghi', 'colnaghi', 'come', 'considered', 'contacted', 'contained', 'course', 'death', 'december', 'deeply', 'diamonds', 'died', 'discoveries', 'doctor', 'doctor', 'encouragement', 'english', 'enquiry', 'ephemera', 'errors', 'even', 'executor', 'fact', 'fact', 'fateful', 'fernando', 'fiction', 'fisher', 'fisher', 'fisher', 'football', 'four', 'frere', 'frere', 'frere', 'fuck', 'garcía', 'garcía', 'gave', 'gave', 'generation', 'given', 'given', 'gleaned', 'great', 'great', 'happened', 'haters', 'help', 'henry', 'henry', 'hume', 'identity', 'important', 'important', 'indicated', 'interview', 'involved', 'journal', 'july', 'know', 'last', 'later', 'lecture', 'left', 'lewis', 'lewis', 'lewis', 'lewis', 'lewis', 'lewis', 'lewis', 'life', 'like', 'literary', 'literature', 'living', 'made', 'made', 'magic', 'man', 'man', 'manuscripts', 'marriage', 'masterpiece', 'material', 'milton', 'miss', 'miss', 'mixture', 'moreover', 'nadia', 'nadia', 'named', 'notes', 'occasion', 'odd', 'offered', 'one', 'one', 'order', 'ortega', 'papers', 'papers', 'passed', 'perhaps', 'period', 'point', 'porlock', 'press', 'press', 'privilege', 'production', 'relationship', 'relationship', 'relationship', 'research', 'reveal', 'salamanca', 'salamanca', 'scholarship', 'seminal', 'series', 'set', 'several', 'shakespeare', 'show', 'skills', 'southam', 'southam', 'student', 'study', 'successful', 'synthesis', 'takes', 'television', 'ten', 'thesis', 'thinkers', 'thirteenth', 'time', 'timon', 'transcript', 'transcript', 'trapped', 'tremendous', 'truth', 'twentieth', 'university', 'university', 'university', 'unnatural', 'us', 'valley', 'well', 'went', 'william', 'writer', 'written', 'wrote', 'year', 'year', 'years', 'years', 'young']
