htid	page_number	page_tokens
uc1.32106018716867	1	[]
uc1.32106018716867	2	['ackerknecht', 'california', 'contemporary', 'cruz', 'cruz', 'endowment', 'fiction', 'library', 'mary', 'santa', 'santa', 'university', 'university', 'william']
uc1.32106018716867	3	[]
uc1.32106018716867	4	[]
uc1.32106018716867	5	['man', 'perfect']
uc1.32106018716867	6	['boy', 'genius', 'mutt', 'naeem', 'sea']
uc1.32106018716867	7	['heinemann', 'london', 'man', 'perfect', 'william']
uc1.32106018716867	8	['act', 'actual', 'africa', 'alfred', 'asserted', 'auckland', 'australia', 'australia', 'author', 'author', 'available', 'binding', 'book', 'book', 'book', 'bound', 'boundary', 'bridge', 'britain', 'british', 'carse', 'catalogue', 'characters', 'cip', 'circulated', 'clays', 'coincidental', 'condition', 'condition', 'condition', 'conform', 'consent', 'copyright', 'copyright', 'corner', 'country', 'cover', 'cruz', 'dead', 'designs', 'die', 'entirely', 'environmental', 'forests', 'form', 'glenfield', 'great', 'group', 'group', 'grown', 'heinemann', 'heinemann', 'hired', 'houghton', 'houghton', 'house', 'house', 'house', 'house', 'house', 'house', 'hy', 'identified', 'imagination', 'imposed', 'including', 'isbn', 'isle', 'ives', 'kingdom', 'lent', 'library', 'library', 'limited', 'limited', 'limited', 'limited', 'limited', 'limited', 'living', 'london', 'ltd', 'made', 'manufacturing', 'milsons', 'murr', 'murr', 'naeem', 'naeem', 'names', 'natural', 'new', 'new', 'new', 'origin', 'otherwise', 'otherwise', 'palimpsest', 'papers', 'patents', 'perpetua', 'persons', 'plc', 'point', 'poland', 'polmont', 'printed', 'prior', 'processes', 'product', 'production', 'products', 'pty', 'pty', 'published', 'published', 'publisher', 'purchaser', 'random', 'random', 'random', 'random', 'random', 'random', 'randomhouse', 'record', 'recyclable', 'reg', 'regulations', 'resemblance', 'resold', 'right', 'road', 'road', 'road', 'santa', 'shall', 'similar', 'sold', 'south', 'south', 'st', 'stirlingshire', 'street', 'subject', 'subsequent', 'sustainable', 'sydney', 'trade', 'typeset', 'uc', 'uk', 'united', 'used', 'wales', 'way', 'william', 'william', 'without', 'without', 'wood', 'work', 'work', 'www', 'zealand', 'zealand']
uc1.32106018716867	9	['christian', 'wiman']
uc1.32106018716867	10	[]
