htid	page_number	page_tokens
uc1.32106011355572	1	[]
uc1.32106011355572	2	[]
uc1.32106011355572	3	[]
uc1.32106011355572	4	[]
uc1.32106011355572	5	['dorian']
uc1.32106011355572	6	['apes', 'area', 'author', 'boys', 'bull', 'cock', 'dead', 'feeding', 'fiction', 'frenzy', 'fun', 'great', 'grey', 'idea', 'insanity', 'junk', 'live', 'mail', 'man', 'perfidious', 'psychosis', 'quantity', 'sites', 'smell', 'sore', 'sweet', 'theory', 'tough', 'tough', 'tough', 'tough', 'toys']
uc1.32106011355572	7	['books', 'dorian', 'imitation', 'imprint', 'penguin', 'self', 'viking']
uc1.32106011355572	8	['africa', 'africa', 'airborne', 'albany', 'alcom', 'asserted', 'auckland', 'australia', 'australia', 'author', 'available', 'avenue', 'avenue', 'book', 'book', 'books', 'books', 'books', 'books', 'books', 'books', 'books', 'britain', 'british', 'bury', 'camberwell', 'camberwell', 'canada', 'canada', 'catalogue', 'centre', 'cip', 'clays', 'cnr', 'community', 'copyright', 'copyright', 'copyright', 'cruz', 'dante', 'delhi', 'edmunds', 'electronic', 'england', 'england', 'first', 'form', 'great', 'group', 'hudson', 'india', 'india', 'introduced', 'isbn', 'ives', 'library', 'library', 'limiting', 'london', 'london', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'may', 'means', 'mechanical', 'monotype', 'moral', 'new', 'new', 'new', 'new', 'nz', 'offices', 'ontario', 'orl', 'orl', 'otherwise', 'owner', 'p', 'panchsheel', 'park', 'part', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'permission', 'photocopying', 'phototypesetting', 'pic', 'printed', 'prior', 'pry', 'pt', 'publication', 'published', 'published', 'publisher', 'putnam', 'record', 'recording', 'registered', 'reproduced', 'reserved', 'reserved', 'retrieval', 'right', 'rights', 'rights', 'road', 'roads', 'rosebank', 'rosedale', 'rowland', 'santa', 'self', 'set', 'south', 'south', 'st', 'st', 'stored', 'strand', 'strand', 'street', 'sturdee', 'suffolk', 'system', 'toronto', 'transmitted', 'typeset', 'uc', 'usa', 'victoria', 'viking', 'wcir', 'without', 'without', 'written', 'york', 'york', 'zealand']
uc1.32106011355572	9	['bakewell', 'emery', 'ivan', 'jack', 'joan', 'thanks']
uc1.32106011355572	10	[]
uc1.32106011355572	11	['actor', 'appositeness', 'designate', 'done', 'european', 'human', 'individual', 'languages', 'mask', 'mask', 'means', 'one', 'person', 'persona', 'play', 'really', 'reveals', 'role', 'schopenhauer', 'true', 'unconscious', 'use', 'wear', 'word']
uc1.32106011355572	12	[]
uc1.32106011355572	13	['one', 'part', 'recordings']
uc1.32106011355572	14	[]
uc1.32106011355572	15	['actually', 'alone', 'ambiguity', 'antinous', 'anyone', 'anything', 'apartments', 'arm', 'arrogant', 'arsehole', 'artefacts', 'bananas', 'beam', 'became', 'begins', 'bitter', 'brightness', 'bust', 'came', 'century', 'character', 'chelsea', 'clear', 'coin', 'combinations', 'construction', 'correspondence', 'crisis', 'crucial', 'cunt', 'dado', 'daggers', 'day', 'disinterested', 'drink', 'drug', 'dusty', 'economic', 'enduring', 'even', 'even', 'face', 'fanlight', 'fell', 'figures', 'forgiven', 'generously', 'gloom', 'government', 'hauteur', 'henry', 'henry', 'home', 'house', 'human', 'ideas', 'image', 'immemorial', 'impossible', 'indeterminate', 'inscribed', 'inside', 'interesting', 'judged', 'life', 'light', 'looking', 'machine', 'mired', 'mirror', 'mirror', 'misfortune', 'modes', 'monarchy', 'much', 'one', 'orifices', 'paid', 'particular', 'past', 'peculiarly', 'people', 'played', 'pound', 'preference', 'progressive', 'recession', 'reels', 'regressive', 'reproduction', 'runner', 'searching', 'seasons', 'seeing', 'sharp', 'significance', 'signs', 'similar', 'skirt', 'slot', 'smeary', 'someone', 'souls', 'stood', 'story', 'striped', 'styles', 'succession', 'suit', 'supercilious', 'symbols', 'take', 'talk', 'tell', 'thoughts', 'three', 'three', 'three', 'three', 'times', 'turner', 'upon', 'victoria', 'viewer', 'wallpaper', 'watery', 'way', 'wearing', 'whether', 'wotton', 'wotton', 'wottons', 'wottons', 'yank', 'year', 'year', 'years']
uc1.32106011355572	16	['adam', 'air', 'among', 'animated', 'anyone', 'apple', 'arms', 'ash', 'ashtrays', 'ashtrays', 'away', 'back', 'bagged', 'bastard', 'behind', 'beneath', 'big', 'bits', 'black', 'black', 'blades', 'bottles', 'broad', 'brow', 'buried', 'buried', 'buttons', 'butts', 'cards', 'casually', 'character', 'cigar', 'cigarette', 'class', 'cocktail', 'cones', 'confirmation', 'costume', 'crafted', 'credenza', 'crombie', 'crumpled', 'cuff', 'curly', 'disconcertingly', 'disorder', 'disorder', 'distinctly', 'draught', 'dust', 'ebb', 'empty', 'empty', 'english', 'engraved', 'epicene', 'eruption', 'estate', 'existence', 'expanse', 'extreme', 'eyes', 'features', 'febrile', 'feet', 'filthy', 'finery', 'fingers', 'first', 'fleshy', 'floor', 'flow', 'flying', 'frayed', 'front', 'garment', 'gentleman', 'geological', 'glasses', 'hair', 'hair', 'henry', 'hidden', 'holes', 'hollow', 'home', 'hour', 'house', 'huge', 'husband', 'inked', 'invitations', 'invitations', 'knee', 'knitted', 'knobbly', 'knotted', 'lady', 'laid', 'lazy', 'let', 'like', 'like', 'like', 'like', 'like', 'linen', 'link', 'loafers', 'long', 'mail', 'marital', 'misunderstood', 'mostly', 'mucky', 'needed', 'never', 'one', 'order', 'others', 'overcoat', 'overcoats', 'overflowing', 'overfull', 'pack', 'pallor', 'party', 'pasteboard', 'perfectly', 'please', 'polishes', 'precise', 'prince', 'promising', 'provided', 'red', 'reddish', 'remarking', 'rest', 'riffled', 'sauntered', 'scarecrow', 'scuffed', 'sewn', 'shirt', 'shoes', 'shoulder', 'shuffling', 'silk', 'skinny', 'skirts', 'slice', 'slightly', 'snuffled', 'someone', 'sorting', 'spatulate', 'stack', 'stage', 'stained', 'stale', 'standards', 'stood', 'stripe', 'suit', 'suit', 'swaddled', 'tad', 'tailoring', 'tapped', 'tie', 'together', 'tumbleweeds', 'unbeautiful', 'undertaker', 'victims', 'victoria', 'view', 'volcanic', 'waxy', 'wife', 'wine', 'woman', 'worth', 'wotton', 'wotton', 'wotton', 'wotton', 'wotton', 'wottons', 'writhed']
uc1.32106011355572	17	['abandoned', 'acceptable', 'accompanied', 'across', 'adored', 'aged', 'allowed', 'almost', 'altogether', 'anger', 'anything', 'aristocratic', 'arms', 'asleep', 'attired', 'batface', 'batface', 'biarritz', 'body', 'body', 'bottles', 'breeds', 'bully', 'caithness', 'came', 'casually', 'children', 'cold', 'considerable', 'contaminated', 'contempt', 'crushed', 'dandified', 'darkness', 'days', 'deep', 'derived', 'disdain', 'dispersal', 'dregs', 'duchess', 'duke', 'duke', 'ears', 'elegantly', 'enclosure', 'enlarged', 'everything', 'exclaimed', 'eyes', 'face', 'family', 'far', 'father', 'fine', 'first', 'first', 'formed', 'four', 'friends', 'gaming', 'girlishly', 'glasses', 'goat', 'grace', 'gurned', 'hair', 'hours', 'hours', 'house', 'house', 'husband', 'infant', 'inky', 'irrefutably', 'jibed', 'judged', 'kept', 'kind', 'knew', 'lady', 'lady', 'lees', 'lieu', 'little', 'lots', 'man', 'many', 'mess', 'mind', 'months', 'mounted', 'much', 'naturally', 'navy', 'nobody', 'numerous', 'oblongs', 'observing', 'occasion', 'offering', 'one', 'party', 'people', 'pissed', 'pissing', 'plenty', 'popinjay', 'portions', 'preceding', 'preposterous', 'privileged', 'queer', 'ranks', 'rare', 'recent', 'rejection', 'remaining', 'repose', 'reservoir', 'secreted', 'seeing', 'selection', 'sent', 'separate', 'short', 'silence', 'skirt', 'snaked', 'sobriquet', 'space', 'spare', 'spent', 'spent', 'spiritous', 'spoken', 'squares', 'squeaked', 'still', 'stridently', 'stunted', 'suggest', 'superfluous', 'tell', 'tenant', 'three', 'tiered', 'tones', 'triangular', 'truth', 'ultrasonically', 'vapours', 'vast', 'velour', 'victoria', 'victoria', 'victoria', 'visited', 'way', 'way', 'ways', 'well', 'whose', 'words', 'world', 'wove', 'wriggled', 'writhed', 'year', 'yet']
uc1.32106011355572	18	['along', 'although', 'always', 'ancient', 'anywhere', 'apple', 'arm', 'around', 'around', 'baking', 'bathed', 'battlefield', 'become', 'beginning', 'behind', 'behind', 'blood', 'bloom', 'blossom', 'bottle', 'bowed', 'brides', 'briefcase', 'burden', 'came', 'captiousness', 'car', 'cared', 'cared', 'caring', 'caught', 'cherry', 'coat', 'confetti', 'couple', 'crowded', 'daffodils', 'darling', 'day', 'day', 'depart', 'descended', 'desert', 'door', 'dust', 'effloresced', 'either', 'entirely', 'eye', 'eyelid', 'face', 'feel', 'felt', 'finding', 'first', 'flowers', 'foxgloves', 'freshness', 'front', 'front', 'front', 'front', 'fruit', 'fuck', 'furl', 'gardens', 'gay', 'give', 'glanced', 'glass', 'go', 'going', 'good', 'groping', 'hands', 'hardly', 'harsh', 'henry', 'houses', 'hung', 'hung', 'impossible', 'inches', 'instead', 'inviting', 'june', 'june', 'keep', 'keys', 'kissed', 'kissed', 'lady', 'lady', 'late', 'late', 'lay', 'least', 'lightly', 'like', 'like', 'lips', 'little', 'long', 'looking', 'magnolia', 'may', 'mist', 'monochrome', 'morning', 'newspaper', 'none', 'noon', 'noon', 'oblongs', 'ofworkaday', 'one', 'one', 'opened', 'opted', 'orchids', 'outside', 'passed', 'pocket', 'railings', 'releasing', 'remained', 'remove', 'righteousness', 'rights', 'riot', 'scattered', 'scotch', 'scrunching', 'set', 'sexlessly', 'shit', 'skirt', 'snowdrops', 'speared', 'spore', 'staff', 'stems', 'steps', 'still', 'street', 'street', 'sunlight', 'swivelled', 'sympathy', 'terrace', 'thousand', 'thus', 'tiers', 'tights', 'time', 'together', 'tones', 'trailed', 'trailing', 'trees', 'trees', 'trees', 'tucking', 'tulips', 'turning', 'untangled', 'urbanity', 'us', 'veils', 'verdancy', 'veritable', 'victoria', 'victoria', 'waistband', 'wakey', 'well', 'went', 'whatever', 'willowy', 'within', 'wotton', 'wottons', 'yeah']
