htid	page_number	page_tokens
mdp.39015055165735	1	[]
mdp.39015055165735	2	[]
mdp.39015055165735	3	[]
mdp.39015055165735	4	[]
mdp.39015055165735	5	['small', 'world']
mdp.39015055165735	6	['barmy', 'books', 'british', 'changing', 'criticism', 'crossroads', 'david', 'falling', 'far', 'fiction', 'ginger', 'go', 'language', 'lodge', 'modern', 'modes', 'museum', 'novelist', 'novels', 'picturegoers', 'places', 'shelter', 'structuralism', 'working', 'writing']
mdp.39015055165735	7	['academic', 'david', 'london', 'odge', 'romance', 'secker', 'small', 'warburg', 'world']
mdp.39015055165735	8	['biddies', 'birkenhead', 'bound', 'britain', 'britain', 'british', 'cataloguing', 'copyright', 'data', 'david', 'david', 'england', 'f', 'first', 'great', 'great', 'guildford', 'isbn', 'king', 'library', 'limited', 'lodge', 'lodge', 'london', 'ltd', 'lynn', 'martin', 'merseyside', 'phototypeset', 'poland', 'printed', 'publication', 'published', 'rad', 'reprinted', 'seeker', 'small', 'street', 'three', 'times', 'title', 'warburg', 'wilmaset', 'world']
mdp.39015055165735	9	['love', 'mary', 'rod']
mdp.39015055165735	10	[]
mdp.39015055165735	11	['acknowledge', 'airport', 'author', 'birmingham', 'books', 'books', 'brian', 'british', 'called', 'changing', 'chapel', 'city', 'convention', 'corresponding', 'council', 'darlington', 'debt', 'derived', 'donald', 'drawn', 'due', 'ever', 'exactly', 'fanger', 'far', 'favours', 'figments', 'genoa', 'heathrow', 'hints', 'ideas', 'imagination', 'inescapable', 'information', 'inspiration', 'international', 'james', 'joyce', 'kind', 'know', 'like', 'limerick', 'many', 'margot', 'mention', 'mentioned', 'mla', 'mode', 'moynahan', 'new', 'note', 'one', 'one', 'owes', 'pan', 'parker', 'patricia', 'peopled', 'place', 'places', 'poetics', 'popular', 'prejudices', 'press', 'princeton', 'programme', 'pub', 'real', 'really', 'received', 'representative', 'resembles', 'resident', 'romance', 'rummidge', 'sequel', 'small', 'something', 'sometimes', 'special', 'studies', 'susumu', 'takagi', 'take', 'text', 'thanks', 'though', 'though', 'two', 'underground', 'universities', 'university', 'without', 'world', 'world', 'york', 'zurich']
mdp.39015055165735	12	[]
