htid	page_number	page_tokens
mdp.39015062819795	1	[]
mdp.39015062819795	2	[]
mdp.39015062819795	3	[]
mdp.39015062819795	4	[]
mdp.39015062819795	5	['abbey', 'alive', 'annually', 'battled', 'belief', 'beside', 'beside', 'beyond', 'birthplace', 'book', 'booker', 'brown', 'calendar', 'century', 'coat', 'collections', 'college', 'distinguished', 'drama', 'dundee', 'edinburgh', 'edwin', 'enduringly', 'fascination', 'festival', 'fishes', 'flow', 'george', 'glasgow', 'greenvoe', 'hawkfall', 'held', 'history', 'honoured', 'horizons', 'human', 'included', 'increasingly', 'inspiration', 'keep', 'keeps', 'known', 'lasting', 'later', 'layers', 'life', 'lifelong', 'lived', 'loaves', 'love', 'mackay', 'magnus', 'memorial', 'memory', 'moulded', 'muir', 'music', 'nature', 'newbattle', 'notably', 'novel', 'novel', 'ocean', 'ocean', 'one', 'onwards', 'onwards', 'open', 'original', 'orkney', 'orkney', 'past', 'permeated', 'poetry', 'poetry', 'prize', 'prose', 'prose', 'publications', 'quirks', 'reclusive', 'red', 'regular', 'religious', 'saltire', 'scotland', 'short', 'shortlisted', 'st', 'steady', 'stories', 'stream', 'stromness', 'stromness', 'studied', 'successful', 'though', 'time', 'time', 'time', 'time', 'tuberculosis', 'twentieth', 'universities', 'university', 'view', 'winner', 'work', 'world', 'world', 'writers', 'year']
mdp.39015062819795	6	[]
mdp.39015062819795	7	['beside', 'brown', 'george', 'mackay', 'ocean', 'time']
mdp.39015062819795	8	['acknowledge', 'arts', 'available', 'birlinn', 'book', 'bound', 'britain', 'british', 'british', 'brown', 'catalogue', 'copyright', 'council', 'data', 'edinburgh', 'edinburgh', 'edition', 'electronic', 'estate', 'express', 'first', 'form', 'george', 'great', 'hewer', 'house', 'imprint', 'isbn', 'isbn', 'john', 'library', 'library', 'ltd', 'ltd', 'ltd', 'mackay', 'may', 'means', 'mechanical', 'murray', 'newington', 'newington', 'norhaven', 'otherwise', 'paperback', 'part', 'permission', 'photocopying', 'polygon', 'printed', 'publication', 'publication', 'published', 'published', 'publisher', 'publishers', 'publishers', 'q', 'record', 'recording', 'reproduced', 'request', 'reserved', 'rights', 'road', 'scottish', 'stored', 'subsidy', 'text', 'towards', 'transmitted', 'typeset', 'uk', 'volume', 'west', 'without', 'written']
mdp.39015062819795	9	['erlend', 'phyllis']
mdp.39015062819795	10	[]
mdp.39015062819795	11	['aerodrome', 'bannockburn', 'broch', 'croftwoman', 'dance', 'fisherman', 'life', 'man', 'muse', 'seal']
mdp.39015062819795	12	[]
mdp.39015062819795	13	['ago', 'anything', 'army', 'bars', 'bogey', 'box', 'boy', 'boys', 'butterfly', 'chocolate', 'class', 'constantinople', 'customers', 'doctor', 'dreamer', 'drifts', 'either', 'estquoy', 'even', 'ever', 'everybody', 'example', 'farm', 'farmer', 'father', 'father', 'four', 'friday', 'gave', 'gift', 'good', 'good', 'got', 'idle', 'inattention', 'inhabitants', 'inquisitive', 'isa', 'isa', 'isa', 'island', 'join', 'kept', 'kind', 'know', 'know', 'laziest', 'lazy', 'like', 'listened', 'listening', 'little', 'matches', 'matthew', 'matthew', 'matthew', 'maybe', 'met', 'milk', 'minister', 'morning', 'morning', 'mouse', 'mr', 'mr', 'mr', 'mr', 'much', 'norday', 'norday', 'norsemen', 'nothing', 'occasional', 'one', 'ounce', 'outside', 'personified', 'ragnarson', 'ragnarson', 'ragnarson', 'roll', 'sat', 'saturday', 'school', 'seem', 'shop', 'shop', 'simon', 'simon', 'simon', 'simon', 'something', 'sorry', 'speak', 'squeak', 'succeed', 'taking', 'teacher', 'teaching', 'telling', 'think', 'thorfinn', 'thorfinn', 'thorfinn', 'thorfinn', 'thorfinn', 'thorfinn', 'thrush', 'til', 'try', 'useless', 'useless', 'useless', 'wall', 'watching', 'way', 'went', 'work', 'years']
mdp.39015062819795	14	['account', 'always', 'asleep', 'authorities', 'away', 'bairns', 'behind', 'bella', 'bill', 'book', 'book', 'book', 'boy', 'boy', 'boys', 'bully', 'buy', 'ca', 'cat', 'chirped', 'come', 'counter', 'customers', 'customers', 'dawn', 'died', 'discussed', 'divorced', 'edinburgh', 'end', 'end', 'enemy', 'estquoy', 'estquoy', 'everything', 'face', 'face', 'falling', 'farmer', 'fault', 'five', 'fivepence', 'flushed', 'fright', 'frighten', 'get', 'glasgow', 'good', 'good', 'guard', 'halloween', 'handing', 'hear', 'hope', 'hope', 'indeed', 'isa', 'isa', 'isa', 'isa', 'island', 'island', 'keep', 'know', 'last', 'like', 'like', 'lines', 'list', 'little', 'little', 'looked', 'lookout', 'man', 'marked', 'married', 'maybe', 'mistake', 'month', 'month', 'mouse', 'mr', 'mr', 'mr', 'mr', 'mr', 'mr', 'nail', 'names', 'nearly', 'nice', 'oh', 'one', 'one', 'owe', 'oxtail', 'paid', 'pay', 'penny', 'people', 'pounds', 'rainbow', 'red', 'salary', 'school', 'schoolroom', 'scoundrels', 'serve', 'settle', 'settled', 'shillings', 'shop', 'shop', 'shot', 'shot', 'shouted', 'simon', 'simon', 'simon', 'simon', 'simon', 'simon', 'simpson', 'solitary', 'somehow', 'sorry', 'soup', 'soup', 'spy', 'squeaked', 'squib', 'stamps', 'stamps', 'stealing', 'stern', 'sure', 'sweeties', 'teacher', 'thorfinn', 'thorfinn', 'thorfinn', 'thorfinn', 'thought', 'thought', 'three', 'three', 'threw', 'thundered', 'till', 'time', 'tin', 'tin', 'tiny', 'trouble', 'twice', 'village', 'voice', 'voice', 'wander', 'way', 'well', 'went', 'wife', 'wo', 'women', 'women', 'write', 'young']
mdp.39015062819795	15	['actually', 'along', 'anchored', 'anywhere', 'attracting', 'bad', 'bairns', 'baltic', 'bar', 'barmaid', 'barn', 'beachcomber', 'bow', 'bring', 'brother', 'brother', 'came', 'chocolate', 'chocolate', 'collie', 'cormorants', 'curled', 'customers', 'daughters', 'establishing', 'estquoy', 'every', 'fact', 'far', 'farmer', 'father', 'first', 'fishing', 'folk', 'four', 'gave', 'good', 'goose', 'greenay', 'handed', 'hangovers', 'hill', 'hovel', 'imagination', 'inga', 'inga', 'ingle', 'ingle', 'ingle', 'inn', 'isa', 'jimmo', 'lasses', 'left', 'listening', 'look', 'lyde', 'lyde', 'lying', 'mabel', 'mabel', 'making', 'man', 'matter', 'matthew', 'matthew', 'matthew', 'matthew', 'meet', 'meet', 'mirth', 'moment', 'mood', 'mr', 'needed', 'often', 'often', 'often', 'old', 'one', 'people', 'plans', 'pocket', 'poor', 'port', 'prince', 'put', 'queue', 'ragna', 'ragna', 'ragnarson', 'relations', 'road', 'rolf', 'rolfson', 'running', 'rus', 'schoolhouse', 'ship', 'shop', 'shore', 'side', 'sigrid', 'sigrid', 'simon', 'skipper', 'sleeping', 'soft', 'solan', 'somebody', 'spot', 'squeaked', 'stalwart', 'stern', 'stories', 'swedish', 'telling', 'thorfinn', 'thorfinn', 'thorfinn', 'thorfinn', 'thought', 'thought', 'three', 'three', 'tina', 'tina', 'tobacco', 'trading', 'universe', 'unmarried', 'usually', 'vaguely', 'view', 'village', 'visiting', 'walked', 'waved', 'way', 'weekend', 'wellhanded', 'woman', 'yole']
mdp.39015062819795	16	['ale', 'along', 'ate', 'axe', 'balanced', 'baltic', 'bank', 'beach', 'beach', 'bear', 'bearskins', 'belt', 'beside', 'beside', 'bit', 'blacksmith', 'boat', 'boris', 'boris', 'boxes', 'came', 'case', 'cases', 'clapped', 'court', 'court', 'cover', 'cried', 'dash', 'delight', 'delighted', 'eastern', 'eat', 'envoys', 'far', 'far', 'fat', 'filthy', 'forever', 'friends', 'friends', 'funny', 'gardens', 'gift', 'given', 'got', 'greet', 'guests', 'hand', 'hand', 'hands', 'hands', 'heavy', 'held', 'hovering', 'huge', 'huts', 'inside', 'iron', 'iron', 'ivory', 'jerk', 'land', 'leave', 'lifted', 'little', 'lived', 'lump', 'make', 'man', 'marble', 'meet', 'merchants', 'mouthfuls', 'must', 'night', 'nodded', 'nodded', 'oak', 'one', 'one', 'open', 'ordered', 'ore', 'ore', 'ore', 'outward', 'palace', 'palace', 'palace', 'palm', 'peace', 'pieces', 'prince', 'prince', 'prince', 'prince', 'quaver', 'quick', 'rain', 'ready', 'roasted', 'rolf', 'rolf', 'rolf', 'rolf', 'rolfson', 'rolfson', 'rus', 'rus', 'russians', 'russians', 'sat', 'sea', 'seemed', 'seemed', 'set', 'seven', 'shut', 'six', 'small', 'smoky', 'splendid', 'stay', 'stay', 'stones', 'stood', 'strong', 'stuff', 'swede', 'swedes', 'swedes', 'swedish', 'swedish', 'swedish', 'talking', 'thorfinn', 'thorfinn', 'thorfinn', 'three', 'troop', 'try', 'two', 'vikings', 'village', 'voice', 'wakefulness', 'walking', 'wolf', 'wooden', 'young']
