htid	page_number	page_tokens
uva.x004844737	1	[]
uva.x004844737	2	[]
uva.x004844737	3	['libraries', 'university', 'virginia']
uva.x004844737	4	[]
uva.x004844737	5	[]
uva.x004844737	6	['aslam', 'nadeem', 'rainbirds', 'season']
uva.x004844737	7	['rriaps']
uva.x004844737	8	[]
uva.x004844737	9	['alfred', 'dadeem', 'knopf', 'lam', 'new', 'york', 'yv']
uva.x004844737	10	['alfred', 'alfred', 'alk', 'america', 'american', 'aslam', 'aslam', 'aslam', 'book', 'books', 'borzoi', 'borzoi', 'britain', 'cm', 'colophon', 'congress', 'conventions', 'copyright', 'copyright', 'data', 'distributed', 'division', 'ed', 'edition', 'england', 'england', 'faber', 'faber', 'families', 'fiction', 'fiction', 'fiction', 'fiction', 'fiction', 'first', 'great', 'house', 'house', 'house', 'international', 'isbn', 'knopf', 'knopf', 'knopf', 'library', 'limited', 'london', 'lost', 'lovers', 'manufactured', 'maps', 'married', 'murder', 'muslim', 'nadeem', 'nadeem', 'nadeem', 'new', 'new', 'originally', 'pakistanis', 'paper', 'published', 'published', 'published', 'random', 'random', 'random', 'registered', 'reserved', 'rights', 'states', 'states', 'title', 'trademarks', 'united', 'united', 'victims', 'women', 'women', 'york', 'york']
uva.x004844737	11	['abdur', 'advised', 'ago', 'ahmed', 'always', 'chughtai', 'else', 'faiz', 'faiz', 'father', 'love', 'loving', 'masters', 'outset', 'rahman', 'taught', 'two', 'way', 'worth', 'write', 'years']
uva.x004844737	12	[]
uva.x004844737	13	['abid', 'adapted', 'advice', 'ahmed', 'aisa', 'aker', 'album', 'alexander', 'alexandra', 'allowing', 'anderson', 'angels', 'angus', 'anjali', 'anthony', 'anwar', 'arif', 'arts', 'assistance', 'atkinson', 'authors', 'believing', 'berger', 'beswick', 'bhupen', 'book', 'book', 'book', 'boyle', 'britain', 'burton', 'cape', 'care', 'cargill', 'chapter', 'charles', 'chughtai', 'chughtai', 'condillac', 'council', 'david', 'david', 'day', 'dear', 'debt', 'declare', 'deepest', 'disasters', 'donohue', 'elements', 'eleven', 'ements', 'esther', 'etching', 'everyone', 'extended', 'faber', 'faber', 'fail', 'family', 'father', 'felt', 'fisher', 'fisher', 'fittingly', 'forget', 'foundation', 'francis', 'friendship', 'fund', 'generosity', 'ghalib', 'grateful', 'grateful', 'great', 'guardian', 'guiding', 'hands', 'haneef', 'helen', 'help', 'hobbs', 'illustration', 'italicized', 'jise', 'john', 'jon', 'kahan', 'kahen', 'kate', 'kathy', 'ke', 'khakar', 'kindness', 'kloepfer', 'lahore', 'lahore', 'laoon', 'legends', 'leyla', 'like', 'literary', 'london', 'long', 'lost', 'love', 'love', 'lovers', 'manuscript', 'many', 'maps', 'martijn', 'mehta', 'murphy', 'museum', 'must', 'must', 'myths', 'named', 'named', 'need', 'new', 'nicholas', 'noel', 'novel', 'numerous', 'page', 'page', 'page', 'pages', 'painting', 'passages', 'pears', 'pearson', 'picture', 'poem', 'press', 'pringle', 'profoundly', 'proudest', 'quite', 'rachel', 'rahman', 'ramay', 'rashid', 'reach', 'read', 'received', 'riaz', 'richard', 'riley', 'royal', 'sa', 'saeed', 'salman', 'sara', 'se', 'singh', 'sonny', 'special', 'spent', 'spirits', 'stephen', 'takes', 'tamimi', 'thank', 'thank', 'thank', 'thanks', 'tim', 'title', 'trust', 'tujh', 'ulrike', 'use', 'verses', 'victoria', 'victoria', 'vrinda', 'walter', 'whitby', 'words', 'working', 'world', 'woven', 'writing', 'years', 'york']
uva.x004844737	14	[]
uva.x004844737	15	['human', 'never', 'octavio', 'paz', 'seeks', 'self']
uva.x004844737	16	[]
uva.x004844737	17	['acquaintanceship', 'born', 'breakfast', 'butterfly', 'colours', 'dance', 'darkness', 'eggs', 'great', 'hiraman', 'indian', 'like', 'madonnas', 'many', 'milk', 'moths', 'night', 'oldest', 'parakeet', 'peacock', 'sprfn', 'subcontinent', 'tails', 'tamarind', 'tree', 'wfrrrcr', 'women', 'world', 'wounded', 'xi']
uva.x004844737	18	['bloom', 'book', 'broken', 'cinnabar', 'dard', 'declare', 'di', 'disasters', 'fates', 'first', 'forget', 'ghosts', 'hands', 'iris', 'leaf', 'leopold', 'like', 'love', 'love', 'lovers', 'many', 'mirrors', 'moon', 'need', 'point', 'raunaq', 'scandal', 'summcr', 'sunbird', 'thousand', 'vine', 'wfrrrcr', 'wings', 'xii', 'yuirumn']
uva.x004844737	19	[]
uva.x004844737	20	[]
uva.x004844737	21	['absent', 'adventure', 'afterwards', 'age', 'ago', 'air', 'allowing', 'anyone', 'around', 'around', 'attention', 'bare', 'bones', 'breaks', 'build', 'buried', 'burning', 'c', 'c', 'candles', 'children', 'children', 'children', 'church', 'cold', 'corner', 'crack', 'crushed', 'crystal', 'dagger', 'daring', 'day', 'dead', 'debris', 'deliberate', 'delicate', 'disappearance', 'door', 'drawing', 'drifts', 'drops', 'earth', 'eggshell', 'embedded', 'even', 'everything', 'fall', 'feathers', 'feet', 'finch', 'first', 'flesh', 'fluency', 'foot', 'foot', 'formed', 'fragile', 'front', 'frozen', 'garden', 'heat', 'houses', 'icicle', 'incense', 'increased', 'jetty', 'june', 'kitchens', 'lake', 'lake', 'lest', 'lick', 'like', 'like', 'loses', 'magnet', 'make', 'many', 'may', 'mosque', 'movement', 'nearby', 'neighbourhood', 'oblivious', 'one', 'open', 'oyster', 'pace', 'pain', 'pcacock', 'pearl', 'pebbles', 'powder', 'prcyvr', 'previous', 'pulling', 'radiant', 'railings', 'refine', 'rinsed', 'rosebuds', 'runners', 'season', 'seem', 'sends', 'set', 'shamas', 'shamas', 'shamas', 'shattering', 'shore', 'sinking', 'size', 'skull', 'sky', 'slip', 'slopes', 'smuggling', 'snow', 'snowflakes', 'snowmen', 'snowstorm', 'soles', 'solidity', 'spikes', 'spot', 'spring', 'standing', 'stands', 'step', 'stone', 'strawberries', 'sublime', 'sugar', 'symmetry', 'temporary', 'tiny', 'toboggans', 'today', 'tolerates', 'towards', 'towards', 'transparency', 'turning', 'watches', 'water', 'way', 'weight', 'white', 'within', 'xylophone', 'years']
uva.x004844737	22	['abundant', 'according', 'adolescents', 'alive', 'along', 'alternative', 'around', 'attempts', 'bags', 'base', 'beating', 'become', 'biology', 'blossom', 'body', 'boys', 'breakfast', 'bringing', 'broken', 'bus', 'calm', 'cards', 'carp', 'catapulted', 'cellophane', 'cherry', 'cherry', 'cherry', 'children', 'children', 'children', 'clearly', 'clusters', 'coming', 'convulsive', 'covered', 'crashing', 'created', 'dandelions', 'dark', 'daybreak', 'days', 'dazzling', 'direction', 'dispatched', 'dissection', 'doorstep', 'drew', 'dropped', 'early', 'earth', 'eating', 'ebb', 'either', 'elevated', 'enables', 'even', 'every', 'expensive', 'eye', 'failure', 'fallen', 'fell', 'figure', 'fish', 'fishing', 'flow', 'flowers', 'following', 'footpaths', 'free', 'frog', 'frozen', 'fruit', 'gaps', 'gentle', 'gets', 'giant', 'glimpse', 'gone', 'heart', 'higher', 'hill', 'hill', 'hoping', 'house', 'hundred', 'hyacinths', 'inside', 'jacks', 'jesus', 'keeping', 'key', 'lake', 'lake', 'lake', 'lake', 'late', 'lemon', 'letter', 'like', 'like', 'like', 'lilac', 'linked', 'lit', 'margin', 'mass', 'mind', 'mirror', 'moments', 'months', 'mornings', 'moss', 'needed', 'night', 'night', 'occasionally', 'october', 'one', 'one', 'pair', 'parents', 'past', 'perfume', 'permit', 'person', 'playing', 'pretending', 'prove', 'pulp', 'queens', 'racing', 'red', 'regular', 'remembers', 'rhythm', 'right', 'road', 'road', 'road', 'runs', 'rush', 'sari', 'saying', 'school', 'season', 'see', 'seen', 'shamas', 'shaped', 'shore', 'side', 'sky', 'small', 'smears', 'snow', 'snow', 'son', 'soon', 'squeezed', 'stained', 'stand', 'still', 'still', 'still', 'stones', 'street', 'street', 'success', 'summer', 'summer', 'suns', 'surface', 'takes', 'teacher', 'though', 'tides', 'towering', 'translucence', 'trees', 'trees', 'trees', 'trodden', 'trunks', 'tufts', 'twist', 'twoheaded', 'vehicle', 'vivid', 'waist', 'walked', 'walking', 'walking', 'water', 'water', 'water', 'waves', 'way', 'weather', 'wet', 'whenever', 'wild', 'winds', 'winter', 'within', 'x', 'yet', 'younger']
uva.x004844737	23	['according', 'almost', 'almost', 'along', 'alrashid', 'always', 'among', 'appear', 'arm', 'arm', 'arrange', 'arrival', 'asking', 'attached', 'autumn', 'back', 'baghdad', 'bahar', 'barsat', 'became', 'become', 'blue', 'caliph', 'carrying', 'chants', 'classroom', 'clear', 'come', 'come', 'coming', 'consider', 'cord', 'country', 'country', 'crystals', 'day', 'day', 'decides', 'descent', 'desired', 'directly', 'disguised', 'distance', 'done', 'door', 'door', 'doubt', 'easeful', 'edges', 'elizabeth', 'england', 'england', 'every', 'eyes', 'falling', 'falling', 'falls', 'far', 'field', 'find', 'first', 'first', 'five', 'flakes', 'flakes', 'foetus', 'four', 'front', 'good', 'greeted', 'growing', 'habit', 'hand', 'hand', 'hand', 'hand', 'hand', 'harun', 'high', 'hill', 'holding', 'house', 'ice', 'ii', 'imaginable', 'inclining', 'indeed', 'innumerable', 'intervals', 'judgement', 'khizan', 'kitchen', 'lacking', 'learning', 'left', 'life', 'light', 'lose', 'losing', 'losses', 'lost', 'makes', 'man', 'manner', 'maples', 'marvelling', 'melting', 'monsoon', 'monsoon', 'mosque', 'names', 'near', 'nearby', 'needed', 'next', 'night', 'nights', 'old', 'one', 'one', 'one', 'one', 'open', 'opens', 'pakistan', 'pakistan', 'palm', 'part', 'path', 'path', 'perfumed', 'person', 'personally', 'personified', 'perspective', 'pieces', 'place', 'placenta', 'prayer', 'prosperity', 'prosperous', 'queen', 'queen', 'raindrop', 'receive', 'regular', 'remarked', 'result', 'riddle', 'road', 'schoolchildren', 'season', 'season', 'season', 'seasons', 'sequence', 'shamas', 'shelf', 'slower', 'small', 'smiles', 'snow', 'snow', 'snow', 'snow', 'snowflakes', 'solution', 'someone', 'soon', 'spite', 'spring', 'standing', 'stands', 'steadying', 'straw', 'street', 'streets', 'stretched', 'stretched', 'subjects', 'summer', 'tales', 'though', 'though', 'thousand', 'thrust', 'towards', 'transformed', 'tricks', 'true', 'umbilical', 'umbrella', 'umbrella', 'visitor', 'wafers', 'water', 'way', 'went', 'whiteness', 'whoever', 'winter', 'wishes', 'withdraws', 'woman', 'year', 'years', 'yes']
uva.x004844737	24	['able', 'afternoons', 'ago', 'alighting', 'almost', 'almost', 'almost', 'altering', 'amber', 'approach', 'appropriate', 'arbitrariness', 'area', 'around', 'arrangement', 'aware', 'back', 'banishment', 'bell', 'berry', 'bookcase', 'books', 'born', 'breath', 'briefly', 'brother', 'burning', 'call', 'certain', 'chalk', 'chanda', 'chest', 'child', 'choice', 'colour', 'colours', 'colours', 'comfort', 'committing', 'conjure', 'coolest', 'corner', 'dancing', 'darkness', 'day', 'day', 'deciding', 'deliver', 'dharti', 'direction', 'door', 'door', 'doorbell', 'drift', 'eager', 'early', 'engage', 'enriched', 'enticing', 'eternity', 'ever', 'exile', 'experimenting', 'exteriors', 'eye', 'facing', 'fear', 'find', 'five', 'five', 'flattened', 'flickeringly', 'game', 'girlfriend', 'given', 'glass', 'glimpsed', 'glue', 'half', 'hand', 'hard', 'heavy', 'holidays', 'hour', 'house', 'house', 'house', 'house', 'however', 'hurriedly', 'imprisoned', 'informal', 'inhales', 'instead', 'jugnu', 'keys', 'knowing', 'leave', 'leningrad', 'light', 'light', 'light', 'limbs', 'little', 'lived', 'long', 'made', 'memory', 'middle', 'mixing', 'months', 'months', 'moth', 'moths', 'move', 'moving', 'much', 'next', 'night', 'nights', 'one', 'opened', 'ordinary', 'painted', 'pakistan', 'panel', 'paper', 'paragraph', 'pause', 'permanently', 'piano', 'pigments', 'pink', 'pink', 'place', 'place', 'precisely', 'pressed', 'purpose', 'reacted', 'read', 'reproducing', 'room', 'rooms', 'rooms', 'school', 'search', 'secret', 'shades', 'shadow', 'shadowy', 'shut', 'similarly', 'since', 'sleep', 'sliding', 'small', 'sohni', 'sole', 'solidifying', 'someone', 'something', 'spot', 'stain', 'stand', 'still', 'stir', 'stone', 'stood', 'straw', 'sucked', 'summer', 'summer', 'surprising', 'taps', 'terror', 'though', 'though', 'though', 'three', 'three', 'three', 'three', 'time', 'tip', 'touch', 'undisturbed', 'vanished', 'volume', 'waking', 'wall', 'years', 'years', 'yellow', 'younger']
