htid	page_number	page_tokens
uc1.b4973453	1	[]
uc1.b4973453	2	[]
uc1.b4973453	3	[]
uc1.b4973453	4	[]
uc1.b4973453	5	['adventure', 'awfully', 'big']
uc1.b4973453	6	[]
uc1.b4973453	7	['adventure', 'awfully', 'bainbridge', 'beryl', 'big', 'duckworth']
uc1.b4973453	8	['adventure', 'associates', 'awfully', 'bainbridge', 'bainbridge', 'beryl', 'beryl', 'big', 'britain', 'british', 'burn', 'cataloguing', 'clwyd', 'cm', 'crescent', 'data', 'derek', 'doyle', 'duckworth', 'electronic', 'f', 'factory', 'first', 'form', 'fy', 'gerald', 'gloucester', 'great', 'h', 'isbn', 'isbn', 'libr', 'library', 'limited', 'london', 'may', 'means', 'mechanical', 'mold', 'north', 'old', 'otherwise', 'part', 'permission', 'photocopying', 'photoset', 'piano', 'printed', 'prior', 'publication', 'publication', 'published', 'publisher', 'recording', 'redwood', 'reproduced', 'reserved', 'retrieval', 'rights', 'stored', 'system', 'title', 'transmitted', 'trowbridge', 'wales', 'without']
uc1.b4973453	9	['derwent', 'k', 'l', 'l', 'may', 'pk', 'q', 'yolanta']
uc1.b4973453	10	['act', 'barrie', 'bird', 'bird', 'bringing', 'came', 'come', 'curly', 'dreams', 'everyone', 'examining', 'fallen', 'gulping', 'james', 'killed', 'ladies', 'lady', 'minutely', 'mother', 'must', 'nibs', 'object', 'oh', 'omnes', 'pan', 'peter', 'peter', 'preferred', 'pretty', 'really', 'see', 'shot', 'shot', 'slightly', 'take', 'think', 'though', 'tootles', 'tootles', 'tootles', 'two', 'us', 'used', 'wanted', 'wendy', 'woruler']
uc1.b4973453	11	['afraid', 'along', 'always', 'anybody', 'approach', 'backwards', 'bill', 'blame', 'case', 'chance', 'child', 'closed', 'clumped', 'corridor', 'course', 'crying', 'curtain', 'done', 'door', 'doors', 'enough', 'excuses', 'fault', 'footsteps', 'get', 'get', 'girl', 'girl', 'happen', 'happy', 'heard', 'heard', 'house', 'interested', 'kept', 'last', 'left', 'lights', 'look', 'lowered', 'lowering', 'meredith', 'never', 'none', 'old', 'one', 'one', 'opening', 'particular', 'passage', 'past', 'past', 'people', 'perched', 'persisted', 'property', 'protested', 'pushing', 'room', 'rose', 'rose', 'row', 'saying', 'seat', 'shoulder', 'sight', 'simply', 'stepped', 'strike', 'strode', 'switched', 'third', 'though', 'thought', 'told', 'tone', 'unfortunate', 'upset', 'used', 'voice', 'voice', 'waiting', 'waylay', 'well', 'wrong', 'ﬁre', 'ﬁt', 'ﬂoor']
uc1.b4973453	12	['abovethe', 'across', 'air', 'appeared', 'asked', 'auditorium', 'back', 'began', 'beneath', 'beside', 'black', 'box', 'boxes', 'brown', 'buildings', 'bunny', 'café', 'came', 'climbed', 'coming', 'corner', 'curtain', 'dangling', 'dark', 'darkness', 'direction', 'door', 'door', 'ducking', 'ear', 'empty', 'encouraged', 'enquired', 'far', 'followed', 'forget', 'frock', 'gas', 'get', 'girl', 'gone', 'gumboots', 'gutter', 'hard', 'head', 'home', 'hook', 'hour', 'illumination', 'jagged', 'jumped', 'knew', 'leaving', 'light', 'lights', 'like', 'long', 'looked', 'looking', 'mantles', 'match', 'meredith', 'milk', 'note', 'observed', 'one', 'opened', 'orange', 'orange', 'overlooking', 'pass', 'picked', 'piled', 'put', 'reached', 'rise', 'river', 'rose', 'rose', 'rose', 'round', 'run', 'saw', 'saw', 'seep', 'shed', 'ships', 'shouted', 'side', 'silence', 'since', 'singing', 'skirt', 'slashed', 'slattern', 'sling', 'slops', 'sparks', 'square', 'square', 'stage', 'staggered', 'steps', 'stone', 'stood', 'street', 'sudden', 'telephone', 'tell', 'though', 'though', 'top', 'train', 'urinals', 'waiting', 'walked', 'want', 'wife', 'window', 'window', 'young', 'ﬁreman', 'ﬁt', 'ﬂoor']
uc1.b4973453	13	['across', 'already', 'arm', 'asked', 'bedraggled', 'black', 'blur', 'board', 'boots', 'bounced', 'bound', 'bouquet', 'branches', 'breast', 'business', 'button', 'circling', 'cobblestones', 'cold', 'daffodils', 'directly', 'distance', 'enclosure', 'eye', 'face', 'fastidiously', 'forgive', 'fumbled', 'girl', 'glossy', 'god', 'good', 'handed', 'head', 'holding', 'holding', 'ice', 'keep', 'kick', 'lamp', 'lamplight', 'like', 'lime', 'man', 'man', 'match', 'meredith', 'meredith', 'mufﬂer', 'mufﬂer', 'newspapers', 'one', 'orphanage', 'pad', 'pale', 'paper', 'pockets', 'public', 'raised', 'relieving', 'rolled', 'rose', 'rose', 'rough', 'rung', 'rushworth', 'see', 'sending', 'sequinned', 'shadows', 'skeetering', 'something', 'spoke', 'stood', 'stopped', 'street', 'suppose', 'throat', 'told', 'trees', 'twice', 'twist', 'urinal', 'us', 'warehouse', 'white', 'wind', 'winter', 'within', 'wo', 'wo', 'wound', 'ﬁnger', 'ﬁstful', 'ﬂowers']
