htid	page_number	page_tokens
uc1.b4948541	1	['h', 'j', 'lg', 'n', 'u', 'v', 'v', 'z']
uc1.b4948541	2	[]
uc1.b4948541	3	[]
uc1.b4948541	4	[]
uc1.b4948541	5	[]
uc1.b4948541	6	[]
uc1.b4948541	7	[]
uc1.b4948541	8	[]
uc1.b4948541	9	['bomber']
uc1.b4948541	10	['author', 'berlin', 'brain', 'die', 'expensive', 'file', 'funeral', 'horse', 'ipcress', 'larf', 'place', 'water']
uc1.b4948541	11	['bomber', 'deighton', 'evanston', 'events', 'flight', 'germany', 'harper', 'iune', 'last', 'len', 'new', 'night', 'publishers', 'relating', 'row', 'york']
uc1.b4948541	12	['address', 'america', 'articles', 'arts', 'bomber', 'book', 'brief', 'bros', 'case', 'catalog', 'chappell', 'come', 'composed', 'copyright', 'copyright', 'coucruzss', 'critical', 'cum', 'deighton', 'east', 'easy', 'easy', 'edition', 'edward', 'embodied', 'except', 'first', 'go', 'green', 'harper', 'heyman', 'information', 'kind', 'len', 'library', 'manner', 'may', 'music', 'new', 'number', 'ohn', 'part', 'permission', 'permission', 'printed', 'publishers', 'quotations', 'reproduced', 'reproduced', 'reserved', 'reviews', 'rights', 'song', 'states', 'street', 'united', 'used', 'wamer', 'whatsoever', 'without', 'words', 'written', 'written', 'york']
uc1.b4948541	13	['airﬁeld', 'altgarten', 'although', 'attempted', 'background', 'base', 'bombers', 'called', 'creaking', 'day', 'described', 'door', 'e', 'entirely', 'eé', 'f', 'far', 'fen', 'king', 'know', 'kroonsdijk', 'lancaster', 'like', 'luftwalle', 'mal', 'named', 'named', 'never', 'people', 'possible', 'real', 'real', 'une', 'volkswagen', 'warley', 'work', 'year', 'ﬁction']
uc1.b4948541	14	[]
uc1.b4948541	15	['actions', 'admiration', 'advance', 'american', 'archives', 'arose', 'aroused', 'asl', 'associated', 'attitude', 'barbarism', 'bombing', 'bombs', 'books', 'cal', 'ceremonies', 'continuous', 'dever', 'df', 'dictionary', 'discouraged', 'disposition', 'fact', 'february', 'forms', 'frey', 'g', 'gallant', 'gl', 'hundred', 'important', 'inquirer', 'insensibility', 'ious', 'keisingefs', 'least', 'lord', 'missions', 'mitre', 'numbered', 'occasions', 'p', 'penguin', 'press', 'psychology', 'quently', 'reason', 'reli', 'ritual', 'rocedures', 'rockets', 'secret', 'six', 'special', 'special', 'stem', 'tennyson', 'tonnage', 'totalled', 'triangle', 'tricing', 'ul', 'usually', 'v', 'veale', 'vietnam', 'vocabulary', 'words', 'ﬂogging']
uc1.b4948541	16	[]
uc1.b4948541	17	['across', 'across', 'afraid', 'ago', 'air', 'among', 'around', 'back', 'bedroom', 'bedroom', 'bedside', 'believe', 'black', 'body', 'bomber', 'bombers', 'bombing', 'bombs', 'bond', 'boring', 'bright', 'broken', 'buttoned', 'charles', 'chasing', 'clear', 'cloud', 'clouds', 'cohen', 'come', 'comparison', 'corner', 'cost', 'couple', 'dark', 'darling', 'difficult', 'disappeared', 'dry', 'ending', 'enough', 'enough', 'eyes', 'fall', 'fears', 'fortune', 'found', 'get', 'given', 'given', 'guests', 'hair', 'hand', 'honeymoon', 'hours', 'house', 'husband', 'isolated', 'king', 'lambert', 'lambert', 'lambert', 'lately', 'laughed', 'light', 'like', 'liked', 'line', 'magniﬁcent', 'man', 'married', 'moment', 'months', 'moon', 'moon', 'morning', 'mother', 'muscular', 'necessity', 'neck', 'need', 'night', 'nodded', 'nose', 'oh', 'pajamas', 'pale', 'paneling', 'praying', 'prey', 'primitive', 'raids', 'ran', 'recognize', 'resulted', 'right', 'right', 'ruth', 'ruth', 'ruth', 'ruth', 'safe', 'sam', 'sam', 'sam', 'sam', 'sam', 'say', 'say', 'scar', 'scratched', 'see', 'seldom', 'sharp', 'shielded', 'silk', 'sky', 'sleepily', 'small', 'small', 'small', 'smile', 'smile', 'smiled', 'smoke', 'something', 'speaking', 'standing', 'stars', 'stopped', 'street', 'suntan', 'supplied', 'switched', 'talking', 'tall', 'tapestry', 'think', 'three', 'time', 'took', 'uniform', 'untidy', 'wearing', 'weekend', 'whispers', 'wind', 'wind', 'window', 'witchcraft', 'witchcraft', 'words', 'worn', 'wrinkles', 'yellow', 'ﬁngers', 'ﬁrst', 'ﬁrst']
uc1.b4948541	18	['abandon', 'acres', 'acres', 'across', 'across', 'ago', 'ago', 'airplane', 'allow', 'ancient', 'another', 'anyway', 'asked', 'asleep', 'back', 'back', 'bed', 'bedrooms', 'bubbly', 'bugger', 'ca', 'cirrus', 'closed', 'cloud', 'cohen', 'cohen', 'cold', 'come', 'coming', 'country', 'country', 'countryside', 'course', 'cows', 'crawled', 'creaking', 'crew', 'crew', 'crippled', 'crosscountry', 'dad', 'dead', 'discolored', 'door', 'dozen', 'drink', 'ever', 'exercise', 'family', 'family', 'favorite', 'gap', 'ghost', 'glimpse', 'go', 'gone', 'good', 'got', 'grotesque', 'ground', 'half', 'hand', 'hardly', 'house', 'husband', 'knew', 'lambert', 'lambert', 'latches', 'leave', 'letter', 'light', 'light', 'like', 'like', 'like', 'like', 'listen', 'little', 'london', 'mean', 'mentioned', 'monday', 'monochromatic', 'morning', 'much', 'museum', 'name', 'navigator', 'never', 'never', 'never', 'next', 'night', 'nodded', 'nothing', 'old', 'old', 'old', 'one', 'one', 'open', 'overhead', 'passed', 'photograph', 'poor', 'pounds', 'predicted', 'prediction', 'probably', 'promise', 'promise', 'properly', 'rain', 'ran', 'reached', 'really', 'recognized', 'relatives', 'remember', 'right', 'ruth', 'ruth', 'ruth', 'ruth', 'see', 'seen', 'seen', 'send', 'seven', 'shall', 'shivered', 'sick', 'sick', 'sick', 'since', 'something', 'something', 'somewhere', 'sort', 'spare', 'stairs', 'standing', 'standing', 'started', 'still', 'stopped', 'story', 'strange', 'stream', 'supposed', 'tapestry', 'tentatively', 'thought', 'thunderstorm', 'time', 'time', 'tomorrow', 'trees', 'trips', 'trout', 'trying', 'want', 'waved', 'weather', 'weekend', 'wind', 'windowpanes', 'writing', 'years', 'yes', 'young', 'ﬁngers', 'ﬁrst', 'ﬁve', 'ﬂown', 'ﬂying', 'ﬂying']
uc1.b4948541	19	['across', 'airmen', 'already', 'ancient', 'arrived', 'aside', 'awake', 'away', 'awoken', 'beating', 'bed', 'bed', 'beyond', 'black', 'blackout', 'bloody', 'bloody', 'body', 'body', 'breakfast', 'breakfast', 'bright', 'calming', 'came', 'came', 'carpet', 'catch', 'chair', 'change', 'chilly', 'chose', 'church', 'close', 'close', 'closed', 'closed', 'cloud', 'clumsy', 'cohen', 'cohens', 'cold', 'combat', 'coming', 'conﬁdent', 'country', 'creaked', 'creature', 'cumulus', 'curtains', 'damned', 'damned', 'damp', 'day', 'defaced', 'different', 'dress', 'dropped', 'duty', 'eased', 'east', 'edge', 'end', 'enough', 'even', 'everyone', 'explained', 'eyes', 'eyes', 'face', 'fairy', 'flight', 'gave', 'germany', 'gets', 'girls', 'give', 'glimpse', 'glimpse', 'gloomy', 'grandeur', 'ground', 'group', 'guests', 'hair', 'hand', 'head', 'hear', 'heart', 'holland', 'horses', 'hours', 'house', 'impossible', 'kid', 'kiss', 'knew', 'labor', 'lambert', 'lambert', 'lambert', 'lamberts', 'leaded', 'lieutenant', 'lightening', 'like', 'like', 'like', 'looked', 'lot', 'love', 'made', 'made', 'made', 'magic', 'many', 'marble', 'march', 'married', 'married', 'massive', 'material', 'mind', 'moonlight', 'morning', 'moved', 'mumbled', 'mumbling', 'navigator', 'nice', 'night', 'one', 'one', 'onto', 'part', 'patch', 'pillow', 'pillow', 'poor', 'pressed', 'princess', 'pulled', 'pulled', 'pulled', 'radar', 'rained', 'return', 'rim', 'room', 'room', 'room', 'ruth', 'sail', 'sea', 'sensed', 'sheets', 'shortages', 'sideboard', 'silhouette', 'silk', 'since', 'sit', 'sky', 'sky', 'skyline', 'sleep', 'sleepy', 'sleepy', 'small', 'smelled', 'soon', 'sound', 'sound', 'steps', 'stone', 'summer', 'sun', 'sweet', 'taken', 'tense', 'tense', 'terms', 'tightly', 'times', 'together', 'told', 'trees', 'turned', 'turned', 'two', 'upon', 'waiting', 'walked', 'wall', 'wartime', 'ways', 'weather', 'white', 'whole', 'wife', 'wife', 'window', 'windows', 'wizard', 'worn', 'worn', 'ﬁrst', 'ﬁttings', 'ﬂoor']
uc1.b4948541	20	['able', 'accent', 'actuarily', 'aimer', 'air', 'air', 'aircraft', 'already', 'ambition', 'among', 'anxious', 'appointed', 'armchair', 'around', 'ash', 'attention', 'australian', 'authority', 'average', 'b', 'baby', 'balding', 'birthplace', 'bloke', 'bomb', 'bouncing', 'boys', 'breakfast', 'bred', 'ca', 'came', 'casualty', 'chap', 'chose', 'clear', 'combat', 'commander', 'completed', 'coupons', 'crew', 'crew', 'crew', 'crinkled', 'day', 'dead', 'decent', 'defer', 'digby', 'digby', 'dignity', 'done', 'double', 'double', 'driver', 'drives', 'duties', 'easy', 'edge', 'efforts', 'eh', 'elderly', 'energy', 'enthusiasm', 'even', 'every', 'everyone', 'exactly', 'eyes', 'face', 'fact', 'fellow', 'flight', 'flight', 'flight', 'found', 'four', 'funny', 'gallon', 'germany', 'get', 'good', 'good', 'good', 'good', 'goodness', 'got', 'great', 'great', 'greet', 'grips', 'guests', 'half', 'happy', 'hated', 'head', 'head', 'high', 'hoopback', 'horseman', 'hun', 'impossible', 'irresistible', 'joined', 'knew', 'knocked', 'lambert', 'lambert', 'lambert', 'lieutenant', 'like', 'like', 'listened', 'long', 'looked', 'man', 'many', 'material', 'mathematically', 'meadow', 'meant', 'month', 'monty', 'must', 'nickname', 'officer', 'officer', 'oflicer', 'one', 'one', 'ops', 'others', 'others', 'paid', 'pathﬁnder', 'people', 'people', 'percent', 'piloted', 'pink', 'pinker', 'pleasure', 'popular', 'public', 'puncture', 'putting', 'rate', 'readiness', 'readiness', 'regarded', 'remains', 'remembered', 'room', 'says', 'says', 'school', 'second', 'see', 'sergeant', 'service', 'short', 'short', 'show', 'show', 'show', 'since', 'singled', 'sir', 'sir', 'sit', 'sixty', 'sixty', 'skill', 'skin', 'smile', 'smiled', 'sort', 'spite', 'squadron', 'standards', 'station', 'stocky', 'stories', 'story', 'suggest', 'sun', 'survive', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'table', 'telling', 'telling', 'temporarily', 'thing', 'thirty', 'three', 'times', 'tone', 'tour', 'tour', 'transferred', 'trips', 'understand', 'unquestioning', 'voice', 'voice', 'walked', 'way', 'weathered', 'went', 'windsor', 'women', 'years', 'younger', 'ﬁve', 'ﬂatter']
uc1.b4948541	21	['accent', 'accent', 'accent', 'accent', 'acknowledged', 'actually', 'admire', 'agreed', 'aimer', 'air', 'amazement', 'anxious', 'apologetically', 'appreciative', 'arms', 'army', 'army', 'army', 'attitude', 'australian', 'away', 'back', 'battersby', 'behavior', 'black', 'blew', 'bloke', 'bomb', 'bottles', 'boy', 'breakfast', 'car', 'cast', 'challenge', 'charm', 'cigarettes', 'cigarettes', 'circumstances', 'coffee', 'cohen', 'cohen', 'collar', 'come', 'complexion', 'constantly', 'conﬁdent', 'coupons', 'crap', 'daily', 'digby', 'digby', 'digby', 'digby', 'digby', 'digby', 'digby', 'digby', 'digby', 'driver', 'education', 'eighteen', 'eighth', 'eighth', 'english', 'eton', 'everyone', 'eyes', 'familiarity', 'father', 'fellow', 'fellows', 'fill', 'fill', 'flight', 'force', 'frizzy', 'full', 'funny', 'gave', 'general', 'give', 'give', 'given', 'going', 'good', 'guests', 'guests', 'hair', 'harrods', 'harrods', 'helpings', 'honey', 'hope', 'host', 'house', 'hundred', 'hundred', 'jawline', 'jesus', 'king', 'knew', 'know', 'last', 'laughed', 'legs', 'lieutenant', 'like', 'like', 'like', 'line', 'lingerie', 'make', 'make', 'man', 'matter', 'mind', 'mock', 'modern', 'montgomery', 'much', 'must', 'nasty', 'never', 'never', 'none', 'normal', 'old', 'one', 'opposite', 'orders', 'pale', 'pancakes', 'panzers', 'perfect', 'petrol', 'petrol', 'played', 'players', 'point', 'pommy', 'pressing', 'punch', 'put', 'putting', 'puzzled', 'rather', 'really', 'record', 'referring', 'repeated', 'right', 'ring', 'ripe', 'rommel', 'rommel', 'rommel', 'room', 'routine', 'saw', 'says', 'scanned', 'school', 'second', 'second', 'sensitive', 'sergeant', 'sergeant', 'seriously', 'service', 'shakespeare', 'shock', 'sideboard', 'sitting', 'smile', 'smiled', 'smiled', 'smiles', 'smoke', 'soft', 'sound', 'speak', 'special', 'sport', 'squadron', 'station', 'stood', 'studied', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'sweet', 'take', 'tall', 'terrible', 'thin', 'though', 'tie', 'tie', 'tie', 'time', 'tolerate', 'trapped', 'two', 'two', 'two', 'unfortunate', 'using', 'voice', 'warm', 'way', 'wearing', 'whisky', 'yellow', 'young', 'ﬁngered']
uc1.b4948541	22	['added', 'adolescence', 'adviser', 'afternoon', 'air', 'airplane', 'airplane', 'always', 'another', 'anyone', 'anything', 'anywhere', 'apprentices', 'asking', 'assistant', 'away', 'bad', 'batters', 'batters', 'batters', 'batters', 'batters', 'battersby', 'battersby', 'become', 'believed', 'blindfolded', 'bolt', 'bombing', 'bombsight', 'boots', 'boy', 'buttons', 'calloused', 'came', 'came', 'camera', 'captain', 'captain', 'carry', 'chin', 'class', 'clerks', 'cohen', 'combing', 'compare', 'constant', 'contemplated', 'controls', 'coolant', 'course', 'crew', 'crew', 'crew', 'crew', 'crew', 'curt', 'day', 'decided', 'delayed', 'digby', 'done', 'emergency', 'endless', 'engi', 'engineer', 'engineer', 'engineer', 'engineer', 'especially', 'every', 'expected', 'experienced', 'factories', 'fellow', 'flight', 'force', 'frizzy', 'fuel', 'fuel', 'garages', 'gone', 'ground', 'ground', 'gun', 'hair', 'hands', 'heed', 'helped', 'high', 'hoped', 'hung', 'hydraulic', 'instinct', 'instinct', 'irishman', 'keep', 'know', 'knowledge', 'lambert', 'lambert', 'lambert', 'lambert', 'lambert', 'lambert', 'landings', 'late', 'lathe', 'less', 'less', 'lieutenant', 'like', 'little', 'malfunction', 'manners', 'many', 'marshal', 'mechanical', 'member', 'member', 'men', 'merely', 'metalwork', 'micky', 'micky', 'mornings', 'motorcycle', 'mouth', 'murphy', 'murphy', 'named', 'needed', 'never', 'never', 'night', 'nothing', 'nothing', 'nut', 'ofﬁcers', 'oil', 'one', 'one', 'operate', 'operators', 'oxlike', 'oxygen', 'paid', 'part', 'part', 'people', 'pilot', 'pimples', 'plan', 'popularity', 'practicable', 'practical', 'praise', 'prepared', 'questions', 'quivered', 'raids', 'reason', 'reassemble', 'recently', 'repairs', 'responsibility', 'rings', 'round', 'round', 'royal', 'run', 'say', 'school', 'secondary', 'seldom', 'sergeants', 'shaving', 'shy', 'sorry', 'squadron', 'sure', 'surveyed', 'sweet', 'sweet', 'sweet', 'sweet', 'system', 'systems', 'taken', 'takeoﬂs', 'technical', 'terrifying', 'thin', 'time', 'together', 'trips', 'turret', 'unlucky', 'untypical', 'voice', 'watch', 'watched', 'watching', 'way', 'week', 'well', 'word', 'young', 'younger', 'ﬁfteen', 'ﬁnally', 'ﬂew', 'ﬂight', 'ﬂight', 'ﬂight', 'ﬂight', 'ﬂown', 'ﬂying']
uc1.b4948541	23	['academic', 'afraid', 'airmen', 'always', 'always', 'answer', 'anyone', 'apparent', 'asked', 'bad', 'battersby', 'battersby', 'belonged', 'best', 'bombers', 'boys', 'breakfast', 'british', 'british', 'businesslike', 'came', 'careful', 'carried', 'case', 'cast', 'charge', 'chemistry', 'cohen', 'cohen', 'cohen', 'cohen', 'cohen', 'cold', 'competing', 'contribute', 'conﬁdent', 'corporal', 'delicious', 'depth', 'dozen', 'drip', 'duty', 'easily', 'effect', 'efforts', 'else', 'emmy', 'english', 'enough', 'entrance', 'exams', 'eyes', 'faces', 'father', 'father', 'fellows', 'fen', 'forced', 'form', 'four', 'fresh', 'fronts', 'furthers', 'girl', 'given', 'half', 'hand', 'handsome', 'hardly', 'headmaster', 'hearts', 'helping', 'high', 'honey', 'however', 'indistinguishable', 'intended', 'inﬂatable', 'jokes', 'kitchen', 'known', 'lambert', 'lambert', 'lancashire', 'last', 'laughed', 'like', 'little', 'looked', 'looked', 'looked', 'luckily', 'made', 'make', 'manner', 'marked', 'matter', 'matter', 'mothers', 'munich', 'need', 'neers', 'nervously', 'nervously', 'nineteen', 'often', 'one', 'ones', 'pale', 'pancake', 'pancakes', 'paper', 'paper', 'paper', 'paper', 'part', 'perhaps', 'physics', 'physics', 'pile', 'pimply', 'place', 'plate', 'proud', 'prove', 'pushed', 'qualiﬁcations', 'question', 'quickly', 'quiet', 'race', 'rafts', 'rather', 'recipe', 'refer', 'remember', 'reminded', 'repeated', 'requires', 'room', 'ruth', 'ruth', 'sample', 'sample', 'say', 'school', 'sea', 'second', 'seen', 'set', 'set', 'severe', 'shall', 'shop', 'simon', 'simple', 'simplicity', 'sixth', 'slacken', 'smashing', 'smiled', 'sodium', 'solely', 'solely', 'son', 'sort', 'spoke', 'store', 'storm', 'stunted', 'suit', 'tall', 'taught', 'teeth', 'tempt', 'thin', 'thought', 'told', 'toward', 'towns', 'trap', 'trim', 'troopers', 'twenty', 'ugly', 'undoubtedly', 'uniform', 'university', 'unwary', 'upon', 'upon', 'viennese', 'vocabulary', 'waaf', 'war', 'war', 'warley', 'warn', 'week', 'went', 'wife', 'wise', 'woman', 'wondered', 'wondered', 'work', 'write', 'written', 'young', 'ﬁre']
