htid	page_number	page_tokens
uc1.b4948469	1	[]
uc1.b4948469	2	['california', 'cruz', 'library', 'ta', 'university']
uc1.b4948469	3	['w']
uc1.b4948469	4	[]
uc1.b4948469	5	['ending']
uc1.b4948469	6	['austen', 'author', 'became', 'bond', 'case', 'conquest', 'dossier', 'drink', 'ed', 'egyptologists', 'ene', 'enemy', 'englishman', 'estate', 'fat', 'feeling', 'girl', 'girl', 'green', 'hell', 'im', 'james', 'jane', 'league', 'like', 'like', 'lucky', 'man', 'maps', 'murder', 'new', 'one', 'poems', 'poems', 'questions', 'riverside', 'robert', 'round', 'samples', 'spectrum', 'take', 'uncertain', 'v', 'villas', 'want']
uc1.b4948469	7	['bedford', 'cape', 'ending', 'jonathan', 'london', 'square', 'thirty']
uc1.b4948469	8	['amis', 'baylis', 'bedford', 'britain', 'cape', 'ebenezer', 'first', 'great', 'isbn', 'kingsley', 'london', 'london', 'ltd', 'ltd', 'press', 'printed', 'published', 'son', 'square', 'trinity', 'wci', 'worcester']
uc1.b4948469	9	['betty', 'f', 'fussell', 'mé', 'paul', 'pr']
uc1.b4948469	10	[]
uc1.b4948469	11	['adela', 'adela', 'affairs', 'afternoon', 'asked', 'back', 'back', 'bantering', 'bastable', 'bernard', 'best', 'brother', 'come', 'emotion', 'entrance', 'even', 'exit', 'explained', 'express', 'front', 'get', 'getting', 'go', 'go', 'go', 'hard', 'household', 'interest', 'inﬂation', 'keep', 'know', 'leg', 'long', 'make', 'matter', 'mean', 'mild', 'money', 'morning', 'morning', 'much', 'new', 'new', 'often', 'old', 'one', 'place', 'place', 'places', 'poorer', 'quite', 'resentment', 'round', 'see', 'seemed', 'sense', 'shorty', 'slightest', 'sorry', 'supermarket', 'take', 'thick', 'think', 'time', 'told', 'tone', 'tone', 'took', 'trying', 'usual', 'value', 'voice', 'w', 'way', 'way', 'whole', 'yes', 'yesterday']
uc1.b4948469	12	['able', 'accent', 'actually', 'adela', 'affairs', 'agreement', 'although', 'anyway', 'appropriate', 'bad', 'bastable', 'bernard', 'bernard', 'bernard', 'ca', 'ca', 'ca', 'ca', 'ca', 'carrier', 'carry', 'christian', 'clear', 'clearly', 'come', 'companion', 'complete', 'course', 'course', 'darkness', 'darlin', 'demand', 'derrick', 'despised', 'doctor', 'domestic', 'drunk', 'drunk', 'drunk', 'enough', 'expectin', 'express', 'fella', 'felt', 'generally', 'go', 'help', 'help', 'hidden', 'household', 'impenetrable', 'interest', 'interest', 'irish', 'irish', 'irish', 'irony', 'know', 'known', 'leg', 'leg', 'leg', 'level', 'local', 'mainwaring', 'man', 'means', 'much', 'much', 'mystery', 'mystery', 'mystery', 'name', 'name', 'och', 'one', 'others', 'ould', 'partly', 'partly', 'physically', 'prevents', 'prevents', 'pronounced', 'properly', 'proposition', 'rather', 'rather', 'referred', 'ruled', 'see', 'seems', 'servant', 'short', 'shortell', 'shorty', 'shorty', 'shorty', 'something', 'sort', 'sounded', 'speaking', 'spoken', 'status', 'still', 'stops', 'supermarket', 'surname', 'taking', 'tall', 'things', 'things', 'think', 'total', 'use', 'well', 'ya', 'ya', 'years', 'yes', 'yet', 'ﬁfteen']
uc1.b4948469	13	['able', 'adela', 'adela', 'adela', 'adela', 'advance', 'already', 'amazing', 'argument', 'asking', 'bad', 'bernard', 'bernard', 'bernard', 'bernard', 'bloke', 'bound', 'breakfast', 'breakfast', 'ca', 'carry', 'chemist', 'cleaners', 'clear', 'clears', 'come', 'coming', 'effect', 'electricity', 'every', 'explained', 'fell', 'forget', 'glance', 'go', 'going', 'got', 'heard', 'hefty', 'inclination', 'indeed', 'kid', 'know', 'lamp', 'largely', 'leg', 'life', 'look', 'looked', 'loudly', 'luncheon', 'many', 'might', 'morning', 'must', 'name', 'native', 'need', 'needed', 'old', 'one', 'one', 'one', 'place', 'plug', 'prevent', 'question', 'quite', 'radio', 'reading', 'run', 'say', 'see', 'seems', 'shop', 'shorty', 'shorty', 'shorty', 'shorty', 'sittingroom', 'started', 'stuff', 'tell', 'things', 'things', 'time', 'times', 'tracy', 'traﬂic', 'trevor', 'turn', 'unpredictable', 'vegetables', 'well', 'window', 'wo', 'wristwatch', 'yet', 'ﬁt']
uc1.b4948469	14	['adela', 'adela', 'adela', 'anybody', 'asked', 'attractions', 'back', 'bernard', 'bernard', 'bernard', 'bernard', 'bernard', 'bernard', 'bloody', 'buggers', 'ca', 'case', 'charitable', 'circumstances', 'comes', 'companionship', 'condition', 'dog', 'else', 'enough', 'enterprise', 'escape', 'even', 'expect', 'falling', 'fewer', 'forget', 'forget', 'freely', 'george', 'give', 'given', 'go', 'go', 'go', 'got', 'head', 'hold', 'holds', 'honestly', 'idea', 'inﬂection', 'io', 'know', 'know', 'lightly', 'looking', 'man', 'mean', 'might', 'moved', 'must', 'neck', 'nonsense', 'oh', 'oh', 'physical', 'playing', 'possibilities', 'rather', 'realize', 'realize', 'repetition', 'rings', 'rising', 'see', 'see', 'seeing', 'seemed', 'shops', 'short', 'shorty', 'shorty', 'silly', 'something', 'still', 'struck', 'suggested', 'support', 'talked', 'talking', 'undeniable', 'undertake', 'use', 'wanted', 'well', 'well', 'wo', 'ﬁll']
uc1.b4948469	15	['abode', 'added', 'adela', 'adela', 'adela', 'ah', 'artistic', 'back', 'bastable', 'bernard', 'brigadier', 'brother', 'cheap', 'cheap', 'cleaners', 'cold', 'conduct', 'cottage', 'couple', 'dealings', 'deliver', 'desires', 'disrepair', 'door', 'edge', 'eleven', 'except', 'expense', 'fairsized', 'fallen', 'found', 'found', 'front', 'gamekeepers', 'great', 'home', 'house', 'ii', 'informed', 'ish', 'isolated', 'large', 'left', 'looked', 'luck', 'might', 'miles', 'milk', 'much', 'nearest', 'nearest', 'nearly', 'newmarket', 'newspapers', 'nobody', 'perhaps', 'picked', 'place', 'renovated', 'sense', 'seven', 'shorty', 'shorty', 'slightly', 'soon', 'standing', 'stumbling', 'supermarket', 'three', 'threshold', 'told', 'town', 'tract', 'twelve', 'village', 'w', 'watch', 'winter', 'woodland', 'years']
uc1.b4948469	16	['actually', 'adela', 'admit', 'agent', 'always', 'anywhere', 'asked', 'asked', 'back', 'bad', 'bargain', 'behind', 'bernard', 'building', 'called', 'called', 'car', 'come', 'conscious', 'crooked', 'date', 'description', 'driver', 'either', 'else', 'else', 'emphatic', 'emphatic', 'end', 'estate', 'estate', 'ever', 'explained', 'facade', 'far', 'far', 'fetch', 'garden', 'go', 'good', 'guess', 'half', 'handbag', 'heard', 'heavily', 'house', 'house', 'house', 'idea', 'ignition', 'involved', 'ioo', 'issue', 'key', 'key', 'leaving', 'left', 'life', 'limping', 'little', 'lived', 'long', 'looked', 'low', 'mind', 'morris', 'much', 'must', 'nearby', 'neither', 'never', 'new', 'occupants', 'originally', 'outside', 'passed', 'paused', 'period', 'place', 'pleasure', 'prettier', 'pretty', 'price', 'quiet', 'rate', 'realized', 'really', 'results', 'retitled', 'returning', 'seat', 'shorty', 'since', 'smile', 'socket', 'something', 'sometimes', 'specify', 'staying', 'style', 'sure', 'though', 'timber', 'timberframe', 'time', 'turned', 'unclear', 'uninhabitable', 'vague', 'way', 'whim', 'wild', 'woods', 'work', 'ﬂight']
uc1.b4948469	17	['abandoned', 'adela', 'adela', 'affection', 'agreed', 'alone', 'always', 'always', 'among', 'astonishing', 'become', 'become', 'become', 'bernard', 'better', 'birthday', 'broad', 'brother', 'brought', 'bulky', 'career', 'cars', 'catering', 'children', 'clear', 'complexion', 'contact', 'couple', 'course', 'creaking', 'earlier', 'even', 'explained', 'explanation', 'extreme', 'finding', 'found', 'found', 'found', 'friend', 'given', 'go', 'hair', 'hospital', 'housekeep', 'ignition', 'impossible', 'impracticability', 'indeed', 'interest', 'kissed', 'late', 'late', 'let', 'life', 'life', 'liking', 'lips', 'lived', 'love', 'love', 'love', 'love', 'love', 'made', 'main', 'mild', 'mounted', 'much', 'much', 'never', 'none', 'none', 'notice', 'nurse', 'occasionally', 'offer', 'often', 'passion', 'people', 'people', 'positive', 'prospect', 'quest', 'receiving', 'red', 'result', 'retirement', 'return', 'right', 'sale', 'sense', 'shorty', 'since', 'somebody', 'somebody', 'something', 'stairs', 'steep', 'still', 'switched', 'taken', 'theatre', 'thin', 'thousands', 'throughout', 'time', 'times', 'told', 'transient', 'type', 'ugliness', 'unless', 'war', 'wished', 'without', 'woman', 'worked', 'working', 'ﬁftieth', 'ﬁrst']
uc1.b4948469	18	['adela', 'along', 'altogether', 'another', 'army', 'better', 'better', 'bouts', 'bring', 'bringing', 'cent', 'charge', 'childhood', 'comfort', 'condition', 'control', 'crowds', 'days', 'diﬂiculties', 'dr', 'effective', 'enough', 'every', 'face', 'fall', 'falling', 'far', 'far', 'fear', 'gastric', 'go', 'good', 'h', 'habit', 'happier', 'heavy', 'helplessly', 'home', 'home', 'ill', 'inevitably', 'knew', 'largely', 'late', 'leave', 'life', 'lurched', 'mainwaring', 'manage', 'matters', 'medical', 'morris', 'must', 'nausea', 'nobody', 'occasional', 'one', 'otherwise', 'pad', 'pain', 'per', 'picked', 'rain', 'reappear', 'recur', 'road', 'round', 'running', 'sang', 'seemed', 'seemed', 'shorten', 'shorty', 'shorty', 'since', 'singing', 'skies', 'swung', 'tell', 'thought', 'threatened', 'time', 'told', 'track', 'traﬂic', 'trusted', 'tune', 'ulcer', 'unconscious', 'unmade', 'vigorously', 'vigorously', 'way', 'wire', 'woman', 'yards', 'zn', 'ﬁfty', 'ﬁlling']
uc1.b4948469	19	['actual', 'adela', 'among', 'bare', 'behind', 'beneath', 'brieﬂy', 'broom', 'burned', 'chairs', 'cheap', 'checked', 'china', 'clock', 'come', 'comment', 'cooking', 'cottage', 'course', 'crack', 'crowding', 'cutlery', 'dark', 'day', 'doorway', 'drawer', 'dresser', 'enough', 'fairly', 'far', 'farmhouse', 'farmhouse', 'fragments', 'front', 'gaining', 'gone', 'good', 'greasy', 'half', 'hasty', 'heard', 'hold', 'hot', 'indeed', 'irregularities', 'kept', 'kitchen', 'laid', 'last', 'leaving', 'life', 'little', 'log', 'lone', 'look', 'lopsided', 'majority', 'mat', 'might', 'months', 'must', 'must', 'mutter', 'never', 'never', 'one', 'otherwise', 'outer', 'part', 'pass', 'pit', 'potatoes', 'preparing', 'quite', 'range', 'range', 'really', 'reckoned', 'rectangular', 'regularly', 'replaced', 'round', 'rule', 'rush', 'sang', 'sets', 'several', 'shaking', 'shit', 'shorty', 'shorty', 'shovelled', 'shoving', 'showed', 'shower', 'sink', 'situation', 'sometimes', 'space', 'sprouts', 'stood', 'style', 'successful', 'survivors', 'table', 'table', 'taken', 'teaspoon', 'thing', 'tidying', 'tiles', 'time', 'times', 'tuppennyhapenny', 'two', 'two', 'unplanned', 'upright', 'useful', 'vanished', 'variety', 'way', 'well', 'went', 'whenever', 'words', 'work', 'ﬁll', 'ﬁnal', 'ﬁre', 'ﬁres', 'ﬂoor']
