htid	page_number	page_tokens
uc1.32106016735224	1	[]
uc1.32106016735224	2	[]
uc1.32106016735224	3	[]
uc1.32106016735224	4	[]
uc1.32106016735224	5	['anstey', 'assessment', 'auspices', 'australia', 'australian', 'australian', 'book', 'bradgate', 'chair', 'charity', 'children', 'children', 'children', 'college', 'college', 'commonwealth', 'contribution', 'contributions', 'details', 'diagnosis', 'diseases', 'donation', 'england', 'established', 'every', 'examples', 'eye', 'eye', 'foundation', 'foundation', 'foundation', 'foundation', 'funds', 'gratitude', 'great', 'green', 'help', 'hospital', 'hospital', 'hospital', 'leaving', 'legacy', 'leicester', 'london', 'london', 'london', 'made', 'making', 'matter', 'message', 'moorfield', 'operating', 'ophthalmic', 'ophthalmologists', 'ophthalmologists', 'ophthalmology', 'ormond', 'please', 'provide', 'published', 'readers', 'received', 'registered', 'research', 'road', 'royal', 'royal', 'sick', 'small', 'special', 'street', 'street', 'sydney', 'telephone', 'theatres', 'treatment', 'twin', 'uk', 'ulverscroft', 'ulverscroft', 'ulverscroft', 'ulverscroft', 'unit', 'unit', 'western', 'work', 'write', 'write']
uc1.32106016735224	6	['acclaim', 'born', 'county', 'critical', 'eoin', 'family', 'feature', 'film', 'first', 'great', 'ireland', 'kilkeel', 'lives', 'made', 'mcnamee', 'novel', 'published', 'script', 'sligo', 'wife', 'wrote']
uc1.32106016735224	7	['army', 'blue', 'body', 'capstick', 'carried', 'chief', 'complex', 'conscript', 'conviction', 'curran', 'curran', 'curran', 'debt', 'deceit', 'desmond', 'determined', 'disagreements', 'doctor', 'falls', 'family', 'family', 'fighting', 'figure', 'finds', 'focus', 'gallows', 'gambling', 'gordon', 'hay', 'iain', 'john', 'judge', 'lance', 'life', 'lost', 'mother', 'november', 'patricia', 'patricia', 'peripheral', 'publicity', 'religious', 'rumours', 'savage', 'scandal', 'secure', 'shadow', 'stabbed', 'storm', 'superintendent', 'surgery', 'tainted', 'tango', 'times', 'uncovers', 'web', 'weighed', 'young', 'zealotry']
uc1.32106016735224	8	[]
uc1.32106016735224	9	['blue', 'complete', 'eoin', 'leicester', 'mcnamee', 'tango', 'ulverscroft', 'unabridged']
uc1.32106016735224	10	['anstey', 'anstey', 'arrangement', 'asserted', 'author', 'blue', 'book', 'books', 'bound', 'britain', 'britain', 'british', 'burial', 'cip', 'copyright', 'cornwall', 'curran', 'data', 'death', 'design', 'ed', 'edition', 'eoin', 'eoin', 'f', 'faber', 'faber', 'faber', 'faber', 'faber', 'faber', 'fiction', 'fiction', 'first', 'first', 'graphics', 'great', 'great', 'international', 'investigation', 'isbn', 'jniv', 'large', 'large', 'large', 'large', 'leicestershire', 'leicestershire', 'library', 'library', 'limited', 'limited', 'limited', 'london', 'london', 'mcnamee', 'mcnamee', 'moral', 'murder', 'padstow', 'paper', 'patricia', 'print', 'print', 'print', 'printed', 'printed', 'published', 'published', 'published', 'publishing', 'reserved', 'right', 'rights', 'santa', 'series', 'set', 'suspense', 'tango', 'text', 'thorpe', 'thriller', 'title', 'type', 'uc', 'ulverscroft', 'words']
