htid	page_number	page_tokens
uc1.32106016892413	1	['element', 'stevie', 'water']
uc1.32106016892413	2	[]
uc1.32106016892413	3	['appointment', 'arms', 'arts', 'arts', 'author', 'belonging', 'blue', 'book', 'book', 'book', 'book', 'book', 'book', 'booker', 'books', 'boy', 'breakthrough', 'bronte', 'class', 'clay', 'closing', 'comedy', 'commented', 'confirmed', 'council', 'council', 'critic', 'davies', 'davies', 'described', 'dreamers', 'dunmore', 'emily', 'emily', 'english', 'enjoyable', 'fawcett', 'fawcett', 'fellow', 'fellow', 'fifth', 'first', 'four', 'funny', 'girl', 'good', 'good', 'helen', 'heretic', 'historian', 'holds', 'honorary', 'immensely', 'impassioned', 'independent', 'institute', 'lit', 'literary', 'literary', 'literature', 'lives', 'london', 'luminous', 'manchester', 'near', 'novel', 'novel', 'novel', 'novelist', 'poignant', 'portico', 'praise', 'press', 'previous', 'primavera', 'prize', 'prize', 'prize', 'prize', 'prize', 'prize', 'published', 'published', 'received', 'reputation', 'research', 'revolution', 'roehampton', 'royal', 'senior', 'shattering', 'shortlist', 'shortlisted', 'shortlisted', 'society', 'spirits', 'stevie', 'stevie', 'times', 'unbridled', 'universal', 'wales', 'wales', 'web', 'wisdom', 'women', 'women', 'writers', 'writers', 'year', 'year']
uc1.32106016892413	4	['arms', 'belonging', 'blue', 'book', 'boy', 'bronte', 'clay', 'closing', 'davies', 'dreamers', 'emily', 'emily', 'english', 'fiction', 'four', 'girl', 'heretic', 'impassioned', 'press', 'primavera', 'revolution', 'spirits', 'stevie', 'unbridled', 'web', 'women', 'women']
uc1.32106016892413	5	['davies', 'element', 'stevie', 'water']
uc1.32106016892413	6	['accordance', 'act', 'asserted', 'author', 'available', 'binding', 'book', 'book', 'books', 'bound', 'britain', 'british', 'british', 'catalogue', 'circulated', 'condition', 'condition', 'condition', 'consent', 'copyright', 'copyright', 'cover', 'cpd', 'cruz', 'data', 'davies', 'davies', 'designs', 'ebbw', 'first', 'fish', 'form', 'great', 'great', 'group', 'hired', 'identified', 'imposed', 'including', 'inv', 'isbn', 'lent', 'library', 'library', 'london', 'london', 'ltd', 'ltd', 'member', 'namara', 'olq', 'otherwise', 'otherwise', 'patents', 'press', 'printed', 'prior', 'published', 'published', 'publisher', 'purchaser', 'record', 'right', 'sabon', 'santa', 'shall', 'similar', 'sold', 'stevie', 'stevie', 'street', 'subject', 'subsequent', 'sutton', 'trade', 'typeset', 'uc', 'urwwv', 'vale', 'wales', 'way', 'without', 'without', 'women', 'work']
uc1.32106016892413	7	['acknowledgements', 'admiral', 'advice', 'although', 'apart', 'attended', 'author', 'authority', 'authors', 'become', 'behalf', 'biography', 'blurrings', 'boarding', 'briefly', 'british', 'british', 'cadet', 'camp', 'cause', 'characters', 'checking', 'child', 'continuing', 'countless', 'death', 'debt', 'definitive', 'deliberate', 'delightful', 'department', 'developing', 'director', 'donitz', 'education', 'element', 'establishment', 'fact', 'faltering', 'fiction', 'fiction', 'figures', 'first', 'fluency', 'forces', 'foreword', 'foundation', 'fuhrer', 'generous', 'generous', 'gentleness', 'german', 'government', 'grand', 'grant', 'grateful', 'grateful', 'gratitude', 'gratitude', 'great', 'guide', 'heinrich', 'help', 'help', 'helping', 'hitler', 'hitler', 'humour', 'ian', 'inadvertent', 'information', 'james', 'kershaw', 'kindly', 'librarians', 'library', 'liibeck', 'like', 'malcolm', 'manchester', 'manchester', 'marienkirche', 'may', 'mistakes', 'named', 'naval', 'naval', 'needless', 'novel', 'officers', 'owe', 'permission', 'plon', 'plon', 'plon', 'plot', 'political', 'professor', 'provided', 'public', 'pure', 'queries', 'read', 'reasonable', 'reclaim', 'record', 'reich', 'reich', 'research', 'responsibility', 'retire', 'round', 'ruhleben', 'ruhleben', 'rump', 'sargent', 'say', 'school', 'school', 'society', 'sole', 'speak', 'staff', 'staff', 'steps', 'stricker', 'supplying', 'supported', 'tact', 'take', 'taken', 'teachers', 'thank', 'thank', 'third', 'third', 'training', 'travel', 'true', 'university', 'unstinting', 'ursula', 'v', 'valuable', 'view', 'water', 'writers', 'writing', 'young']
uc1.32106016892413	8	['drabble', 'margaret']
uc1.32106016892413	9	['adherence', 'admiral', 'admiral', 'adolf', 'allow', 'angels', 'antony', 'appalling', 'arms', 'ate', 'ate', 'away', 'baldur', 'beautiful', 'beautiful', 'better', 'birthday', 'blond', 'blonde', 'blonde', 'blonde', 'bom', 'british', 'british', 'brought', 'cake', 'came', 'canaris', 'child', 'children', 'clear', 'confession', 'country', 'cream', 'crime', 'culture', 'dark', 'day', 'declared', 'deviation', 'diaries', 'dirt', 'donitz', 'eat', 'eat', 'eden', 'elisabeth', 'empire', 'england', 'everyone', 'fanatical', 'far', 'feel', 'feel', 'feel', 'fence', 'fiihrefs', 'fiihrer', 'fiihrer', 'fiihrer', 'fiihrer', 'fiihrer', 'filth', 'first', 'flowers', 'foreigners', 'friendly', 'front', 'front', 'full', 'future', 'gave', 'german', 'germany', 'girl', 'girl', 'girl', 'girl', 'give', 'goodbye', 'grand', 'grandson', 'greet', 'greeted', 'hair', 'hand', 'hands', 'hands', 'hands', 'head', 'high', 'hitler', 'hitler', 'home', 'honestly', 'hue', 'ii', 'ill', 'iron', 'jew', 'jewish', 'joy', 'kaiser', 'kiss', 'laxness', 'lies', 'like', 'liner', 'little', 'little', 'little', 'little', 'little', 'little', 'little', 'located', 'long', 'long', 'look', 'made', 'make', 'maxim', 'merchants', 'michael', 'might', 'mistaken', 'mountains', 'much', 'must', 'must', 'national', 'navy', 'neck', 'nerves', 'often', 'one', 'one', 'people', 'please', 'poisoned', 'politely', 'primary', 'proud', 'put', 'put', 'quite', 'rather', 'reached', 'round', 'row', 'sank', 'schirach', 'school', 'see', 'sees', 'sept', 'sept', 'shed', 'show', 'slowly', 'smirched', 'socialist', 'son', 'splitting', 'stahlenberg', 'stand', 'state', 'state', 'stood', 'strawberries', 'stronger', 'sure', 'surrounded', 'sweet', 'tall', 'terrible', 'textbook', 'thank', 'thereupon', 'thick', 'thing', 'think', 'today', 'today', 'took', 'torpedoed', 'treated', 'ttfe', 'vii', 'villa', 'villa', 'voice', 'von', 'von', 'walked', 'want', 'war', 'water', 'way', 'weakened', 'whole', 'wilhelm']
uc1.32106016892413	10	[]
uc1.32106016892413	11	['abysmally', 'admiral', 'admiral', 'already', 'although', 'arc', 'awake', 'bloom', 'blue', 'blur', 'body', 'brisk', 'buildings', 'businesslike', 'cadaverous', 'caking', 'calm', 'camps', 'catnapping', 'caught', 'cigarette', 'cigarette', 'clock', 'coated', 'competent', 'consciousness', 'defeat', 'defeat', 'defective', 'denied', 'done', 'donitz', 'door', 'drizzle', 'dusted', 'efficiency', 'everyone', 'eyes', 'feet', 'fell', 'fingers', 'found', 'fruit', 'getting', 'glancing', 'grey', 'haunted', 'indulged', 'intermittently', 'jerking', 'jolted', 'kept', 'keys', 'known', 'lake', 'lakeside', 'last', 'lastditch', 'light', 'light', 'like', 'like', 'looked', 'looked', 'lover', 'lungs', 'luxury', 'man', 'marched', 'martial', 'meaningless', 'men', 'messages', 'michael', 'mouthful', 'moved', 'much', 'must', 'naval', 'naval', 'nowadays', 'numbly', 'odd', 'one', 'one', 'pasty', 'pausing', 'permanently', 'plon', 'powder', 'predatory', 'pressed', 'processing', 'push', 'quantz', 'quantz', 'rarely', 'raw', 'residue', 'screwing', 'secretaries', 'seemed', 'sheen', 'short', 'sleep', 'sleep', 'smoke', 'smokescreen', 'something', 'sourness', 'speed', 'spilt', 'staleness', 'stalked', 'standstill', 'steadiness', 'surprise', 'surrender', 'sweat', 'taken', 'tar', 'tempo', 'thought', 'time', 'time', 'time', 'time', 'took', 'top', 'total', 'total', 'transiently', 'trout', 'twin', 'typing', 'unforgiving', 'uniform', 'uniforms', 'unnervingly', 'upright', 'urgent', 'ward', 'waves', 'within', 'without', 'working']
