htid	page_number	page_tokens
uc1.32106002031307	1	[]
uc1.32106002031307	2	[]
uc1.32106002031307	3	[]
uc1.32106002031307	4	[]
uc1.32106002031307	5	[]
uc1.32106002031307	6	[]
uc1.32106002031307	7	['bring', 'cheers', 'daughter', 'dutiful', 'fear', 'heroes', 'keneally', 'larks', 'paraclete', 'place', 'survivor', 'thomas', 'three', 'whitton']
uc1.32106002031307	8	['keneally', 'new', 'press', 'thomas', 'viking', 'york']
uc1.32106002031307	9	[]
uc1.32106002031307	10	['avenue', 'card', 'catalog', 'congress', 'copyright', 'keneally', 'library', 'madison', 'new', 'number', 'press', 'printed', 'published', 'reserved', 'rights', 'sbn', 'thomas', 'viking', 'york']
uc1.32106002031307	11	['cady', 'con', 'j', 'january', 'memory', 'peter']
uc1.32106002031307	12	[]
uc1.32106002031307	13	[]
uc1.32106002031307	14	[]
uc1.32106002031307	15	['according', 'arrange', 'arrangements', 'blacks', 'blacksmith', 'blacksmith', 'blacksmith', 'brentwood', 'buck', 'called', 'camp', 'church', 'church', 'claim', 'continue', 'dispirited', 'distressed', 'disturbed', 'dulcie', 'eighty', 'elders', 'even', 'even', 'felt', 'flippant', 'garri', 'garri', 'get', 'girl', 'girl', 'heads', 'hundred', 'hundred', 'initiation', 'jackie', 'jackie', 'jackie', 'jackie', 'jackie', 'jimmie', 'jimmie', 'jimmie', 'jimmie', 'jimmie', 'jimmie', 'jimmie', 'june', 'kept', 'lady', 'lay', 'made', 'made', 'man', 'married', 'married', 'marry', 'maternal', 'methodist', 'miles', 'miles', 'miles', 'mind', 'mission', 'mission', 'mungara', 'mungara', 'mungara', 'mungindi', 'news', 'pattern', 'pattern', 'people', 'remonstration', 'resulted', 'section', 'set', 'sister', 'smolders', 'smolders', 'smolders', 'smolders', 'spiritual', 'station', 'still', 'tabidgi', 'tabidgi', 'tabidgi', 'take', 'therefore', 'therefore', 'thought', 'tooth', 'tooth', 'tribal', 'tribal', 'tribal', 'tribal', 'tribal', 'tribe', 'tullam', 'tullam', 'tullam', 'tullam', 'tullam', 'two', 'uncle', 'unease', 'visit', 'walk', 'wallah', 'wallah', 'wed', 'wed', 'wed', 'wedding', 'wedding', 'white', 'white', 'white', 'white', 'wibbera', 'wibbera', 'woman', 'women', 'world']
