htid	page_number	page_tokens
uc1.32106018742186	1	[]
uc1.32106018742186	2	[]
uc1.32106018742186	3	[]
uc1.32106018742186	4	[]
uc1.32106018742186	5	['bridge', 'side']
uc1.32106018742186	6	['author', 'crow', 'lake']
uc1.32106018742186	7	['bridge', 'chatto', 'lawson', 'london', 'mary', 'side', 'windus']
uc1.32106018742186	8	['act', 'africa', 'alfred', 'asserted', 'auckland', 'australia', 'australia', 'author', 'available', 'barakhamba', 'binding', 'book', 'book', 'bound', 'boundary', 'bridge', 'britain', 'britain', 'british', 'carse', 'catalogue', 'chatham', 'chatham', 'chatto', 'chatto', 'cip', 'circulated', 'complex', 'composing', 'condition', 'condition', 'condition', 'conform', 'consent', 'copyright', 'copyright', 'corner', 'country', 'cover', 'cruz', 'delhi', 'designs', 'dtp', 'ean', 'ean', 'environmental', 'essex', 'first', 'forests', 'form', 'glenfield', 'grand', 'great', 'great', 'group', 'grown', 'hired', 'hotel', 'houghton', 'houghton', 'house', 'house', 'house', 'house', 'house', 'house', 'house', 'identified', 'imposed', 'including', 'india', 'india', 'intercontinental', 'isbn', 'isbn', 'isle', 'jan', 'jan', 'kent', 'lane', 'lawson', 'lawson', 'lent', 'library', 'library', 'limited', 'limited', 'limited', 'limited', 'limited', 'london', 'mackays', 'made', 'manufacturing', 'mary', 'mary', 'milsons', 'natural', 'new', 'new', 'new', 'new', 'origin', 'otherwise', 'otherwise', 'papers', 'patents', 'pic', 'point', 'poland', 'printed', 'prior', 'private', 'processes', 'products', 'pty', 'pty', 'published', 'published', 'published', 'publisher', 'publishers', 'purchaser', 'random', 'random', 'random', 'random', 'random', 'random', 'random', 'rayleigh', 'record', 'recyclable', 'reg', 'regulations', 'resold', 'right', 'road', 'road', 'road', 'santa', 'shall', 'similar', 'sold', 'south', 'south', 'street', 'subject', 'subsequent', 'sustainable', 'sx', 'sydney', 'tower', 'trade', 'trade', 'typeset', 'uc', 'used', 'vauxhall', 'wales', 'way', 'windus', 'windus', 'without', 'without', 'wood', 'work', 'world', 'zealand', 'zealand']
uc1.32106018742186	9	['bill', 'brothers', 'george', 'love', 'north', 'pr']
uc1.32106018742186	10	[]
