htid	page_number	page_tokens
uc1.$b396517	1	[]
uc1.$b396517	2	[]
uc1.$b396517	3	[]
uc1.$b396517	4	['albatross', 'better', 'bird', 'bit', 'books', 'castle', 'change', 'dancing', 'enclosure', 'favour', 'gentleman', 'hill', 'king', 'ladies', 'meeting', 'night', 'singing', 'springtime', 'stories', 'strange', 'susan', 'year']
uc1.$b396517	5	['castle', 'edition', 'hamilton', 'hamish', 'hill', 'king', 'london', 'susan', 'uniform']
uc1.$b396517	6	['acre', 'bound', 'britain', 'britain', 'british', 'burn', 'castle', 'cataloguing', 'copyright', 'data', 'edition', 'esher', 'first', 'first', 'garden', 'great', 'great', 'hamilton', 'hamish', 'hill', 'hill', 'house', 'impression', 'impression', 'isbn', 'king', 'library', 'limited', 'london', 'long', 'ltd', 'october', 'october', 'printed', 'publication', 'published', 'published', 'redwood', 'second', 'susan', 'susan', 'third', 'title', 'trowbridge']
uc1.$b396517	7	['christopher', 'deb', 'tv']
uc1.$b396517	8	[]
uc1.$b396517	9	['acquiring', 'afraid', 'afraid', 'age', 'ago', 'ah', 'already', 'bed', 'bed', 'believed', 'belongs', 'bones', 'boy', 'boy', 'breathed', 'chapter', 'coughed', 'dead', 'death', 'decided', 'died', 'dribbled', 'dry', 'dynastic', 'eldest', 'eldest', 'eldest', 'father', 'father', 'father', 'generations', 'giving', 'glad', 'grandmother', 'grandson', 'heir', 'hooper', 'hooper', 'house', 'ill', 'ill', 'joseph', 'know', 'lay', 'lingered', 'little', 'live', 'looked', 'man', 'man', 'man', 'middle', 'months', 'moved', 'moving', 'moving', 'mr', 'must', 'nervously', 'never', 'never', 'noisily', 'old', 'old', 'old', 'old', 'one', 'one', 'room', 'saw', 'second', 'see', 'seen', 'sense', 'sick', 'skin', 'smelled', 'son', 'son', 'son', 'sour', 'stroke', 'suppose', 'taken', 'though', 'though', 'thought', 'three', 'three', 'together', 'towards', 'trouble', 'truth', 'upon', 'upstairs', 'well', 'well', 'woken', 'yes']
uc1.$b396517	10	['able', 'ah', 'almost', 'anything', 'anything', 'asking', 'away', 'away', 'away', 'behave', 'beside', 'best', 'better', 'bleached', 'bottom', 'ca', 'come', 'dead', 'deal', 'done', 'done', 'dying', 'easiest', 'edmund', 'edmund', 'edmund', 'even', 'everything', 'father', 'father', 'folded', 'friend', 'garden', 'gaze', 'getting', 'gleamed', 'go', 'go', 'gone', 'good', 'good', 'grandfather', 'great', 'hair', 'hall', 'harm', 'holidays', 'hooper', 'hooper', 'hooper', 'hooper', 'house', 'house', 'irritated', 'jaw', 'joseph', 'keep', 'key', 'later', 'led', 'like', 'line', 'live', 'london', 'look', 'looked', 'looking', 'looks', 'many', 'master', 'moths', 'moved', 'must', 'must', 'new', 'nobody', 'nose', 'nothing', 'old', 'old', 'one', 'red', 'remembered', 'respect', 'respect', 'room', 'see', 'shall', 'shall', 'shall', 'shall', 'sheet', 'show', 'show', 'showed', 'skin', 'someone', 'something', 'son', 'soon', 'speak', 'staircase', 'stubble', 'tasks', 'things', 'things', 'though', 'thought', 'thought', 'thought', 'thought', 'time', 'towards', 'trees', 'us', 'valuable', 'walked', 'walking', 'want', 'way', 'well', 'well', 'white', 'whiteness', 'whole', 'without', 'without', 'wo', 'woman', 'yew']
uc1.$b396517	11	['accustomed', 'affairs', 'ah', 'always', 'anyway', 'arguments', 'ashamed', 'begin', 'better', 'bring', 'come', 'cricket', 'cricket', 'cricket', 'deal', 'death', 'decide', 'desk', 'desk', 'desk', 'difficult', 'disarray', 'done', 'drawer', 'drawer', 'edmund', 'edmund', 'everything', 'facing', 'father', 'find', 'foolish', 'friend', 'furniture', 'good', 'hand', 'hands', 'hooper', 'hooper', 'hooper', 'hooper', 'house', 'interest', 'joseph', 'joseph', 'joseph', 'kept', 'kept', 'key', 'key', 'key', 'knew', 'lawn', 'left', 'leftside', 'like', 'like', 'long', 'may', 'mother', 'moved', 'moved', 'mr', 'mr', 'much', 'much', 'nobody', 'nobody', 'nothing', 'nothing', 'oppressed', 'papers', 'paperwork', 'paraphernalia', 'play', 'playing', 'please', 'really', 'really', 'red', 'red', 'rid', 'room', 'room', 'room', 'room', 'sealing', 'shall', 'shall', 'shown', 'sighed', 'sitting', 'small', 'something', 'something', 'soon', 'sort', 'sun', 'think', 'though', 'thought', 'time', 'time', 'towards', 'uncertain', 'underneath', 'uneasily', 'wanted', 'waste', 'wax', 'well', 'well', 'went', 'wishing', 'yes']
