htid	page_number	page_tokens
uc1.32106012894223	1	[]
uc1.32106012894223	2	['f', 'h', 'jf', 'l', 'r', 'tl', 'w', 'w', 'x']
uc1.32106012894223	3	[]
uc1.32106012894223	4	[]
uc1.32106012894223	5	[]
uc1.32106012894223	6	[]
uc1.32106012894223	7	[]
uc1.32106012894223	8	['books', 'bugalugs', 'bum', 'cloudstreet', 'dark', 'edge', 'eye', 'human', 'jesse', 'lands', 'leonard', 'leonard', 'lociie', 'lociie', 'minimum', 'open', 'scission', 'scumbuster', 'shallows', 'sky', 'swimmer', 'thief', 'tim', 'torpedo', 'two', 'winter', 'winton']
uc1.32106012894223	9	['london', 'new', 'riders', 'scribner', 'singapore', 'sydney', 'tokyo', 'toronto', 'winton', 'york']
uc1.32106012894223	10	['actual', 'ago', 'aid', 'america', 'americas', 'angeles', 'arlo', 'australia', 'australia', 'australia', 'australia', 'australia', 'author', 'avenue', 'bad', 'bequest', 'bis', 'blues', 'board', 'book', 'book', 'boots', 'center', 'characters', 'cip', 'cm', 'coincidental', 'comin', 'congress', 'copying', 'copyright', 'council', 'cruz', 'data', 'dead', 'denise', 'done', 'earliest', 'ed', 'edition', 'either', 'entirely', 'essex', 'events', 'every', 'expertise', 'fiction', 'fictitiously', 'fifth', 'floor', 'form', 'gravel', 'guthrie', 'heartfelt', 'help', 'howard', 'illegal', 'imagination', 'incidents', 'including', 'isbn', 'joe', 'library', 'literature', 'living', 'locales', 'long', 'los', 'macmillan', 'manufactured', 'many', 'marten', 'morning', 'music', 'music', 'music', 'names', 'new', 'ny', 'originally', 'pan', 'part', 'patience', 'patrons', 'permission', 'permission', 'persons', 'places', 'products', 'pty', 'published', 'publishers', 'real', 'reprinted', 'reproduced', 'reproduction', 'resemblance', 'reserved', 'riders', 'right', 'rights', 'rockefeller', 'rondor', 'sants', 'schuster', 'scribner', 'scribner', 'scribner', 'simon', 'sound', 'states', 'sullivan', 'tbe', 'tbe', 'tbe', 'tbeir', 'tbeir', 'tbeir', 'thanks', 'tim', 'tim', 'tim', 'time', 'tins', 'title', 'tom', 'tom', 'trademark', 'traubert', 'ubraiy', 'uc', 'unauthorized', 'united', 'unto', 'used', 'waits', 'whole', 'willis', 'winton', 'winton', 'winton', 'winton', 'work', 'work', 'york']
uc1.32106012894223	11	[]
uc1.32106012894223	12	['ai', 'blues', 'borrow', 'bucks', 'couple', 'frank', 'go', 'got', 'hey', 'matilda', 'matilda', 'matilda', 'moon', 'paid', 'see', 'togo', 'tom', 'tom', 'tomorrow', 'traubert', 'waits', 'waltzing', 'waltzing', 'waltzing', 'wasted', 'wounded']
uc1.32106012894223	13	[]
uc1.32106012894223	14	['autumn', 'ber', 'dark', 'day', 'day', 'first', 'hair', 'knew', 'may', 'one', 'raglan', 'raglan', 'road', 'road', 'rue', 'saw', 'snare', 'traditional', 'weave']
uc1.32106012894223	15	['amongst', 'back', 'back', 'batter', 'beams', 'behind', 'besides', 'birdshit', 'blaze', 'boards', 'boots', 'breathing', 'breeze', 'burns', 'caused', 'charged', 'chimney', 'closed', 'cold', 'come', 'comforted', 'cones', 'consume', 'day', 'dead', 'debris', 'door', 'doorway', 'every', 'explosion', 'face', 'failing', 'farmboy', 'finding', 'fire', 'fireplace', 'firestruck', 'flagstones', 'flames', 'fled', 'floor', 'forgotten', 'fortress', 'full', 'gave', 'gone', 'hard', 'heart', 'hearth', 'hollow', 'house', 'huge', 'jackdaws', 'leaves', 'lifted', 'light', 'light', 'like', 'like', 'listened', 'lit', 'match', 'memory', 'mildew', 'mob', 'moment', 'muddy', 'new', 'noise', 'north', 'one', 'overhead', 'paint', 'place', 'present', 'racing', 'rattled', 'recess', 'roared', 'sauce', 'saw', 'scabs', 'scent', 'scraped', 'scully', 'set', 'shadowy', 'shifting', 'simply', 'skyward', 'smelling', 'sniffed', 'something', 'soot', 'sound', 'stood', 'stood', 'sudden', 'sudden', 'swathed', 'swimming', 'trash', 'turf', 'twigs', 'twigs', 'upstairs', 'walls', 'walls', 'watching', 'webs', 'wind', 'worcestershire', 'youth']
uc1.32106012894223	16	['across', 'afternoon', 'alone', 'ash', 'back', 'bare', 'began', 'began', 'behind', 'behind', 'bellow', 'beneath', 'beyond', 'black', 'bloom', 'brief', 'burning', 'called', 'castle', 'castle', 'child', 'chimney', 'chimney', 'chimney', 'chunks', 'classic', 'cleared', 'colours', 'coming', 'corner', 'crackling', 'crates', 'creatures', 'cutting', 'day', 'days', 'direction', 'door', 'dragged', 'drawing', 'end', 'eye', 'fallen', 'fallen', 'farms', 'farms', 'feet', 'flame', 'flares', 'gothic', 'halfway', 'happiness', 'hearthstone', 'heaved', 'hedged', 'hill', 'home', 'house', 'house', 'house', 'hundred', 'jigged', 'karris', 'kicking', 'land', 'lane', 'lay', 'leap', 'leap', 'life', 'lightheaded', 'like', 'like', 'like', 'looked', 'loose', 'lowest', 'model', 'monolithic', 'mountains', 'mountains', 'mountains', 'must', 'nation', 'new', 'new', 'new', 'northern', 'old', 'old', 'older', 'onto', 'outside', 'patchwork', 'place', 'ply', 'puttying', 'ran', 'rang', 'really', 'remained', 'remains', 'replacements', 'rooms', 'rubbish', 'saw', 'saw', 'scalp', 'scully', 'scully', 'scully', 'seal', 'see', 'separated', 'set', 'shadow', 'shawl', 'shuddered', 'simple', 'skies', 'sky', 'slieve', 'slipped', 'small', 'soaklands', 'sodden', 'soot', 'sparks', 'spouting', 'squeezed', 'stand', 'steam', 'stench', 'stood', 'stood', 'stood', 'sucked', 'supplies', 'textbooks', 'things', 'thought', 'time', 'tools', 'torch', 'tower', 'transit', 'trees', 'tumbled', 'twisted', 'two', 'two', 'two', 'two', 'uprooted', 'upstairs', 'valley', 'valley', 'valley', 'valley', 'van', 'vernacular', 'walls', 'wasted', 'way', 'weather', 'went', 'wherever', 'whole', 'whose', 'whose', 'windowpanes', 'windrows', 'wings', 'yards']
uc1.32106012894223	17	['across', 'along', 'aluminium', 'automatic', 'badly', 'bag', 'banger', 'barley', 'battered', 'bawled', 'bench', 'beside', 'beside', 'biting', 'bogs', 'box', 'boxes', 'boy', 'brought', 'bucket', 'bucket', 'cans', 'cardboard', 'carping', 'castle', 'caulk', 'cement', 'cement', 'cleaner', 'climbed', 'colonial', 'cottage', 'cracked', 'cracks', 'crap', 'damp', 'damp', 'distant', 'dogs', 'dougan', 'dragged', 'drier', 'drive', 'dropped', 'drystone', 'europe', 'even', 'excitement', 'falling', 'farmhouses', 'felt', 'field', 'fields', 'fingers', 'fire', 'fire', 'found', 'front', 'full', 'grid', 'groceries', 'halfway', 'hands', 'hands', 'hawthorn', 'hedges', 'held', 'help', 'house', 'improvising', 'irish', 'iron', 'jack', 'jumbled', 'knew', 'know', 'ladder', 'lasted', 'launched', 'leaky', 'left', 'left', 'light', 'light', 'light', 'lime', 'lined', 'long', 'luggage', 'mixed', 'mountains', 'much', 'muddy', 'nails', 'name', 'nearest', 'old', 'onto', 'paperbacks', 'past', 'pastures', 'point', 'pot', 'power', 'power', 'rain', 'rather', 'resigned', 'roof', 'rough', 'round', 'saw', 'screws', 'seeping', 'serve', 'shamelessly', 'shrugged', 'sing', 'skillet', 'slates', 'slowly', 'slurry', 'small', 'soaks', 'socket', 'softened', 'song', 'soothe', 'sound', 'steel', 'steel', 'stood', 'stood', 'tension', 'timber', 'tools', 'torchlight', 'trowel', 'valley', 'van', 'verses', 'wall', 'wall', 'walls', 'washed', 'way', 'weeks', 'well', 'whole', 'wild', 'work', 'workbench']
uc1.32106012894223	18	['apart', 'back', 'bare', 'barn', 'barn', 'barn', 'behind', 'believed', 'beside', 'bicycle', 'bits', 'blankets', 'blew', 'body', 'bog', 'bog', 'boil', 'boot', 'boots', 'bother', 'bottles', 'calling', 'came', 'candles', 'cards', 'centuries', 'cheap', 'cheshire', 'cheshire', 'coats', 'come', 'compost', 'crane', 'creeping', 'curling', 'cutters', 'damp', 'dark', 'day', 'days', 'dead', 'doused', 'dragged', 'dry', 'dry', 'even', 'even', 'feeling', 'felt', 'fire', 'fire', 'fires', 'flannel', 'foot', 'found', 'fresh', 'gloom', 'hands', 'hard', 'hats', 'heaped', 'house', 'humped', 'hung', 'inside', 'inside', 'instep', 'irish', 'knobbly', 'light', 'like', 'lit', 'loads', 'longer', 'love', 'man', 'man', 'man', 'mass', 'match', 'matches', 'moment', 'nation', 'nooks', 'norther', 'nothing', 'older', 'one', 'outside', 'paper', 'peat', 'pile', 'pile', 'pile', 'piles', 'place', 'pot', 'potatoes', 'preserved', 'pulpy', 'put', 'rake', 'rats', 'really', 'really', 'reeking', 'refuse', 'return', 'rotten', 'saw', 'scraped', 'scully', 'sealed', 'serge', 'shifted', 'shirts', 'shovel', 'sill', 'squelching', 'start', 'steaming', 'stink', 'stood', 'straightened', 'strange', 'strange', 'stumbling', 'swampy', 'swept', 'swirled', 'take', 'terrible', 'thought', 'thought', 'three', 'timber', 'times', 'took', 'took', 'trousers', 'turf', 'turps', 'unearthed', 'van', 'wall', 'warm', 'weird', 'went', 'went', 'wheels', 'whole', 'wind', 'yesterday']
