htid	page_number	page_tokens
uva.x001843873	1	[]
uva.x001843873	2	['boft', 'charlottesville', 'library', 'university', 'virginia']
uva.x001843873	3	[]
uva.x001843873	4	[]
uva.x001843873	5	[]
uva.x001843873	6	[]
uva.x001843873	7	['answer', 'black', 'blood', 'brian', 'canada', 'catholics', 'coffey', 'cold', 'collection', 'color', 'cream', 'doctor', 'dunne', 'editors', 'eileen', 'emperor', 'feast', 'fergus', 'ginger', 'great', 'hearne', 'heaven', 'hughes', 'ice', 'inheritance', 'judith', 'life', 'limbo', 'lonely', 'luck', 'lupercal', 'mangan', 'mary', 'moore', 'passion', 'revolution', 'robe', 'script', 'temptation', 'victorian', 'wife']
uva.x001843873	8	['auckland', 'doubleday', 'london', 'nan', 'new', 'sydney', 'talese', 'toronto', 'york']
uva.x001843873	9	[]
uva.x001843873	10	['actual', 'america', 'america', 'america', 'anchor', 'avenue', 'bantam', 'bantam', 'book', 'brian', 'brian', 'characters', 'clem', 'cm', 'coincidental', 'congress', 'copyright', 'data', 'dead', 'dell', 'dell', 'division', 'division', 'dolphin', 'doubleday', 'doubleday', 'doubleday', 'doubleday', 'doubleday', 'ed', 'edition', 'fictitious', 'fifth', 'first', 'group', 'group', 'isbn', 'library', 'lies', 'living', 'mo', 'moore', 'moore', 'moore', 'new', 'new', 'persons', 'portrayal', 'pr', 'printed', 'published', 'publishing', 'publishing', 'purely', 'resemblance', 'reserved', 'rights', 'september', 'states', 'states', 'states', 'title', 'trademarks', 'united', 'united', 'united', 'york', 'york']
uva.x001843873	11	['jean']
uva.x001843873	12	[]
uva.x001843873	13	[]
uva.x001843873	14	[]
uva.x001843873	15	['alun', 'appointments', 'around', 'ask', 'asked', 'banquet', 'bloody', 'board', 'breakfast', 'breakfast', 'breakfasts', 'came', 'canadian', 'check', 'clerk', 'collis', 'collis', 'collis', 'collis', 'commemoration', 'day', 'desk', 'dillon', 'duffy', 'eighty', 'eileen', 'emerald', 'exercise', 'find', 'forgot', 'front', 'functions', 'going', 'hall', 'happen', 'hell', 'help', 'holders', 'know', 'lodges', 'make', 'manager', 'morning', 'nine', 'one', 'one', 'one', 'orange', 'order', 'people', 'pointed', 'pottinger', 'pottinger', 'quarter', 'reception', 'replacements', 'reporting', 'ring', 'room', 'room', 'roster', 'security', 'see', 'service', 'sick', 'six', 'speaker', 'special', 'staff', 'ticket', 'told', 'tomorrow', 'two', 'two', 'wasted', 'went', 'went', 'women', 'word', 'work']
uva.x001843873	16	['andrea', 'arguing', 'asked', 'banquet', 'bar', 'bar', 'bar', 'bar', 'barman', 'behind', 'booked', 'boys', 'brought', 'busiest', 'came', 'cavan', 'celebrating', 'changed', 'clock', 'collis', 'collis', 'come', 'contemporary', 'crowd', 'crowd', 'customers', 'daft', 'day', 'decor', 'degree', 'desk', 'dining', 'door', 'drinking', 'even', 'existed', 'favorite', 'fear', 'feeling', 'fellows', 'forgotten', 'four', 'four', 'fresh', 'front', 'full', 'fully', 'girls', 'glow', 'good', 'good', 'graduation', 'half', 'hand', 'hangout', 'head', 'heart', 'home', 'hotel', 'hung', 'irish', 'jam', 'know', 'large', 'last', 'last', 'last', 'laughing', 'lift', 'list', 'list', 'list', 'lit', 'lobby', 'lobby', 'looked', 'looking', 'luncheons', 'made', 'many', 'may', 'meaningless', 'men', 'mezzanine', 'mickey', 'mickey', 'mickey', 'mickey', 'mickey', 'mickey', 'minders', 'minute', 'mouthings', 'muted', 'newsreader', 'night', 'night', 'nine', 'nobody', 'notion', 'office', 'office', 'one', 'one', 'one', 'packed', 'panic', 'part', 'past', 'photographs', 'place', 'poets', 'press', 'private', 'push', 'pushed', 'put', 'ran', 'room', 'rooms', 'round', 'saw', 'saying', 'serving', 'set', 'shut', 'sign', 'signed', 'singers', 'something', 'staircase', 'stood', 'stopping', 'students', 'students', 'sudden', 'suddenly', 'supplies', 'supplies', 'supplies', 'sure', 'television', 'temporary', 'think', 'think', 'though', 'thump', 'told', 'tonight', 'university', 'wait', 'walls', 'way', 'way', 'week', 'well', 'went', 'winding', 'without', 'words', 'year', 'year', 'yellow']
