htid	page_number	page_tokens
mdp.49015002837798	1	[]
mdp.49015002837798	2	['l', 'library', 'thompson', 'university', 'w']
mdp.49015002837798	3	['date', 'due']
mdp.49015002837798	4	[]
mdp.49015002837798	5	[]
mdp.49015002837798	6	['africa', 'afternoon', 'american', 'armadillo', 'artist', 'bars', 'beach', 'blue', 'boyd', 'brazzaville', 'confessions', 'destiny', 'good', 'man', 'nat', 'nathalie', 'new', 'school', 'stars', 'station', 'tate', 'ties', 'war', 'william', 'x', 'yankee']
mdp.49015002837798	7	['heart', 'human']
mdp.49015002837798	8	[]
mdp.49015002837798	9	['alfred', 'boyd', 'heart', 'human', 'knopf', 'new', 'novel', 'william', 'york']
mdp.49015002837798	10	['alfred', 'alfred', 'alk', 'america', 'art', 'book', 'books', 'borzoi', 'borzoi', 'boyd', 'boyd', 'boyd', 'britain', 'cm', 'colophon', 'congress', 'conventions', 'copyright', 'copyright', 'data', 'date', 'distributed', 'division', 'february', 'great', 'hamilton', 'hamish', 'heart', 'house', 'house', 'house', 'human', 'international', 'intimate', 'isbn', 'journals', 'knopf', 'knopf', 'knopf', 'library', 'logan', 'london', 'manufactured', 'march', 'mountstuart', 'new', 'new', 'novel', 'originally', 'paper', 'printing', 'published', 'published', 'published', 'published', 'random', 'random', 'random', 'registered', 'reprinted', 'reserved', 'rights', 'states', 'states', 'third', 'title', 'trademarks', 'united', 'united', 'william', 'william', 'william', 'york', 'york']
mdp.49015002837798	11	['susan']
mdp.49015002837798	12	[]
mdp.49015002837798	13	['henry', 'james']
mdp.49015002837798	14	[]
mdp.49015002837798	15	['african', 'afterword', 'contents', 'first', 'french', 'index', 'ix', 'journal', 'journal', 'journal', 'journal', 'journal', 'journal', 'journal', 'journal', 'journal', 'journals', 'london', 'london', 'new', 'oxford', 'preamble', 'school', 'second', 'second', 'war', 'world', 'york']
mdp.49015002837798	16	[]
mdp.49015002837798	17	['intimate', 'journals', 'logan', 'mountstuart']
mdp.49015002837798	18	[]
mdp.49015002837798	19	['abilities', 'america', 'avenida', 'bank', 'beginning', 'bilingual', 'boat', 'brain', 'brasil', 'broccoli', 'brown', 'child', 'childhood', 'clustered', 'colloquial', 'cousins', 'creamy', 'curious', 'de', 'del', 'demotic', 'dense', 'diary', 'dwindling', 'earliest', 'early', 'easily', 'el', 'elmundo', 'elsistema', 'en', 'far', 'fbres', 'first', 'first', 'first', 'fleetingly', 'florets', 'fluency', 'flyleaf', 'fragile', 'go', 'grammatically', 'greatest', 'happy', 'head', 'held', 'image', 'indigo', 'indistinguishable', 'inscribed', 'instinctive', 'intrigues', 'jabber', 'journals', 'la', 'land', 'language', 'lets', 'life', 'linguistic', 'logan', 'logan', 'lost', 'montevideo', 'motor', 'mountstuart', 'namely', 'narrow', 'native', 'nine', 'old', 'otherwise', 'otherwise', 'outboard', 'pages', 'perfectly', 'person', 'pocket', 'poor', 'poorest', 'possess', 'preamble', 'preamble', 'precise', 'probably', 'probably', 'record', 'reflect', 'regret', 'retain', 'river', 'river', 'scratches', 'see', 'sense', 'serviceable', 'single', 'sitting', 'six', 'small', 'solar', 'spanish', 'spanish', 'spanish', 'spanish', 'speak', 'spilled', 'spoke', 'spoke', 'stern', 'still', 'sur', 'surface', 'today', 'trees', 'true', 'turbid', 'unconsciously', 'universo', 'unsophisticated', 'unthinkingly', 'uruguay', 'uruguay', 'uruguayan', 'villa', 'vivo', 'void', 'wake', 'whose', 'wide', 'words', 'words', 'writing', 'writing', 'written', 'written', 'wrote', 'year', 'years', 'years', 'yo', 'yo']
