htid	page_number	page_tokens
uc1.b4948948	1	[]
uc1.b4948948	2	['f', 'iv', 'mg', 'vii']
uc1.b4948948	3	[]
uc1.b4948948	4	[]
uc1.b4948948	5	['illusionist']
uc1.b4948948	6	['author', 'bethany']
uc1.b4948948	7	['anita', 'hamilton', 'hamish', 'illusionist', 'london', 'mason', 'novel']
uc1.b4948948	8	['acknowledges', 'acre', 'acts', 'anita', 'anita', 'arts', 'assistance', 'author', 'behind', 'britain', 'britain', 'british', 'bury', 'cataloguing', 'copyright', 'cruw', 'data', 'edmunds', 'edmundsbury', 'f', 'first', 'garden', 'gratefully', 'great', 'great', 'hamilton', 'hamish', 'hand', 'house', 'illusionist', 'isbn', 'kingdom', 'knowledge', 'left', 'left', 'library', 'librurv', 'london', 'long', 'make', 'mason', 'mason', 'peter', 'press', 'printed', 'publication', 'published', 'qf', 'right', 'right', 'santa', 'shall', 'south', 'st', 'st', 'suffolk', 'things', 'title', 'unless', 'west', 'ye', 'ye', 'ﬁnancial']
uc1.b4948948	9	['l', 'satyr']
uc1.b4948948	10	[]
uc1.b4948948	11	['abused', 'afraid', 'age', 'air', 'almighty', 'always', 'always', 'among', 'another', 'arm', 'ascend', 'ascending', 'associated', 'aware', 'bed', 'beforehand', 'beginning', 'beginning', 'beyond', 'beyond', 'blowing', 'body', 'born', 'borne', 'certain', 'challenge', 'chant', 'chanted', 'closer', 'consciously', 'crowd', 'crowd', 'curiously', 'demonstration', 'devoid', 'directed', 'dispersed', 'drew', 'drop', 'enjoyment', 'entirely', 'face', 'face', 'face', 'face', 'faced', 'faculty', 'fall', 'fast', 'feeling', 'first', 'first', 'firstly', 'focused', 'forward', 'god', 'great', 'hand', 'hawk', 'hours', 'house', 'image', 'immortal', 'incorruptible', 'intent', 'jostled', 'knew', 'know', 'lay', 'light', 'lightly', 'like', 'like', 'like', 'likely', 'limit', 'linen', 'long', 'longer', 'look', 'look', 'man', 'man', 'may', 'meanwhile', 'men', 'mental', 'might', 'miraculous', 'mortal', 'mortal', 'moulded', 'move', 'name', 'necessary', 'necessary', 'never', 'passed', 'paused', 'perfect', 'perhaps', 'personal', 'pointed', 'power', 'preparation', 'pronounced', 'pure', 'purposes', 'pursue', 'quietly', 'rang', 'reason', 'reasons', 'rest', 'rested', 'right', 'rising', 'rooftop', 'rose', 'scrutiny', 'sea', 'secondly', 'seemed', 'shall', 'shouting', 'silence', 'since', 'sleeves', 'soldiers', 'something', 'sometimes', 'son', 'souls', 'source', 'source', 'spectators', 'spirit', 'spirit', 'spirit', 'spoke', 'staircase', 'stepped', 'stood', 'strange', 'street', 'strength', 'sun', 'sun', 'supplication', 'surpass', 'tauter', 'third', 'though', 'thought', 'tired', 'tiring', 'turned', 'two', 'upward', 'upward', 'used', 'vanished', 'voice', 'voice', 'wind', 'withdrawn', 'womb', 'world', 'ﬁre', 'ﬁrst', 'ﬂesh', 'ﬂew', 'ﬂew', 'ﬂuttered', 'ﬂy']
uc1.b4948948	12	['absent', 'abyss', 'across', 'afternoon', 'afternoon', 'ah', 'air', 'always', 'always', 'assuming', 'awoke', 'back', 'back', 'bazaar', 'bazaar', 'bed', 'began', 'blood', 'boy', 'brought', 'business', 'call', 'came', 'came', 'carts', 'clatter', 'clatter', 'closed', 'cool', 'courtyard', 'crept', 'curse', 'curse', 'danced', 'demetrius', 'demetrius', 'demetrius', 'desolation', 'difficulty', 'din', 'distant', 'disturbed', 'dog', 'drained', 'drink', 'driven', 'earlier', 'effort', 'elbow', 'endlessly', 'enormous', 'everyone', 'eyes', 'faint', 'falling', 'fell', 'felt', 'felt', 'forms', 'forward', 'fountains', 'freshened', 'great', 'groaned', 'hands', 'head', 'head', 'head', 'head', 'hear', 'heat', 'held', 'help', 'house', 'including', 'intended', 'intermittent', 'joke', 'lay', 'leave', 'lifted', 'lifted', 'like', 'like', 'like', 'like', 'listened', 'listening', 'literally', 'little', 'lying', 'made', 'man', 'many', 'master', 'might', 'mosaic', 'muflled', 'name', 'nausea', 'need', 'never', 'notice', 'obeyed', 'olf', 'one', 'ordered', 'pass', 'pass', 'perhaps', 'petulance', 'pillow', 'pillow', 'plane', 'pleasantly', 'poisonous', 'powers', 'public', 'quietness', 'raised', 'relief', 'remembered', 'repeated', 'rising', 'roar', 'roar', 'room', 'room', 'room', 'rustled', 'scavenging', 'see', 'sent', 'servants', 'shadow', 'shuddered', 'silk', 'simon', 'simon', 'simon', 'simon', 'simon', 'simon', 'single', 'sometimes', 'sometimes', 'sometimes', 'soon', 'sound', 'sounds', 'sounds', 'space', 'splash', 'square', 'stagnant', 'steady', 'stepping', 'still', 'stone', 'stopped', 'strange', 'street', 'substance', 'sun', 'sway', 'thin', 'thought', 'thought', 'tree', 'turned', 'twisted', 'understand', 'undisturbed', 'veins', 'voices', 'wanted', 'water', 'wave', 'way', 'weakness', 'wholly', 'widow', 'wind', 'wine', 'word', 'yelp', 'ﬁlled', 'ﬂoor']
uc1.b4948948	13	['actual', 'always', 'always', 'answers', 'arms', 'attached', 'avenge', 'becoming', 'began', 'behalf', 'believe', 'believed', 'better', 'boy', 'boy', 'bread', 'breath', 'bring', 'c', 'calamity', 'came', 'came', 'clouds', 'come', 'come', 'commonplace', 'continual', 'country', 'country', 'curly', 'darkened', 'days', 'decipher', 'defence', 'defend', 'deity', 'deliverer', 'demetrius', 'demetrius', 'demetrius', 'demetrius', 'deported', 'desecrated', 'diﬂicult', 'dominion', 'empire', 'enslaved', 'eventually', 'everything', 'exclusively', 'eyes', 'fact', 'fathers', 'feel', 'feeling', 'forces', 'forget', 'found', 'found', 'futility', 'future', 'future', 'generations', 'geography', 'get', 'go', 'go', 'god', 'gone', 'great', 'hair', 'hair', 'history', 'history', 'history', 'impatiently', 'imperial', 'incense', 'incomprehensible', 'indifferent', 'injustice', 'inscrutably', 'instead', 'introverts', 'irony', 'killed', 'knew', 'know', 'large', 'lay', 'less', 'lie', 'long', 'looked', 'looked', 'looked', 'many', 'marvels', 'matter', 'matter', 'meaning', 'might', 'miserable', 'moment', 'mythical', 'national', 'need', 'never', 'never', 'never', 'nothing', 'one', 'past', 'people', 'people', 'people', 'people', 'people', 'present', 'present', 'promised', 'promises', 'prophecies', 'proud', 'race', 'rarely', 'reasons', 'refused', 'regularity', 'relieved', 'religion', 'replaced', 'ridiculously', 'risings', 'sacred', 'seemed', 'seldom', 'serious', 'serious', 'silky', 'simon', 'simon', 'simon', 'simonstudied', 'sins', 'skin', 'small', 'smelt', 'smiled', 'softly', 'sometimes', 'soured', 'spirits', 'steadily', 'subjugation', 'sun', 'suppressed', 'sweet', 'tantalising', 'temple', 'temple', 'thinking', 'thoughts', 'time', 'took', 'touched', 'turned', 'uncertainty', 'unfathomable', 'universal', 'used', 'useful', 'variance', 'veiled', 'waited', 'warfare', 'wars', 'whose', 'wine', 'writings', 'writings', 'wrongs', 'yet']
