htid	page_number	page_tokens
uc1.32106007420166	1	[]
uc1.32106007420166	2	[]
uc1.32106007420166	3	[]
uc1.32106007420166	4	[]
uc1.32106007420166	5	['devils', 'old', 'p']
uc1.32106007420166	6	['age', 'alteration', 'austen', 'author', 'became', 'bond', 'book', 'case', 'collected', 'collected', 'conquest', 'day', 'dossier', 'drink', 'drinking', 'editor', 'editor', 'editor', 'editor', 'editor', 'egyptologists', 'ending', 'englishman', 'estate', 'every', 'faber', 'fat', 'feeling', 'fiction', 'fiction', 'fiction', 'girl', 'girl', 'glass', 'golden', 'green', 'harold', 'hell', 'ii', 'iii', 'iv', 'jake', 'james', 'jane', 'jim', 'kipling', 'league', 'light', 'like', 'like', 'look', 'lucky', 'man', 'maps', 'murder', 'new', 'new', 'one', 'oxford', 'poems', 'popular', 'questions', 'reciter', 'riverside', 'robert', 'round', 'rudyard', 'russian', 'samples', 'science', 'science', 'short', 'spectrum', 'stanley', 'stories', 'survey', 'take', 'thing', 'uncertain', 'v', 'verse', 'verse', 'villas', 'want', 'women', 'world', 'years']
uc1.32106007420166	7	['amis', 'auckland', 'devils', 'hutchinson', 'johannesburg', 'kingsley', 'london', 'melbourne', 'old']
uc1.32106007420166	8	['africa', 'amis', 'amis', 'auckland', 'australia', 'berglvei', 'box', 'box', 'box', 'britain', 'british', 'brookmount', 'butler', 'c', 'cataloguing', 'century', 'century', 'century', 'century', 'chandos', 'church', 'cruz', 'data', 'devils', 'edition', 'f', 'first', 'frome', 'glenfield', 'great', 'group', 'group', 'hawthorn', 'house', 'hutchinson', 'hutchinson', 'hutchinson', 'hutchinson', 'hutchinson', 'imprint', 'isbn', 'kingsley', 'kingsley', 'library', 'library', 'london', 'london', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'melbourne', 'nz', 'old', 'place', 'po', 'po', 'po', 'printed', 'pty', 'pty', 'publication', 'published', 'reserved', 'rights', 'road', 'sa', 'santa', 'south', 'street', 'tanner', 'title', 'uc', 'victoria', 'view']
uc1.32106007420166	9	['actual', 'anybody', 'author', 'birdarthur', 'bristol', 'caerhays', 'carmarthen', 'channel', 'characters', 'coast', 'corresponds', 'county', 'courcey', 'courcey', 'cowbridge', 'disguise', 'division', 'existence', 'fictitious', 'fictitious', 'find', 'glamorgan', 'go', 'instance', 'island', 'london', 'lower', 'many', 'many', 'note', 'novel', 'ones', 'ones', 'others', 'places', 'places', 'portrayed', 'pseudonyms', 'pę', 'real', 'real', 'referred', 'soon', 'south', 'swansea', 'trying', 'wales']
uc1.32106007420166	10	[]
uc1.32106007420166	11	['alun', 'alun', 'alun', 'charlie', 'charlie', 'charlie', 'contents', 'eight', 'five', 'four', 'gwen', 'malcolm', 'malcolm', 'malcolm', 'muriel', 'nine', 'one', 'others', 'peter', 'peter', 'peter', 'peter', 'rhiannon', 'rhiannon', 'rhiannon', 'seven', 'six', 'ten', 'three', 'two']
uc1.32106007420166	12	[]
uc1.32106007420166	13	['jacob', 'louis']
uc1.32106007420166	14	[]
uc1.32106007420166	15	['accepted', 'adding', 'agree', 'agree', 'altogether', 'altogether', 'alun', 'alun', 'americans', 'another', 'bad', 'best', 'bet', 'boy', 'brydan', 'brydan', 'brydan', 'brydan', 'brydan', 'burroughs', 'called', 'case', 'certainly', 'charlie', 'citizen', 'city', 'come', 'compared', 'county', 'craftsmanship', 'crusts', 'cup', 'cutting', 'days', 'dismissive', 'distinguished', 'done', 'duly', 'english', 'er', 'especially', 'fair', 'first', 'following', 'follows', 'frowning', 'gave', 'generally', 'goes', 'good', 'good', 'got', 'gwen', 'gwen', 'hall', 'hall', 'head', 'honoured', 'husband', 'imagination', 'including', 'indeed', 'industry', 'know', 'know', 'later', 'level', 'little', 'lower', 'malcolm', 'malcolm', 'mean', 'milk', 'negative', 'new', 'nicely', 'nothing', 'often', 'old', 'one', 'one', 'one', 'one', 'opinion', 'others', 'party', 'passes', 'penpushing', 'peter', 'play', 'poems', 'possible', 'put', 'putting', 'rate', 'reckoning', 'refilled', 'reg', 'say', 'selection', 'selling', 'side', 'skimmed', 'slice', 'smile', 'someone', 'something', 'still', 'sweeteners', 'teapot', 'terrifically', 'things', 'things', 'third', 'thirty', 'toast', 'touch', 'trail', 'treat', 'used', 'view', 'view', 'wales', 'wales', 'want', 'well', 'whatever', 'without', 'work', 'years', 'years']
uc1.32106007420166	16	['aftertaste', 'almighty', 'alun', 'alun', 'always', 'another', 'anything', 'apt', 'area', 'around', 'assessingly', 'authenticity', 'away', 'back', 'began', 'believer', 'bit', 'bitten', 'bitter', 'bitter', 'bitterness', 'bloody', 'breakfasttable', 'came', 'came', 'cares', 'chance', 'charlatan', 'charlatan', 'christ', 'cigarette', 'consciousness', 'conversation', 'course', 'crown', 'crunching', 'dent', 'detached', 'diabetic', 'disconcertingly', 'dozen', 'earlier', 'embodiment', 'enough', 'er', 'even', 'everybody', 'eyes', 'fakes', 'fear', 'felt', 'fifteen', 'fingered', 'firmly', 'front', 'front', 'fun', 'fun', 'funnily', 'funny', 'game', 'gently', 'giving', 'glad', 'glasses', 'god', 'going', 'good', 'good', 'got', 'great', 'gum', 'gwen', 'gwen', 'hole', 'honey', 'idly', 'integrity', 'jaws', 'kind', 'lay', 'least', 'leave', 'left', 'lenses', 'letter', 'lightbrownish', 'lighting', 'like', 'like', 'long', 'looked', 'losing', 'lot', 'lower', 'luck', 'made', 'mail', 'malcolm', 'malcolm', 'maybe', 'maybe', 'meant', 'middle', 'molars', 'mouth', 'movements', 'need', 'never', 'news', 'noises', 'one', 'operated', 'part', 'parts', 'perhaps', 'perhaps', 'peter', 'piece', 'placed', 'prepared', 'put', 'quirky', 'quite', 'reached', 'regretful', 'remember', 'report', 'rhiannon', 'sat', 'saw', 'seat', 'section', 'seeing', 'seemed', 'series', 'side', 'since', 'six', 'slice', 'slid', 'small', 'small', 'something', 'splendid', 'spoke', 'standard', 'started', 'stick', 'strike', 'stuff', 'style', 'subject', 'suppose', 'supposed', 'surprised', 'teeth', 'television', 'ten', 'thinking', 'time', 'time', 'toast', 'toast', 'top', 'touch', 'treatment', 'triangle', 'trips', 'twice', 'understood', 'unstuffy', 'waved', 'way', 'ways', 'weaver', 'well', 'well', 'welsh', 'went', 'western', 'whenever', 'whenever', 'years', 'years', 'yes', 'yesterday']
uc1.32106007420166	17	['advice', 'ago', 'ago', 'ahead', 'anyone', 'bathroom', 'believed', 'best', 'bit', 'bit', 'brag', 'breakfast', 'brief', 'broughton', 'call', 'called', 'ceiling', 'chair', 'cigarette', 'college', 'come', 'come', 'coming', 'couple', 'crack', 'creak', 'dare', 'day', 'deep', 'died', 'doctor', 'easy', 'else', 'enjoyed', 'envelope', 'er', 'every', 'everything', 'eyelids', 'far', 'find', 'finishing', 'first', 'first', 'first', 'five', 'floor', 'followed', 'forgetting', 'forgotten', 'friends', 'funny', 'gave', 'get', 'girl', 'given', 'given', 'glance', 'go', 'god', 'greatly', 'gwen', 'gwen', 'gwen', 'handwriting', 'happened', 'harm', 'heard', 'held', 'hell', 'helped', 'hope', 'husband', 'idea', 'instalment', 'kept', 'knew', 'know', 'knows', 'laughing', 'left', 'letter', 'life', 'lit', 'london', 'long', 'long', 'looked', 'lot', 'lot', 'love', 'lowering', 'luck', 'make', 'malcolm', 'many', 'measurable', 'middle', 'minutes', 'moment', 'month', 'morning', 'mother', 'much', 'must', 'naturally', 'never', 'never', 'next', 'nothing', 'nowadays', 'old', 'one', 'parts', 'parts', 'people', 'perhaps', 'picked', 'plenty', 'plenty', 'plenty', 'probably', 'puzzles', 'rather', 'really', 'recover', 'reference', 'remember', 'rhiannon', 'rhiannon', 'ride', 'right', 'rightly', 'say', 'see', 'seeing', 'seemed', 'settling', 'shock', 'shock', 'side', 'side', 'sigh', 'simply', 'since', 'since', 'slightly', 'slow', 'small', 'smiling', 'smoking', 'sniff', 'solitary', 'still', 'suggesting', 'surprise', 'swayed', 'table', 'take', 'tea', 'thought', 'thought', 'thought', 'till', 'time', 'time', 'towards', 'trouble', 'unchanged', 'unmistakable', 'used', 'waited', 'way', 'way', 'well', 'well', 'well', 'went', 'whole', 'wo', 'years', 'years']
uc1.32106007420166	18	['adverse', 'always', 'amount', 'attained', 'attention', 'avenue', 'avenue', 'back', 'bag', 'bedroom', 'bin', 'binding', 'bit', 'black', 'blood', 'boiled', 'boiled', 'bran', 'briefly', 'button', 'came', 'came', 'came', 'certain', 'certainly', 'chunky', 'classified', 'clear', 'clearing', 'cloakroom', 'colourful', 'common', 'conscientiously', 'country', 'course', 'cramped', 'crocks', 'cut', 'day', 'degree', 'dishwasher', 'dishwasher', 'door', 'dresser', 'duly', 'effect', 'efficient', 'egg', 'egg', 'eggs', 'eggs', 'either', 'electric', 'enough', 'enriched', 'entrails', 'explosion', 'extended', 'face', 'fact', 'faint', 'far', 'far', 'filled', 'filled', 'finally', 'finally', 'fine', 'fire', 'flakes', 'flavour', 'flickering', 'floor', 'found', 'foundation', 'fourteen', 'fretting', 'full', 'get', 'going', 'good', 'grand', 'ground', 'gwen', 'gwen', 'hanging', 'healthy', 'house', 'humming', 'hung', 'hurrying', 'immediately', 'important', 'inside', 'insides', 'instead', 'jugs', 'kitchen', 'kitchen', 'kitchen', 'knowledge', 'last', 'last', 'last', 'later', 'lavatory', 'least', 'light', 'like', 'limited', 'lino', 'little', 'lived', 'long', 'lunatic', 'made', 'mail', 'malcolm', 'malcolm', 'marmalade', 'massive', 'matter', 'metal', 'million', 'mornings', 'mouth', 'move', 'moving', 'mugs', 'natural', 'nice', 'nothing', 'oak', 'old', 'ovalshaped', 'penetrated', 'perhaps', 'picked', 'places', 'plastic', 'plums', 'point', 'precisely', 'putting', 'quite', 'quite', 'rather', 'rayburn', 'real', 'red', 'round', 'round', 'salute', 'savage', 'second', 'sequence', 'shade', 'shells', 'signal', 'sink', 'sit', 'slight', 'slight', 'smoking', 'snap', 'soft', 'speak', 'splendid', 'spoon', 'spread', 'stairs', 'steer', 'stewed', 'still', 'stirring', 'stones', 'success', 'table', 'table', 'tended', 'things', 'though', 'thought', 'tiles', 'time', 'time', 'tops', 'touch', 'trouble', 'trying', 'trying', 'trying', 'two', 'unsweetened', 'wall', 'warmed', 'way', 'way', 'way', 'welsh', 'went', 'went', 'went', 'werneth', 'werneth', 'western', 'whisky', 'whole', 'without', 'wondered', 'yolk']
