htid	page_number	page_tokens
uc1.32106011764567	1	[]
uc1.32106011764567	2	[]
uc1.32106011764567	3	[]
uc1.32106011764567	4	[]
uc1.32106011764567	5	[]
uc1.32106011764567	6	['cambridge', 'caryl', 'european', 'fiction', 'final', 'ground', 'higher', 'independence', 'passage', 'phillips', 'state', 'tribe']
uc1.32106011764567	7	['crossing', 'river']
uc1.32106011764567	8	[]
uc1.32106011764567	9	['alfred', 'caryl', 'crossing', 'knopf', 'new', 'phillips', 'river', 'york']
uc1.32106011764567	10	['alfred', 'alfred', 'america', 'american', 'american', 'bloomsbury', 'book', 'borzoi', 'britain', 'caryl', 'caryl', 'caryl', 'cip', 'cm', 'congress', 'conventions', 'copyright', 'copyright', 'crossing', 'cruz', 'data', 'distributed', 'ed', 'edition', 'families', 'fiction', 'fiction', 'fiction', 'fiction', 'first', 'great', 'history', 'house', 'international', 'isbn', 'knopf', 'knopf', 'library', 'library', 'london', 'manufactured', 'new', 'new', 'originally', 'phillips', 'phillips', 'pr', 'published', 'published', 'published', 'publishing', 'random', 'reserved', 'rights', 'river', 'santa', 'slave', 'slaves', 'states', 'states', 'states', 'title', 'traders', 'uc', 'united', 'united', 'united', 'york', 'york']
uc1.32106011764567	11	['crossed', 'river', 'ºf']
uc1.32106011764567	12	[]
uc1.32106011764567	13	['acknowledgements', 'employed', 'express', 'furnished', 'iii', 'invaluable', 'john', 'journal', 'like', 'many', 'material', 'newton', 'novel', 'obligation', 'part', 'particular', 'preparation', 'research', 'slave', 'sources', 'trader']
uc1.32106011764567	14	[]
uc1.32106011764567	15	['coast', 'crossing', 'england', 'iii', 'iv', 'pagan', 'river', 'somewhere', 'west']
uc1.32106011764567	16	[]
uc1.32106011764567	17	['across', 'along', 'along', 'among', 'approached', 'approached', 'back', 'back', 'bar', 'bar', 'bar', 'began', 'believe', 'beneath', 'bought', 'boys', 'carry', 'chapel', 'children', 'children', 'children', 'children', 'chorus', 'chorus', 'cold', 'common', 'company', 'conclusion', 'condemn', 'crabs', 'crops', 'cross', 'desperate', 'difficult', 'directions', 'discovered', 'distance', 'exchange', 'eyes', 'factory', 'factory', 'failed', 'father', 'feel', 'fellow', 'fifty', 'fifty', 'flag', 'flats', 'flesh', 'flew', 'foolishness', 'foreign', 'fort', 'fractured', 'girl', 'girl', 'goods', 'gulls', 'hands', 'haunt', 'hopeful', 'huddled', 'hundred', 'hundred', 'intercourse', 'jettisoned', 'journeyed', 'keep', 'led', 'listened', 'lives', 'longed', 'love', 'man', 'martha', 'meet', 'memory', 'mud', 'nash', 'occasionally', 'paths', 'paths', 'paths', 'place', 'point', 'populated', 'prayed', 'proud', 'quiet', 'reached', 'reached', 'remember', 'restless', 'return', 'returned', 'roots', 'sea', 'shameful', 'ship', 'sinking', 'soil', 'soiled', 'sold', 'soon', 'soon', 'stared', 'stood', 'stood', 'strong', 'stumbles', 'sundry', 'swims', 'tell', 'three', 'together', 'trade', 'travis', 'tributary', 'turned', 'two', 'two', 'two', 'understand', 'upon', 'voices', 'voyage', 'waiting', 'waiting', 'walls', 'warm', 'watched', 'watched', 'weary', 'weary', 'whose', 'wondering', 'yawl', 'yawl', 'years', 'years']
uc1.32106011764567	18	['across', 'among', 'bank', 'beyond', 'blame', 'bodies', 'boots', 'brief', 'carry', 'children', 'children', 'chorus', 'closely', 'communion', 'consumed', 'crops', 'crossing', 'desperate', 'difficult', 'drum', 'encouraged', 'failed', 'far', 'father', 'fifty', 'foolishness', 'guilt', 'hopeful', 'hundred', 'land', 'like', 'limbs', 'listen', 'lost', 'lost', 'misery', 'muddy', 'new', 'others', 'painful', 'patiently', 'people', 'pound', 'present', 'rediscover', 'return', 'rise', 'river', 'river', 'roots', 'seeds', 'signposts', 'sinking', 'soil', 'sold', 'spurned', 'swell', 'trampled', 'tree', 'trees', 'two', 'waited', 'war', 'water', 'water', 'wind', 'within', 'years']
uc1.32106011764567	19	[]
uc1.32106011764567	20	[]
uc1.32106011764567	21	[]
uc1.32106011764567	22	[]
uc1.32106011764567	23	['african', 'alike', 'almost', 'america', 'america', 'american', 'apparently', 'application', 'auspices', 'back', 'back', 'began', 'bondsman', 'bowed', 'character', 'childish', 'christian', 'claim', 'clime', 'colonization', 'colored', 'converted', 'country', 'difficult', 'dinner', 'disappeared', 'dismissed', 'domestic', 'education', 'educators', 'edward', 'elegant', 'entered', 'envelope', 'fact', 'feared', 'fewer', 'fifty', 'flick', 'former', 'forward', 'found', 'free', 'full', 'gifts', 'given', 'god', 'head', 'heathens', 'hundred', 'inhospitable', 'inspiration', 'isolated', 'known', 'known', 'lay', 'least', 'legendary', 'letter', 'letters', 'levered', 'liberia', 'liberia', 'life', 'long', 'man', 'master', 'men', 'mission', 'money', 'moral', 'nash', 'nash', 'natives', 'near', 'necessities', 'news', 'nowhere', 'occupied', 'paul', 'position', 'positively', 'priests', 'program', 'reached', 'read', 'remarkable', 'remarkable', 'reported', 'reputation', 'requests', 'respect', 'responsible', 'rigorous', 'river', 'saint', 'sat', 'school', 'seeds', 'seized', 'sent', 'sent', 'servant', 'seven', 'seven', 'silver', 'society', 'sound', 'successes', 'tasks', 'teacher', 'thrust', 'tools', 'top', 'tray', 'true', 'twenty', 'two', 'undergone', 'unswerving', 'upright', 'usual', 'whilst', 'whites', 'williams', 'williams', 'worked', 'world', 'worst', 'wrist', 'years', 'years', 'years']
uc1.32106011764567	24	['abode', 'abrupt', 'accompany', 'affection', 'africa', 'african', 'african', 'aggression', 'ago', 'american', 'attempting', 'belonging', 'best', 'blocked', 'bondsman', 'bore', 'borne', 'bristled', 'cease', 'change', 'children', 'climate', 'coast', 'colonization', 'communicate', 'communications', 'considered', 'continent', 'conveyed', 'correctly', 'courage', 'crude', 'cultural', 'dangers', 'degree', 'desire', 'details', 'directly', 'disturbed', 'disturbing', 'earlier', 'edward', 'edward', 'edward', 'edward', 'else', 'entrusted', 'escaped', 'estrangement', 'ever', 'every', 'expedition', 'failed', 'faith', 'feelings', 'form', 'former', 'former', 'former', 'forth', 'fortunate', 'general', 'haughty', 'healed', 'health', 'hear', 'heathens', 'help', 'home', 'hoped', 'however', 'ignorant', 'immediately', 'informing', 'intact', 'interloper', 'intermediary', 'intransigence', 'journey', 'judging', 'juncture', 'known', 'let', 'letter', 'letter', 'life', 'little', 'locate', 'loss', 'lost', 'madison', 'madison', 'madison', 'madison', 'madison', 'madison', 'making', 'master', 'master', 'means', 'means', 'message', 'might', 'money', 'monrovia', 'mourning', 'nash', 'nash', 'nash', 'nash', 'nash', 'native', 'native', 'natives', 'new', 'news', 'news', 'nobody', 'old', 'older', 'overcome', 'packet', 'passage', 'place', 'plain', 'policy', 'possible', 'prospect', 'purpose', 'reason', 'reasoned', 'repatriate', 'resent', 'sad', 'saddened', 'secure', 'see', 'sent', 'set', 'slaves', 'society', 'sometimes', 'somewhat', 'spirit', 'state', 'taking', 'task', 'time', 'time', 'time', 'trusted', 'turn', 'unpleasant', 'usurped', 'vulgarity', 'welcoming', 'west', 'whereabouts', 'wife', 'williams', 'williams', 'word', 'worried', 'wounds', 'year', 'york', 'younger']
uc1.32106011764567	25	['accompanying', 'accrue', 'affected', 'africa', 'africa', 'africa', 'african', 'america', 'american', 'american', 'american', 'april', 'arrived', 'attacks', 'base', 'batch', 'become', 'benefits', 'blessed', 'bosom', 'british', 'building', 'bush', 'candidate', 'cause', 'children', 'chills', 'chosen', 'christian', 'christian', 'civilized', 'clearing', 'climate', 'coast', 'coast', 'cold', 'colonization', 'colonization', 'colonization', 'combined', 'considered', 'constructing', 'converted', 'creatures', 'december', 'deep', 'delusions', 'deposited', 'descendants', 'dispatched', 'early', 'early', 'elizabeth', 'endured', 'expedition', 'experience', 'faithful', 'fearful', 'fever', 'floods', 'former', 'fortifications', 'fortunate', 'grain', 'grave', 'great', 'half', 'hardships', 'heavy', 'high', 'humidity', 'hundred', 'imagination', 'inaugural', 'inches', 'increasing', 'infected', 'initial', 'initial', 'introduce', 'january', 'known', 'labored', 'later', 'later', 'later', 'left', 'leone', 'liberia', 'life', 'lives', 'longer', 'malady', 'malaria', 'malaria', 'many', 'march', 'masters', 'might', 'minds', 'miserable', 'misery', 'moral', 'mysterious', 'nations', 'native', 'new', 'newcomers', 'november', 'number', 'part', 'pioneering', 'pioneers', 'poor', 'prime', 'produce', 'producing', 'proportions', 'rain', 'rational', 'regarded', 'removing', 'reports', 'resulted', 'return', 'reward', 'sadly', 'second', 'sensation', 'service', 'settlers', 'settlers', 'settlers', 'severe', 'shelters', 'ship', 'sierra', 'skilled', 'slaves', 'slaves', 'social', 'society', 'society', 'soon', 'soon', 'sound', 'stifling', 'stories', 'stress', 'successful', 'sure', 'survived', 'temperatures', 'temporarily', 'territory', 'told', 'toll', 'two', 'two', 'unbearably', 'understood', 'unfortunate', 'unfortunate', 'unsuccessfully', 'ushered', 'voyage', 'weeks', 'welcoming', 'west', 'west', 'wet', 'whose', 'winter', 'women', 'work', 'worker', 'years', 'york']
uc1.32106011764567	26	['address', 'amelia', 'america', 'america', 'arrived', 'arrived', 'back', 'behind', 'beneath', 'best', 'blue', 'called', 'cease', 'changed', 'christ', 'christianity', 'clear', 'clear', 'climate', 'coast', 'confrontation', 'consider', 'contained', 'convey', 'country', 'day', 'decade', 'deflect', 'desire', 'determined', 'diminished', 'disease', 'dismayed', 'doubt', 'driven', 'dusty', 'dwell', 'edward', 'emigration', 'enough', 'etched', 'faces', 'feet', 'felt', 'fertile', 'fever', 'first', 'first', 'following', 'form', 'former', 'former', 'found', 'found', 'friends', 'god', 'good', 'good', 'grateful', 'hardship', 'harshest', 'health', 'hear', 'heathen', 'however', 'information', 'information', 'inhabit', 'innocent', 'intelligence', 'interests', 'jesus', 'join', 'kind', 'land', 'left', 'left', 'letter', 'letter', 'letters', 'little', 'lord', 'made', 'manner', 'many', 'many', 'masses', 'master', 'melancholy', 'messengers', 'might', 'mortal', 'moved', 'nash', 'native', 'native', 'neither', 'new', 'news', 'occasions', 'one', 'one', 'one', 'order', 'pagan', 'passionate', 'pen', 'period', 'period', 'pioneers', 'portion', 'prepared', 'preparing', 'prevailed', 'proper', 'prove', 'purpose', 'pursue', 'rain', 'reach', 'reached', 'receiving', 'relatives', 'reminded', 'roof', 'sacrifices', 'sadly', 'seas', 'seasoning', 'second', 'secretly', 'situation', 'sky', 'slave', 'slaves', 'soil', 'somewhat', 'soon', 'soon', 'state', 'still', 'storm', 'stormy', 'successfully', 'survive', 'task', 'terms', 'tossed', 'twelvemonth', 'two', 'unable', 'unlettered', 'upon', 'upon', 'upon', 'upon', 'urged', 'us', 'vital', 'weather', 'wife', 'williams', 'williams', 'wisdom', 'word', 'words', 'words', 'work', 'working', 'world']
uc1.32106011764567	27	['acquaintance', 'aid', 'alone', 'already', 'although', 'amelia', 'amelia', 'anything', 'asked', 'assist', 'attempting', 'befallen', 'blessed', 'blood', 'body', 'bondsman', 'book', 'book', 'calculated', 'carry', 'chair', 'children', 'christ', 'christian', 'coast', 'composing', 'consider', 'contents', 'continued', 'conveyed', 'danger', 'day', 'delay', 'depends', 'determine', 'development', 'digested', 'disappoint', 'disapproval', 'discomfiting', 'disobeyed', 'done', 'doubly', 'doubt', 'edward', 'edward', 'edward', 'edward', 'either', 'either', 'endure', 'even', 'everything', 'experiment', 'fair', 'falling', 'fellows', 'firm', 'first', 'five', 'flesh', 'foresaw', 'former', 'former', 'former', 'fortunate', 'fortunate', 'fully', 'gathered', 'good', 'good', 'greatly', 'guess', 'guidance', 'harsh', 'high', 'hope', 'however', 'immediately', 'insistence', 'instruction', 'intelligence', 'journey', 'kind', 'lead', 'letter', 'letter', 'liberia', 'lines', 'madison', 'making', 'many', 'master', 'may', 'may', 'men', 'mentally', 'might', 'might', 'mind', 'mortal', 'nash', 'nash', 'native', 'neither', 'never', 'one', 'order', 'order', 'pen', 'persuasion', 'physically', 'plan', 'plans', 'prayers', 'progressive', 'put', 'reaching', 'reason', 'receive', 'received', 'recourse', 'reproachful', 'resolve', 'revealed', 'rose', 'sacrifices', 'sadly', 'sailing', 'say', 'set', 'set', 'ship', 'short', 'slave', 'source', 'speak', 'standards', 'strain', 'strong', 'study', 'success', 'suggest', 'surely', 'tasks', 'travel', 'uncovered', 'understand', 'unnecessary', 'upon', 'upon', 'virtuous', 'whole', 'widower', 'wife', 'williams', 'without', 'words', 'yesterday']
