htid	page_number	page_tokens
mdp.39015080859039	1	[]
mdp.39015080859039	2	[]
mdp.39015080859039	3	[]
mdp.39015080859039	4	[]
mdp.39015080859039	5	['february']
mdp.39015080859039	6	[]
mdp.39015080859039	7	['anansi']
mdp.39015080859039	8	['acknowledge', 'anansi', 'anansi', 'archives', 'art', 'arts', 'arts', 'arts', 'arts', 'avenue', 'b', 'book', 'book', 'bound', 'bpidp', 'c', 'canada', 'canada', 'canada', 'canada', 'canada', 'canada', 'canada', 'cataloguing', 'committed', 'conseil', 'contains', 'copyright', 'cornell', 'council', 'council', 'council', 'de', 'des', 'design', 'design', 'development', 'distributed', 'edition', 'efforts', 'electronic', 'environment', 'fax', 'fc', 'february', 'fibres', 'fllwll', 'form', 'forth', 'free', 'government', 'harpercollins', 'house', 'house', 'including', 'industry', 'information', 'ingrid', 'ingrid', 'isbn', 'jacket', 'l', 'lf', 'library', 'lisa', 'lisa', 'lisa', 'lynne', 'markham', 'may', 'means', 'mechanical', 'mib', 'moore', 'moore', 'moore', 'natural', 'ofour', 'ontario', 'ontario', 'paper', 'part', 'part', 'paulson', 'paulson', 'permission', 'photocopying', 'press', 'press', 'printed', 'printed', 'processed', 'program', 'program', 'protecting', 'publication', 'publication', 'published', 'publisher', 'publishing', 'publishing', 'r', 'railil', 'recording', 'recycled', 'reproduced', 'reserved', 'retrieval', 'rights', 'road', 'scarborough', 'spadina', 'storage', 'suite', 'support', 'system', 'text', 'theirfinancial', 'title', 'toll', 'toronto', 'transmitted', 'typesetting', 'without', 'writing']
mdp.39015080859039	9	['elizabeth', 'leo', 'moore', 'parents']
mdp.39015080859039	10	[]
mdp.39015080859039	11	['early', 'morning']
mdp.39015080859039	12	[]
mdp.39015080859039	13	['airport', 'background', 'beaded', 'beneath', 'black', 'blade', 'bubblegum', 'cardboard', 'catch', 'cathy', 'cheek', 'coin', 'coming', 'complied', 'cone', 'counter', 'daughters', 'deep', 'digging', 'dispenser', 'elbow', 'fingers', 'flooding', 'fly', 'free', 'get', 'girls', 'got', 'grabbed', 'grandchildren', 'grandson', 'grinding', 'grows', 'hand', 'helen', 'helen', 'home', 'jawbreaker', 'john', 'johnny', 'landing', 'last', 'loud', 'man', 'mother', 'night', 'noise', 'november', 'one', 'one', 'orange', 'pen', 'phoned', 'plane', 'print', 'promising', 'purse', 'quarter', 'quarter', 'receiver', 'roar', 'sat', 'says', 'sharpener', 'sharpener', 'sharpening', 'shrill', 'sign', 'singapore', 'skate', 'skate', 'slap', 'slapped', 'somewhere', 'son', 'sparks', 'spray', 'stainless', 'stands', 'steel', 'stinging', 'sunrise', 'sunset', 'thinks', 'thinks', 'thinks', 'three', 'timmy', 'touches', 'transfixed', 'two', 'unzipping', 'vibrates', 'watches', 'white', 'written']
mdp.39015080859039	14	['ago', 'ago', 'association', 'behind', 'behind', 'bike', 'bike', 'bitter', 'black', 'black', 'blade', 'blue', 'boy', 'boy', 'boy', 'cal', 'canadian', 'cardboard', 'carter', 'change', 'cheese', 'cold', 'colourless', 'cost', 'covered', 'daughters', 'demanded', 'desperately', 'discovered', 'dog', 'dog', 'early', 'eat', 'everything', 'exercise', 'fate', 'fetus', 'finger', 'first', 'five', 'fleas', 'found', 'freckled', 'frost', 'furious', 'gate', 'girls', 'give', 'glass', 'go', 'grinding', 'hair', 'hand', 'handful', 'handle', 'handlebars', 'hands', 'hang', 'health', 'helen', 'helen', 'helen', 'helen', 'helen', 'hill', 'hour', 'jawbreaker', 'jawbreaker', 'jawbreakers', 'johnny', 'johnny', 'johnny', 'joy', 'kid', 'known', 'lets', 'lifetime', 'lifts', 'like', 'lime', 'lit', 'little', 'lives', 'macaroni', 'mean', 'mental', 'morning', 'mother', 'mother', 'mouth', 'needs', 'notch', 'nurse', 'october', 'orange', 'pale', 'pregnant', 'profits', 'pulls', 'puppy', 'quarter', 'quarter', 'reads', 'red', 'revs', 'rode', 'rolls', 'rules', 'rules', 'say', 'scrap', 'sex', 'show', 'sitting', 'skin', 'slide', 'slump', 'son', 'spit', 'spit', 'squeals', 'stars', 'stiff', 'still', 'street', 'supermarket', 'take', 'tell', 'temple', 'thought', 'time', 'timmy', 'timmy', 'timmy', 'touches', 'turn', 'turns', 'ultrasound', 'ungovernable', 'vegetables', 'vein', 'walk', 'wanted', 'wanted', 'wanted', 'watches', 'wheel', 'world', 'years']
