htid	page_number	page_tokens
uc1.b3474526	1	['b', 'e', 'el', 'l']
uc1.b3474526	2	['jºy', 'main', 'p', 'r', 'rary', 'sc', 'ūtti']
uc1.b3474526	3	[]
uc1.b3474526	4	[]
uc1.b3474526	5	['e', 'e', 'h', 'j', 'n', 'n', 'r', 'r', 'u']
uc1.b3474526	6	[]
uc1.b3474526	7	[]
uc1.b3474526	8	['america', 'america', 'ann', 'arrangement', 'aſſociated', 'basingstoke', 'britain', 'cmillan', 'companies', 'delhi', 'dublin', 'essex', 'first', 'first', 'form', 'great', 'holt', 'hong', 'isbn', 'johannesburg', 'kong', 'lagos', 'limited', 'little', 'london', 'london', 'may', 'means', 'melbourne', 'new', 'new', 'part', 'permission', 'printed', 'publication', 'published', 'published', 'reproduced', 'reserved', 'rights', 'rinehart', 'schlee', 'singapore', 'states', 'states', 'street', 'tokyo', 'transmitted', 'united', 'united', 'winston', 'without', 'york', 'york', 'º']
uc1.b3474526	9	['companions', 'rhine', 'summer']
uc1.b3474526	10	[]
uc1.b3474526	11	['e', 'e', 'h', 'j', 'n', 'n', 'r', 'r', 'u']
uc1.b3474526	12	[]
uc1.b3474526	13	['aftermath', 'agreed', 'always', 'arrest', 'attack', 'bitterly', 'british', 'carefully', 'censorship', 'centred', 'charm', 'church', 'citizens', 'cologne', 'communist', 'condemn', 'critics', 'curtailment', 'e', 'england', 'escape', 'escaped', 'exhibition', 'extend', 'fellow', 'felt', 'fled', 'following', 'found', 'found', 'found', 'frederick', 'frederick', 'freedoms', 'government', 'great', 'h', 'hoped', 'intensify', 'international', 'iv', 'june', 'karl', 'l', 'league', 'league', 'liberties', 'london', 'lutheran', 'majority', 'many', 'marx', 'member', 'mindful', 'minister', 'movement', 'much', 'much', 'n', 'national', 'outspoken', 'particularly', 'placed', 'plot', 'police', 'ports', 'power', 'press', 'prime', 'prison', 'prussia', 'prussian', 'railed', 'railway', 'regime', 'restrictions', 'revolutionary', 'revolutions', 'rhenish', 'rhineland', 'rumours', 'seeking', 'seen', 'settled', 'spread', 'stations', 'subversive', 'summer', 'threat', 'urged', 'visitors', 'watched', 'wilhelm', 'wilhelm', 'workers', 'workers', 'year']
uc1.b3474526	14	['arrest', 'aware', 'background', 'baden', 'baden', 'brought', 'cologne', 'come', 'composed', 'concerned', 'even', 'events', 'events', 'excursion', 'experience', 'family', 'fruits', 'imaginations', 'judicious', 'marion', 'morrison', 'mostly', 'october', 'play', 'reading', 'return', 'rhine', 'romantic', 'sake', 'set', 'summer', 'take', 'trial', 'unlikely', 'waters']
uc1.b3474526	15	['across', 'ask', 'ask', 'assumed', 'baden', 'bag', 'black', 'charles', 'charlotte', 'charlotte', 'check', 'coblenz', 'cologne', 'come', 'composed', 'concernedoſ', 'deck', 'deck', 'distributing', 'edification', 'events', 'excursion', 'experiend', 'fact', 'family', 'fellow', 'generously', 'glance', 'imag', 'kground', 'knowing', 'landing', 'left', 'luggage', 'luggage', 'marion', 'moment', 'morrison', 'mostly', 'necessary', 'occupied', 'october', 'otherwise', 'paid', 'passengers', 'play', 'repress', 'restrain', 'reverend', 'shoulder', 'simply', 'sister', 'slung', 'stage', 'suffused', 'summer', 'surely', 'thought', 'tracts', 'velvet', 'went', 'whose']
