htid	page_number	page_tokens
uva.x000930647	1	[]
uva.x000930647	2	[]
uva.x000930647	3	[]
uva.x000930647	4	[]
uva.x000930647	5	[]
uva.x000930647	6	[]
uva.x000930647	7	[]
uva.x000930647	8	[]
uva.x000930647	9	[]
uva.x000930647	10	['author', 'bliss', 'fat', 'history', 'man']
uva.x000930647	11	['b', 'cambridge', 'carey', 'city', 'e', 'francisco', 'h', 'h', 'harper', 'iuvwhacker', 'l', 'london', 'mexico', 'new', 'p', 'paulo', 'peter', 'philadelphia', 'r', 'ro', 'san', 'sao', 'singapore', 'sydney', 'u', 'w', 'york']
uva.x000930647	12	['address', 'america', 'articles', 'book', 'brief', 'canada', 'carey', 'carey', 'case', 'cataloging', 'congress', 'copyright', 'critical', 'data', 'east', 'edition', 'embodied', 'except', 'first', 'fitzhenry', 'harper', 'illywhacker', 'illywhacker', 'information', 'isbn', 'library', 'limited', 'manner', 'may', 'new', 'part', 'permission', 'peter', 'peter', 'printed', 'publication', 'published', 'publishers', 'quotations', 'reproduced', 'reserved', 'reviews', 'rights', 'row', 'rrd', 'simultaneously', 'states', 'street', 'title', 'toronto', 'united', 'used', 'whatsoever', 'whiteside', 'without', 'written', 'york']
uva.x000930647	13	['father', 'love', 'mother', 'thanks']
uva.x000930647	14	[]
uva.x000930647	15	['abroad', 'adventures', 'almost', 'almost', 'always', 'always', 'anything', 'australian', 'australian', 'baker', 'baker', 'battlers', 'beautiful', 'chiefest', 'climber', 'cockies', 'colloquialisms', 'confidence', 'contradictions', 'country', 'country', 'curious', 'dart', 'derived', 'devices', 'diamond', 'dictionary', 'equipped', 'esp', 'extra', 'flows', 'following', 'freest', 'fresh', 'full', 'game', 'hal', 'happened', 'history', 'history', 'illy', 'illywacker', 'illywackers', 'illywhacker', 'illywhacker', 'imitation', 'incongruities', 'incredibilities', 'indeed', 'infallible', 'kylie', 'lies', 'like', 'like', 'living', 'london', 'man', 'mark', 'money', 'moron', 'mouldy', 'new', 'novelties', 'novelty', 'offer', 'old', 'ones', 'operating', 'particular', 'patent', 'picturesque', 'place', 'porter', 'professional', 'pushes', 'putting', 'razors', 'read', 'second', 'selling', 'show', 'shows', 'shows', 'social', 'someone', 'sort', 'spieler', 'spieler', 'stale', 'strange', 'surprises', 'sydney', 'tennant', 'third', 'time', 'tonics', 'tramps', 'trick', 'trickster', 'trickster', 'true', 'twain', 'two', 'wacks', 'wilkes']
uva.x000930647	16	[]
uva.x000930647	17	['bookl']
uva.x000930647	18	[]
uva.x000930647	19	['activities', 'advice', 'age', 'age', 'alive', 'always', 'always', 'ankles', 'apart', 'apart', 'apologies', 'around', 'ashamed', 'authenticated', 'bad', 'badgery', 'beauty', 'believe', 'body', 'books', 'callipers', 'care', 'caveat', 'celebrity', 'chart', 'chose', 'come', 'complaints', 'complaints', 'course', 'curiosity', 'dick', 'die', 'dirty', 'early', 'emptor', 'enjoy', 'enough', 'even', 'experts', 'fact', 'fart', 'farts', 'feel', 'feel', 'feet', 'fellow', 'find', 'forth', 'god', 'great', 'growing', 'hard', 'herbert', 'horse', 'hundred', 'imagine', 'impress', 'independent', 'keeps', 'know', 'knows', 'legs', 'legs', 'liar', 'liar', 'lie', 'lies', 'lies', 'life', 'long', 'look', 'looked', 'looked', 'lying', 'lying', 'main', 'make', 'man', 'may', 'may', 'measured', 'measured', 'mention', 'mouth', 'name', 'neatly', 'new', 'next', 'novelty', 'old', 'old', 'one', 'one', 'one', 'papers', 'pen', 'permitted', 'photographed', 'photographs', 'point', 'point', 'poked', 'printed', 'prodded', 'proud', 'publicly', 'pull', 'rather', 'red', 'relax', 'relief', 'relief', 'rely', 'rest', 'rip', 'say', 'say', 'scabby', 'scaly', 'scraped', 'see', 'set', 'show', 'skill', 'something', 'specialty', 'stage', 'still', 'straight', 'strands', 'stretches', 'stuck', 'subject', 'sufferers', 'take', 'taken', 'terrible', 'terrible', 'things', 'think', 'though', 'three', 'time', 'time', 'time', 'tits', 'truth', 'try', 'turned', 'type', 'underline', 'use', 'vain', 'waste', 'weaknesses', 'weeks', 'well', 'whole', 'woman', 'wonder', 'wonder', 'worry', 'written', 'written', 'years']
