htid	page_number	page_tokens
uc1.32106018494366	1	[]
uc1.32106018494366	2	[]
uc1.32106018494366	3	[]
uc1.32106018494366	4	['j']
uc1.32106018494366	5	['k', 'life', 'michael', 'times']
uc1.32106018494366	6	['author', 'barbarians', 'country', 'dusklands', 'heart', 'waiting']
uc1.32106018494366	7	['coetzee', 'k', 'life', 'london', 'michael', 'seeker', 'times', 'warburg']
uc1.32106018494366	8	['biddies', 'bound', 'britain', 'british', 'bv', 'cambridge', 'cataloguing', 'coetzee', 'coetzee', 'copyright', 'cosmic', 'couf', 'data', 'england', 'epigraph', 'f', 'first', 'fragments', 'great', 'guildford', 'heraclitus', 'isbn', 'king', 'kirk', 'library', 'life', 'limited', 'limited', 'london', 'lynn', 'martin', 'michael', 'permission', 'poland', 'press', 'printed', 'publication', 'published', 'quoted', 'seeker', 'street', 'times', 'title', 'translation', 'u', 'ulnar', 'umv', 'university', 'v', 'warburg']
uc1.32106018494366	9	['father', 'free', 'gods', 'king', 'makes', 'men', 'others', 'others', 'shows', 'slaves', 'war']
uc1.32106018494366	10	[]
uc1.32106018494366	11	[]
uc1.32106018494366	12	['v']
uc1.32106018494366	13	['ajiare', 'anna', 'bared', 'bottle', 'bottle', 'breast', 'bring', 'bud', 'child', 'child', 'close', 'coujd', 'cried', 'curled', 'fed', 'find', 'first', 'first', 'flesh', 'foot', 'fretting', 'gaped', 'growing', 'gut', 'happy', 'helped', 'herjshe', 'household', 'hunger', 'k', 'k', 'left', 'like', 'like', 'lip', 'lip', 'living', 'luck', 'michael', 'midwife', 'moment', 'months', 'mother', 'mother', 'mother', 'mouth', 'mouth', 'nostril', 'noticed', 'obscuring', 'open', 'palate', 'pink', 'prodded', 'shivered', 'snail', 'suck', 'suck', 'teaspoon', 'thankful', 'thing', 'think', 'tiny', 'tried', 'whole', 'world']
uc1.32106018494366	14	['afflicted', 'age', 'attendant', 'away', 'b', 'baby', 'basketweaving', 'beat', 'bed', 'bedmaking', 'blanket', 'cape', 'child', 'childhood', 'children', 'children', 'city', 'close', 'close', 'close', 'come', 'committed', 'company', 'continued', 'coughed', 'counting', 'cried', 'diggingjat', 'disfigurement', 'dishwashing', 'division', 'elements', 'enough', 'expense', 'faure', 'fifteen', 'floors', 'friday', 'gardener', 'gardens', 'gardens', 'grade', 'greenmarket', 'grows', 'hands', 'home', 'however', 'huis', 'huis', 'hurt', 'impatience', 'job', 'joined', 'k', 'kept', 'late', 'later', 'lavatories', 'learning', 'learning', 'left', 'lip', 'longer', 'looking', 'lying', 'men', 'michael', 'michael', 'midwife', 'mind', 'money', 'mother', 'municipal', 'night', 'norenius', 'norenius', 'nose', 'older', 'one', 'parks', 'parks', 'passed', 'people', 'polish', 'promised', 'protection', 'public', 'quick', 'quiet', 'reading', 'rest', 'sat', 'school', 'scrubbing', 'services', 'set', 'shoes', 'short', 'smiles', 'spell', 'spent', 'spent', 'spluttered', 'square', 'state', 'straight', 'subway', 'sweeping', 'take', 'taken', 'three', 'took', 'took', 'took', 'town', 'trial', 'two', 'unemployment', 'unfortunate', 'upon', 'variously', 'watch', 'watching', 'way', 'whispers', 'woodwork', 'work', 'work', 'writing', 'year', 'year', 'years']
uc1.32106018494366	15	['across', 'afternoon', 'afternoons', 'agapanthus', 'anna', 'arm', 'away', 'become', 'began', 'bench', 'beside', 'boom', 'brilliant', 'broken', 'brought', 'bus', 'come', 'created', 'de', 'dim', 'discharged', 'dislocated', 'dressed', 'easiest', 'entrance', 'eyes', 'face', 'failed', 'fetch', 'found', 'friends', 'fully', 'gardener', 'gardens', 'given', 'grade', 'gross', 'gun', 'hand', 'hand', 'hear', 'holding', 'hospital', 'hospital', 'incident', 'jobs', 'june', 'k', 'k', 'k', 'k', 'late', 'late', 'lavatories', 'leaves', 'left', 'life', 'light', 'lving', 'made', 'measure', 'message', 'message', 'michael', 'months', 'morning', 'mornings', 'mother', 'mother', 'mother', 'neon', 'night', 'noon', 'one', 'oppressed', 'outside', 'park', 'parks', 'parks', 'patch', 'patients', 'pine', 'preferred', 'put', 'quit', 'raked', 'returned', 'ribs', 'rose', 'saturdays', 'save', 'saw', 'seated', 'see', 'service', 'shadows', 'shoes', 'shone', 'slash', 'slept', 'slowly', 'solitariness', 'somerset', 'sometimes', 'son', 'space', 'stood', 'street', 'stunned', 'suffering', 'sunday', 'sunday', 'sunlight', 'tall', 'third', 'though', 'thumb', 'tiles', 'tools', 'trees', 'two', 'visited', 'visitors', 'waal', 'walks', 'wanted', 'way', 'weep', 'went', 'white', 'without', 'women', 'work', 'working', 'year']
uc1.32106018494366	16	['abated', 'able', 'admitted', 'along', 'among', 'anyone', 'arms', 'arrived', 'asked', 'asked', 'awake', 'barelv', 'beatings', 'became', 'bedpan', 'begun', 'bellv', 'body', 'breathe', 'breathlessness', 'bring', 'bring', 'bus', 'bus', 'bv', 'carrying', 'cheering', 'control', 'corridor', 'davs', 'day', 'day', 'deaths', 'desk', 'dressinggown', 'dying', 'escaping', 'every', 'evidently', 'exposed', 'feeling', 'fifty', 'filth', 'five', 'grew', 'grey', 'gunshot', 'handbag', 'hands', 'home', 'hospital', 'however', 'injections', 'itchy', 'k', 'kept', 'largely', 'later', 'lavatory', 'legs', 'legs', 'lie', 'long', 'lving', 'lying', 'man', 'men', 'michael', 'mother', 'needs', 'neglected', 'noise', 'nurses', 'nurses', 'often', 'old', 'old', 'oxygen', 'paces', 'pasted', 'person', 'pills', 'pills', 'pleading', 'pleading', 'pole', 'promised', 'purgatory', 'pvjamas', 'queue', 'refused', 'relief', 'revived', 'right', 'scores', 'scratch', 'seldom', 'sent', 'shoes', 'sixth', 'source', 'spectacular', 'spend', 'spent', 'spoke', 'stabbings', 'stop', 'stopped', 'supported', 'swell', 'swelling', 'swelling', 'taken', 'tears', 'tears', 'third', 'though', 'though', 'thus', 'time', 'timetable', 'torment', 'treated', 'unable', 'urge', 'use', 'victims', 'walk', 'wall', 'wanted', 'way', 'wept', 'wheelchair', 'woman', 'wounds', 'young']
