htid	page_number	page_tokens
mdp.39015066055636	1	[]
mdp.39015066055636	2	[]
mdp.39015066055636	3	[]
mdp.39015066055636	4	[]
mdp.39015066055636	5	[]
mdp.39015066055636	6	[]
mdp.39015066055636	7	[]
mdp.39015066055636	8	[]
mdp.39015066055636	9	['adrift', 'age', 'attempt', 'belief', 'book', 'breeds', 'brought', 'capricious', 'cast', 'clan', 'comic', 'considerable', 'decline', 'detail', 'dignity', 'duty', 'eccentricities', 'eighteen', 'even', 'extend', 'family', 'family', 'family', 'far', 'fearsome', 'finally', 'fireflies', 'first', 'fortunes', 'frames', 'frames', 'generosity', 'given', 'grandeur', 'greater', 'guardian', 'hard', 'heart', 'innate', 'khoja', 'khojas', 'life', 'life', 'lovingly', 'lutchman', 'lutchman', 'man', 'marriage', 'mrs', 'mrs', 'much', 'naipaul', 'novel', 'novelists', 'observed', 'one', 'portrait', 'portrait', 'prevents', 'provide', 'raised', 'ramifications', 'rich', 'sad', 'sense', 'shiva', 'shrewdly', 'society', 'splendid', 'story', 'story', 'think', 'touching', 'trinidad', 'triumphantly', 'unsuccessful', 'whole', 'whole']
mdp.39015066055636	10	[]
mdp.39015066055636	11	['andre', 'deutsch', 'fireflies', 'naipaul', 'shiva']
mdp.39015066055636	12	['andre', 'britain', 'britain', 'brydone', 'copyright', 'deutsch', 'first', 'great', 'great', 'great', 'isbn', 'limited', 'london', 'london', 'lowe', 'ltd', 'naipaul', 'printed', 'printers', 'published', 'reserved', 'rights', 'russell', 'shiva', 'street']
mdp.39015066055636	13	['b', 'mother', 'oa', 'oi']
mdp.39015066055636	14	[]
mdp.39015066055636	15	['accepted', 'achievement', 'acknowledged', 'acres', 'advantages', 'advice', 'age', 'arranged', 'arrangements', 'array', 'attempted', 'automatically', 'baby', 'bad', 'big', 'cared', 'centre', 'chapter', 'community', 'complain', 'considered', 'considered', 'considered', 'country', 'coup', 'demur', 'derive', 'descendant', 'despite', 'elder', 'elder', 'elder', 'entered', 'even', 'even', 'eyes', 'eyes', 'face', 'fact', 'family', 'farming', 'fat', 'fawned', 'first', 'flattered', 'footing', 'fortunate', 'fortunately', 'gain', 'gave', 'girl', 'govind', 'govind', 'greatness', 'hardly', 'head', 'heir', 'hindu', 'hoped', 'houses', 'importance', 'impressive', 'indirect', 'infirmities', 'injustice', 'jewellery', 'khoja', 'khoja', 'khoja', 'khoja', 'khojas', 'khojas', 'knew', 'knew', 'land', 'largely', 'law', 'leaders', 'less', 'life', 'lips', 'lutchman', 'lutchman', 'lutchmans', 'made', 'man', 'man', 'marriage', 'married', 'married', 'marry', 'match', 'mattered', 'met', 'might', 'might', 'minor', 'mr', 'mrs', 'mrs', 'mrs', 'neither', 'never', 'old', 'older', 'one', 'one', 'one', 'one', 'others', 'others', 'owned', 'parents', 'part', 'parted', 'particularly', 'person', 'plans', 'pleased', 'pride', 'propitiate', 'ram', 'ram', 'reduced', 'refuse', 'remained', 'resided', 'round', 'saw', 'selfish', 'sensual', 'several', 'skin', 'slightly', 'slightly', 'son', 'son', 'son', 'speaking', 'subsequent', 'success', 'tendency', 'terms', 'thick', 'thousand', 'thus', 'trinidad', 'twice', 'two', 'union', 'virtually', 'weddingday', 'well', 'wife', 'without', 'years']
