htid	page_number	page_tokens
uc1.b4948471	1	[]
uc1.b4948471	2	['p']
uc1.b4948471	3	[]
uc1.b4948471	4	[]
uc1.b4948471	5	['thing', 'v']
uc1.b4948471	6	['austen', 'author', 'became', 'bond', 'book', 'case', 'conquest', 'dossier', 'drink', 'ectrum', 'ed', 'ed', 'ed', 'egyptologists', 'ending', 'enemy', 'enemy', 'englishman', 'estate', 'faber', 'fat', 'feeling', 'general', 'girl', 'girl', 'green', 'harold', 'hell', 'ii', 'iii', 'iv', 'james', 'jane', 'jim', 'kipling', 'league', 'les', 'light', 'like', 'like', 'look', 'lucky', 'man', 'maps', 'murder', 'new', 'new', 'novels', 'one', 'oxford', 'popular', 'q', 'questions', 'reciter', 'riverside', 'robert', 'roundp', 'rudyard', 'sam', 'science', 'short', 'stories', 'survey', 'take', 'teration', 'tie', 'uncertain', 'v', 'verse', 'verse', 'villas', 'want', 'world', 'years', 'ﬁction']
uc1.b4948471	7	['al', 'amis', 'e', 'hutchinson', 'kingsley', 'london', 'thing']
uc1.b4948471	8	['agencies', 'amis', 'anchor', 'auckland', 'bontq', 'bound', 'brendon', 'britain', 'cm', 'cont', 'essex', 'first', 'fitzroy', 'great', 'hutchinson', 'impression', 'impression', 'input', 'isbn', 'johannesburg', 'kingsley', 'library', 'litho', 'london', 'london', 'ltd', 'ltd', 'ltd', 'ltd', 'melbourne', 'october', 'october', 'press', 'printed', 'published', 'publishers', 'sabon', 'second', 'september', 'set', 'son', 'square', 'sydney', 'third', 'throughout', 'tiptree', 'typesetting', 'vip', 'wellington', 'wlr', 'wm', 'world']
uc1.b4948471	9	['kavanagh', 'pat', 'pr', 'q']
uc1.b4948471	10	['l']
uc1.b4948471	11	['academic', 'act', 'basis', 'bourgeois', 'contents', 'continued', 'conventionality', 'dinner', 'disturbed', 'domestic', 'ed', 'end', 'eve', 'everywhere', 'exposing', 'extreme', 'farting', 'feeling', 'focusing', 'girls', 'guilt', 'heard', 'help', 'increased', 'informal', 'insight', 'interior', 'k', 'lazy', 'lo', 'miss', 'mr', 'mr', 'oo', 'paintings', 'phallus', 'physical', 'ploughboy', 'puritan', 'session', 'sexual', 'shame', 'show', 'shyster', 'shyster', 'smudger', 'something', 'study', 'take', 'television', 'thing', 'thunderball', 'trumps', 'turns', 'ujl', 'wanker', 'want']
uc1.b4948471	12	[]
