htid	page_number	page_tokens
uc1.b4948376	1	[]
uc1.b4948376	2	[]
uc1.b4948376	3	[]
uc1.b4948376	4	[]
uc1.b4948376	5	['according', 'mark']
uc1.b4948376	6	['anny', 'anny', 'art', 'astercote', 'b', 'back', 'battle', 'books', 'boy', 'br', 'children', 'corruption', 'day', 'dragon', 'driftway', 'e', 'fanny', 'gardens', 'ghost', 'ghosts', 'hacworthy', 'house', 'hunt', 'judgement', 'kemp', 'knights', 'liz', 'missing', 'monsters', 'name', 'nature', 'next', 'nothing', 'perfect', 'piece', 'pmelope', 'revenge', 'samuel', 'stitch', 'stokes', 'stories', 'time', 'time', 'treasures', 'trouble', 'uninvited', 'voyage', 'whispering', 'wild', 'without']
uc1.b4948376	7	['according', 'heinemann', 'lively', 'london', 'mark', 'penelope', 'q']
uc1.b4948376	8	['auckland', 'biddles', 'bound', 'britain', 'copyright', 'first', 'great', 'grosvenor', 'guildford', 'heinemann', 'illiam', 'johannesburg', 'king', 'lively', 'london', 'london', 'ltd', 'ltd', 'lynn', 'melbourne', 'penelope', 'printed', 'published', 'r', 'reprinted', 'sbn', 'street', 'toronto', 'umv', 'upper', 'w', 'x', 'x']
uc1.b4948376	9	['pr', 'sheila', 'w']
uc1.b4948376	10	[]
uc1.b4948376	11	['afraid', 'ago', 'apprehensive', 'arose', 'aware', 'background', 'beard', 'beard', 'began', 'bought', 'car', 'car', 'centre', 'city', 'close', 'conditioning', 'consider', 'consulted', 'conﬁdent', 'days', 'dead', 'dean', 'despite', 'despite', 'diana', 'distraction', 'dorset', 'driving', 'eerie', 'either', 'emptier', 'eventually', 'exactly', 'familiarity', 'felt', 'fiat', 'folded', 'forhis', 'four', 'garage', 'garden', 'gilbert', 'go', 'grandfather', 'hardy', 'hardy', 'hat', 'heard', 'hills', 'inappropriate', 'inhabited', 'irritation', 'kind', 'knew', 'know', 'know', 'lamming', 'landscapes', 'legs', 'linked', 'london', 'long', 'man', 'man', 'map', 'mark', 'mark', 'mark', 'mark', 'met', 'met', 'miles', 'mistress', 'much', 'opinions', 'particular', 'particular', 'passed', 'people', 'person', 'possible', 'principally', 'proctor', 'profounder', 'pulled', 'rather', 'resentful', 'rmlwo', 'runs', 'seem', 'simply', 'somewhat', 'sort', 'startled', 'stick', 'strong', 'suburbias', 'surrey', 'tastes', 'texture', 'think', 'thought', 'thought', 'unsettled', 'use', 'use', 'vaguely', 'villages', 'visit', 'weatherby', 'whereabouts', 'wife', 'wives', 'woman', 'works', 'year', 'years', 'years', 'young', 'ﬁlled']
uc1.b4948376	12	['accept', 'accretions', 'actually', 'advertisements', 'advise', 'afternoon', 'almost', 'although', 'anyway', 'appropriate', 'arrow', 'bank', 'bend', 'biographer', 'blessing', 'blithe', 'blue', 'brief', 'brown', 'bulbous', 'car', 'cars', 'centre', 'century', 'certainty', 'circles', 'close', 'close', 'close', 'colour', 'cottage', 'cottages', 'daily', 'dampening', 'dean', 'dean', 'dean', 'decade', 'delicate', 'done', 'drove', 'dull', 'effects', 'effort', 'eighteenth', 'er', 'expected', 'facade', 'fair', 'familiar', 'four', 'four', 'fully', 'g', 'gables', 'garden', 'gilbert', 'glimpsed', 'great', 'green', 'guided', 'head', 'hoarding', 'holidays', 'house', 'illustrated', 'imagination', 'including', 'intimately', 'keep', 'knew', 'know', 'known', 'known', 'l', 'lamming', 'landscape', 'large', 'last', 'last', 'last', 'leaked', 'life', 'life', 'like', 'like', 'line', 'london', 'london', 'loved', 'man', 'mark', 'mark', 'mark', 'may', 'miles', 'miss', 'moderately', 'mother', 'mountain', 'mr', 'much', 'much', 'murky', 'must', 'news', 'next', 'objection', 'occasions', 'occupation', 'odd', 'omé', 'open', 'park', 'passed', 'past', 'past', 'past', 'past', 'past', 'past', 'people', 'photographs', 'photographs', 'pillars', 'point', 'pointing', 'powder', 'precision', 'prepared', 'prepared', 'price', 'problem', 'problems', 'process', 'professional', 'rather', 'reclothe', 'reconstruction', 'refurnish', 'regarded', 'respected', 'reword', 'row', 'rustic', 'satisfactory', 'say', 'scene', 'secure', 'sepia', 'sight', 'sign', 'solution', 'somehow', 'somehow', 'sought', 'speak', 'special', 'squat', 'stable', 'stared', 'strong', 'subtract', 'summers', 'superior', 'surprise', 'surprised', 'task', 'thank', 'thing', 'thirty', 'though', 'thought', 'thoughtagain', 'three', 'times', 'took', 'trees', 'tried', 'trustees', 'turned', 'unpredictability', 'us', 'various', 'wanted', 'watching', 'well', 'whenever', 'white', 'whole', 'whose', 'wife', 'wistfully', 'yard', 'years', 'years', 'youth', 'ﬁnancially']
