htid	page_number	page_tokens
uc1.32106018741170	1	['california', 'cruz', 'iii', 'iii', 'iii', 'iii', 'iiill', 'santa', 'university']
uc1.32106018741170	2	['ackerknecht', 'california', 'contemporary', 'cruz', 'cruz', 'endowment', 'fiction', 'j', 'jt', 'librar', 'mary', 'n', 'santa', 'santa', 'ueverety', 'university', 'william']
uc1.32106018741170	3	[]
uc1.32106018741170	4	[]
uc1.32106018741170	5	['begin', 'many', 'ways']
uc1.32106018741170	6	['author', 'nobody', 'remarkable', 'speaks', 'things']
uc1.32106018741170	7	['begin', 'bloomsbury', 'jon', 'many', 'mcgregor', 'ways']
uc1.32106018741170	8	['asserted', 'author', 'available', 'bloomsbury', 'book', 'book', 'britain', 'britain', 'british', 'c', 'catalogue', 'certified', 'chain', 'cip', 'clays', 'copyright', 'council', 'cruz', 'custody', 'edinburgh', 'edition', 'edition', 'first', 'forest', 'friendly', 'fsc', 'fsc', 'fsc', 'great', 'great', 'hardback', 'hewer', 'holds', 'isbn', 'isbn', 'ives', 'jon', 'library', 'library', 'london', 'ltd', 'ltd', 'mbbun', 'mcgregor', 'mixed', 'moral', 'paper', 'paperback', 'pic', 'pk', 'printed', 'printed', 'printer', 'published', 'publishing', 'record', 'right', 'rt', 'santa', 'soho', 'sources', 'square', 'st', 'stewardship', 'text', 'typeset', 'uc', 'uk', 'wx']
uc1.32106018741170	9	['alice', 'c', 'tr']
uc1.32106018741170	10	[]
uc1.32106018741170	11	['acrid', 'across', 'across', 'adulthood', 'air', 'along', 'along', 'ankles', 'away', 'back', 'backs', 'banks', 'beneath', 'bodies', 'boots', 'bottom', 'breath', 'breath', 'brothers', 'brown', 'brushing', 'bundles', 'burnt', 'cadged', 'came', 'came', 'carried', 'chests', 'cigarettes', 'cigarettes', 'cigarettes', 'city', 'city', 'clasped', 'clothes', 'clouded', 'cold', 'cold', 'conversation', 'coughing', 'coughs', 'cuffs', 'cupping', 'damp', 'days', 'eager', 'early', 'elbows', 'expertly', 'fastened', 'fathers', 'feet', 'fell', 'fields', 'fingers', 'first', 'fists', 'flowering', 'frayed', 'gateways', 'gather', 'grasses', 'ground', 'hands', 'hands', 'hawthorn', 'hedges', 'held', 'hill', 'hill', 'hills', 'hours', 'hundreds', 'imitation', 'jackets', 'kind', 'knotted', 'lanes', 'leathery', 'led', 'lick', 'lines', 'lit', 'long', 'losing', 'low', 'lungs', 'made', 'mingling', 'moleskin', 'morning', 'morning', 'mouthful', 'muddy', 'murmurs', 'nearly', 'neckerchiefs', 'nervous', 'nervous', 'night', 'offered', 'older', 'ones', 'open', 'open', 'others', 'pace', 'paper', 'paper', 'parcels', 'passed', 'passed', 'pat', 'phrases', 'pinch', 'pull', 'pulled', 'quietly', 'rising', 'river', 'roads', 'rolling', 'seams', 'shared', 'shift', 'shoulders', 'showing', 'sight', 'sit', 'slow', 'slow', 'slung', 'smoke', 'splash', 'started', 'steaming', 'step', 'string', 'suits', 'swish', 'taste', 'thick', 'thin', 'tightly', 'tobacco', 'tops', 'towards', 'tracks', 'trousers', 'tucked', 'tweed', 'twisting', 'uncles', 'untestedyoung', 'upwards', 'waistcoats', 'walk', 'walking', 'walking', 'walls', 'way', 'well', 'windshield', 'without', 'woollen', 'wore', 'worn', 'young', 'younger']
