htid	page_number	page_tokens
uva.x004900668	1	[]
uva.x004900668	2	['libraries', 'university', 'virginia']
uva.x004900668	3	[]
uva.x004900668	4	[]
uva.x004900668	5	[]
uva.x004900668	6	['athena', 'banville', 'birchwood', 'book', 'copernicus', 'doctor', 'eclipse', 'evidence', 'ghosts', 'john', 'kepler', 'lankin', 'letter', 'long', 'mefisto', 'newton', 'nightspawn', 'shroud', 'untouchable']
uva.x004900668	7	['ea']
uva.x004900668	8	[]
uva.x004900668	9	['alfred', 'banville', 'ea', 'john', 'knopf', 'new', 'york']
uva.x004900668	10	['alfred', 'alfred', 'alk', 'america', 'american', 'american', 'authors', 'banville', 'banville', 'banville', 'banville', 'book', 'books', 'borzoi', 'borzoi', 'britain', 'canada', 'canada', 'clem', 'cm', 'colophon', 'congress', 'copyright', 'data', 'division', 'ed', 'edition', 'england', 'fiction', 'fiction', 'fiction', 'fiction', 'fiction', 'fiction', 'first', 'great', 'house', 'house', 'house', 'isbn', 'john', 'john', 'john', 'john', 'knopf', 'knopf', 'knopf', 'library', 'limited', 'london', 'loss', 'manufactured', 'men', 'new', 'originally', 'paper', 'picador', 'pr', 'psychology', 'published', 'published', 'published', 'random', 'random', 'random', 'registered', 'reserved', 'resorts', 'rights', 'sea', 'sea', 'seaside', 'states', 'states', 'title', 'toronto', 'trademarks', 'united', 'united', 'widowers', 'york']
uva.x004900668	11	['alice', 'colm', 'douglas', 'ellen']
uva.x004900668	12	[]
uva.x004900668	13	[]
uva.x004900668	14	[]
uva.x004900668	15	['agleam', 'ago', 'aground', 'along', 'bases', 'bay', 'bay', 'birds', 'blister', 'bowl', 'bristling', 'bulging', 'cedars', 'clump', 'creeping', 'day', 'day', 'day', 'departed', 'depositing', 'dunes', 'end', 'ever', 'far', 'foam', 'freighter', 'fringe', 'gods', 'granted', 'grave', 'heights', 'high', 'horizon', 'house', 'hulk', 'known', 'lapping', 'like', 'longer', 'looked', 'malignantly', 'marred', 'mewled', 'milky', 'morning', 'must', 'name', 'old', 'parched', 'rain', 'reek', 'relaunch', 'remember', 'rising', 'run', 'rusted', 'sail', 'sand', 'save', 'seabirds', 'seemed', 'sky', 'small', 'soiled', 'someone', 'someone', 'spectacle', 'strange', 'swelled', 'swelled', 'swim', 'swim', 'swooped', 'tarry', 'thought', 'tide', 'trees', 'unnaturally', 'unnerved', 'us', 'vast', 'walked', 'water', 'waterline', 'waters', 'waves', 'waves', 'wetting', 'white', 'years', 'yellow']
uva.x004900668	16	['account', 'across', 'added', 'ago', 'altogether', 'amazed', 'amazed', 'amidst', 'anything', 'appalled', 'back', 'behind', 'big', 'bigger', 'blank', 'built', 'call', 'cedars', 'ceilings', 'century', 'century', 'chair', 'change', 'changed', 'come', 'cottage', 'curved', 'dates', 'desire', 'different', 'directly', 'disappointed', 'doc', 'doctor', 'door', 'door', 'dozing', 'ea', 'early', 'endwall', 'facing', 'facing', 'family', 'far', 'fifty', 'filigree', 'fire', 'first', 'floors', 'former', 'fortnight', 'frames', 'front', 'front', 'front', 'gale', 'gate', 'giving', 'go', 'gods', 'gone', 'gravel', 'green', 'grows', 'haphazardly', 'house', 'house', 'imagine', 'infested', 'iron', 'jumbled', 'june', 'landladyese', 'landlubbered', 'large', 'last', 'last', 'last', 'last', 'lawn', 'left', 'like', 'like', 'little', 'live', 'living', 'look', 'losing', 'lounge', 'low', 'mean', 'millennia', 'miss', 'miss', 'month', 'nautical', 'nightmarishly', 'note', 'obscure', 'oh', 'old', 'ones', 'opening', 'opposite', 'orientation', 'painted', 'passing', 'past', 'perhaps', 'pitchpine', 'place', 'possible', 'prefers', 'put', 'railway', 'ran', 'rattling', 'raucous', 'reasons', 'reduced', 'rent', 'rich', 'road', 'road', 'room', 'rooms', 'rubble', 'rust', 'say', 'seafarer', 'side', 'side', 'since', 'since', 'small', 'sound', 'square', 'still', 'still', 'struts', 'summer', 'swivel', 'tangled', 'thes', 'thinks', 'though', 'throughout', 'time', 'times', 'track', 'tremulous', 'trunks', 'turning', 'untidy', 'used', 'v', 'vague', 'vavasour', 'walls', 'white', 'window', 'window', 'windowless', 'windows', 'winter', 'wonder', 'year', 'years', 'years', 'years']
uva.x004900668	17	['afternoon', 'august', 'back', 'bare', 'barefoot', 'barrier', 'battered', 'beard', 'behind', 'beige', 'big', 'big', 'black', 'black', 'bleached', 'books', 'brown', 'came', 'came', 'came', 'car', 'carelessly', 'cedars', 'chest', 'children', 'cinema', 'continent', 'couple', 'covers', 'crinkled', 'deeply', 'different', 'dog', 'dogeared', 'door', 'downstairs', 'drink', 'eavesdropping', 'england', 'even', 'even', 'every', 'family', 'feet', 'feet', 'first', 'flecked', 'flecks', 'floorboards', 'france', 'frankly', 'front', 'gate', 'gate', 'gate', 'girl', 'grace', 'gravel', 'green', 'grey', 'grimly', 'hair', 'hand', 'head', 'hear', 'honeymooners', 'house', 'house', 'inside', 'inside', 'insteps', 'interesting', 'itinerant', 'khaki', 'laughed', 'laughing', 'leather', 'likewise', 'loose', 'major', 'man', 'map', 'model', 'month', 'morning', 'motor', 'much', 'mysterious', 'noticed', 'odd', 'one', 'open', 'pair', 'parked', 'paused', 'people', 'people', 'pointed', 'polished', 'premature', 'purplish', 'putting', 'raked', 'road', 'round', 'running', 'sausage', 'saw', 'scarred', 'seats', 'sheen', 'shelf', 'shirt', 'short', 'shorts', 'shoulders', 'show', 'silence', 'skin', 'sound', 'spoke', 'spoked', 'sportily', 'spy', 'station', 'steering', 'stones', 'stood', 'strand', 'suddenly', 'sun', 'tanned', 'tenants', 'theatre', 'thing', 'threw', 'thrown', 'time', 'tor', 'touring', 'troupe', 'try', 'unbreachable', 'unbuttoned', 'upstairs', 'us', 'us', 'used', 'village', 'voices', 'walked', 'wheel', 'wide', 'window', 'wood', 'wore', 'year', 'year']
uva.x004900668	18	['adult', 'adults', 'almost', 'already', 'although', 'angle', 'appeared', 'arch', 'back', 'back', 'begun', 'blue', 'blue', 'boy', 'car', 'car', 'caught', 'caught', 'chase', 'coming', 'comradely', 'conspiratorial', 'content', 'cry', 'cubes', 'damned', 'dashboard', 'deedl', 'deedl', 'deedle', 'dentist', 'door', 'door', 'door', 'drill', 'e', 'e', 'encounter', 'even', 'experience', 'extraordinary', 'eye', 'eyes', 'eyes', 'face', 'faintly', 'father', 'fathers', 'feet', 'first', 'footsteps', 'found', 'front', 'gave', 'gin', 'gin', 'girl', 'girl', 'giving', 'glass', 'goes', 'gone', 'graces', 'high', 'house', 'house', 'ice', 'ingratiating', 'inside', 'inside', 'intimate', 'ity', 'jaunty', 'laughed', 'leaned', 'lemon', 'like', 'like', 'lingered', 'man', 'man', 'masonic', 'meaning', 'mine', 'moment', 'moment', 'nevertheless', 'opened', 'outwardly', 'pale', 'passenger', 'perilous', 'playing', 'recently', 'roof', 'roof', 'rummage', 'running', 'satanic', 'scampering', 'scanning', 'searching', 'seems', 'set', 'shade', 'shared', 'significance', 'slammed', 'slice', 'something', 'sound', 'straightened', 'strangers', 'talking', 'teeth', 'thin', 'thing', 'took', 'transparent', 'tumbler', 'turned', 'turning', 'two', 'unseen', 'upstairs', 'upstairs', 'used', 'usually', 'voice', 'voiceless', 'warbling', 'way', 'went', 'whatever', 'whistle', 'whistling', 'white', 'wild', 'windows', 'wink', 'wink', 'winked', 'wintry', 'without', 'without']
uva.x004900668	19	['abashed', 'across', 'afternoon', 'agape', 'avoiding', 'away', 'ballyless', 'ballymore', 'ballymore', 'barber', 'beard', 'bed', 'behind', 'beyond', 'black', 'blunden', 'bounding', 'bridge', 'bridge', 'brogues', 'brown', 'buzz', 'call', 'call', 'came', 'car', 'car', 'care', 'challenge', 'clasped', 'clears', 'collar', 'colonel', 'company', 'complain', 'conical', 'corridor', 'crest', 'cut', 'day', 'day', 'deedle', 'deedle', 'direction', 'dozen', 'dried', 'drink', 'ears', 'endure', 'even', 'every', 'eyes', 'eyes', 'favours', 'following', 'following', 'given', 'glossy', 'go', 'graces', 'grey', 'grey', 'hair', 'hands', 'hard', 'hawkish', 'heading', 'hear', 'humpbacked', 'irate', 'irritants', 'issued', 'lapse', 'later', 'leathery', 'left', 'lie', 'line', 'listens', 'little', 'little', 'living', 'longlobed', 'look', 'looking', 'mad', 'make', 'man', 'man', 'may', 'members', 'miles', 'mine', 'morning', 'neck', 'old', 'one', 'one', 'ones', 'parboiled', 'perennial', 'perhaps', 'picture', 'playing', 'politicians', 'price', 'programmes', 'protuberant', 'public', 'quarter', 'railway', 'recognised', 'ridiculously', 'room', 'room', 'saturday', 'saw', 'say', 'says', 'shall', 'shirt', 'shortly', 'skull', 'smoked', 'smoky', 'socks', 'soles', 'spanned', 'station', 'stick', 'stiff', 'still', 'stringy', 'talk', 'thick', 'things', 'though', 'throat', 'tie', 'tinge', 'tip', 'toes', 'top', 'town', 'town', 'twiddling', 'vertical', 'village', 'village', 'village', 'villainous', 'voices', 'went', 'whites', 'wireless', 'wireless', 'woollen', 'yellow', 'yes']
uva.x004900668	20	['according', 'afternoon', 'age', 'amused', 'approached', 'approached', 'arms', 'around', 'aura', 'authorities', 'azure', 'back', 'back', 'back', 'bar', 'beach', 'become', 'bend', 'beside', 'blond', 'blouse', 'boy', 'briefly', 'car', 'car', 'caught', 'cedars', 'childhood', 'cigarette', 'circle', 'circumspectly', 'different', 'ditch', 'draped', 'dreaming', 'earth', 'elbow', 'emptiness', 'even', 'everything', 'exhaust', 'expression', 'eyes', 'faltered', 'fawn', 'foot', 'foot', 'form', 'former', 'forth', 'gate', 'gate', 'gone', 'grasses', 'gravel', 'gravel', 'green', 'gusts', 'hair', 'hair', 'hair', 'hanging', 'head', 'head', 'heard', 'hill', 'horizontals', 'indeed', 'indigo', 'interest', 'known', 'languidly', 'laughing', 'laughing', 'least', 'like', 'limply', 'lines', 'long', 'looked', 'lurking', 'man', 'many', 'may', 'moment', 'narrow', 'new', 'new', 'one', 'pale', 'past', 'paused', 'place', 'plastic', 'plimsoll', 'pressed', 'propelling', 'quarter', 'rather', 'reduced', 'regular', 'reserved', 'returned', 'returning', 'revenant', 'rims', 'road', 'road', 'rusty', 'sashaying', 'sat', 'saying', 'sceptical', 'scooting', 'screeching', 'seaside', 'see', 'shaking', 'shimmer', 'shivered', 'since', 'sky', 'slowly', 'slowly', 'smile', 'smiling', 'smoke', 'smoking', 'something', 'sound', 'spurt', 'station', 'stillness', 'stop', 'straight', 'stuck', 'sunglasses', 'sunlit', 'swinging', 'tall', 'thing', 'thing', 'thrown', 'toe', 'tolerant', 'top', 'unanswerables', 'uncanny', 'uncanny', 'unmistakable', 'vantage', 'walked', 'walked', 'wheel', 'white', 'white', 'window', 'window', 'winked', 'woman', 'woman', 'woman', 'wore', 'world']
uva.x004900668	21	['ago', 'along', 'although', 'back', 'back', 'behind', 'bereaved', 'bet', 'beyond', 'beyond', 'biding', 'bottom', 'boy', 'boy', 'bright', 'bungalows', 'bursts', 'bushes', 'called', 'children', 'cinema', 'cliff', 'cliffs', 'clouds', 'colonel', 'colonel', 'come', 'conscious', 'courts', 'courts', 'cows', 'creaking', 'crossing', 'cut', 'diagonal', 'distant', 'dolls', 'door', 'encounter', 'enquiry', 'eroded', 'even', 'eye', 'eyes', 'face', 'field', 'fields', 'first', 'following', 'footwear', 'future', 'gallant', 'garden', 'going', 'gone', 'gorse', 'grotesque', 'hear', 'hill', 'hostile', 'house', 'houses', 'inland', 'lavatory', 'letting', 'life', 'like', 'like', 'line', 'lip', 'loll', 'long', 'looked', 'looked', 'lower', 'make', 'may', 'mocking', 'much', 'name', 'narrow', 'observances', 'one', 'one', 'originally', 'past', 'pastelcoloured', 'plimsoll', 'prostate', 'public', 'pulled', 'railway', 'rarely', 'rarely', 'recall', 'respect', 'road', 'road', 'road', 'road', 'rose', 'row', 'row', 'sailors', 'scanned', 'scanning', 'scrolled', 'sea', 'see', 'seems', 'ships', 'skirting', 'sky', 'softens', 'soldiers', 'solitary', 'someone', 'something', 'spire', 'startlingly', 'station', 'station', 'stickler', 'stillness', 'stillness', 'stood', 'stopped', 'strand', 'suddenly', 'tennis', 'tennis', 'three', 'tin', 'tiny', 'tiptoe', 'tongue', 'toward', 'tread', 'trees', 'trees', 'trouble', 'unfashioned', 'vigilance', 'waiting', 'walk', 'walked', 'walking', 'watching', 'way', 'way', 'way', 'way', 'ways', 'whatever', 'white', 'word', 'world', 'yellow', 'yet', 'young']
uva.x004900668	22	['addressed', 'advertising', 'along', 'anna', 'apostrophe', 'apotropaic', 'awful', 'bad', 'balls', 'beach', 'bearded', 'beats', 'bed', 'bell', 'bell', 'boy', 'boy', 'breeze', 'brought', 'cafe', 'called', 'capital', 'car', 'cedars', 'chalets', 'church', 'church', 'cigarettes', 'colfer', 'considered', 'consultant', 'creak', 'creaked', 'cut', 'dairyman', 'day', 'deaf', 'distinction', 'dreams', 'duignan', 'earned', 'echo', 'fancy', 'fate', 'father', 'field', 'field', 'flood', 'fool', 'gate', 'gate', 'girl', 'girl', 'golf', 'golf', 'gone', 'granite', 'headland', 'heart', 'hinges', 'holiday', 'home', 'hotels', 'house', 'houses', 'immemorial', 'inside', 'inside', 'intact', 'joke', 'knew', 'laughed', 'left', 'lifebuoy', 'like', 'liked', 'little', 'living', 'locals', 'made', 'make', 'max', 'medial', 'mine', 'morden', 'mother', 'myler', 'name', 'name', 'navy', 'night', 'night', 'old', 'one', 'one', 'one', 'parents', 'part', 'past', 'past', 'people', 'picture', 'place', 'polyglot', 'present', 'ring', 'road', 'roiling', 'rope', 'sailor', 'salvaged', 'sandy', 'sea', 'sea', 'seaside', 'second', 'selling', 'set', 'shops', 'sign', 'sign', 'stood', 'stories', 'strand', 'strand', 'submerged', 'sure', 'swinging', 'tame', 'taste', 'tempest', 'terrors', 'think', 'thus', 'todd', 'todd', 'told', 'toppling', 'tower', 'transients', 'two', 'us', 'village', 'waves', 'wooden', 'worse', 'yet']
uva.x004900668	23	['across', 'alternately', 'although', 'anna', 'anna', 'anna', 'anyway', 'aptly', 'autumn', 'away', 'back', 'bade', 'barrel', 'beech', 'big', 'blaze', 'blonde', 'blur', 'broad', 'building', 'calls', 'canopy', 'car', 'car', 'cardboard', 'ceiling', 'certainly', 'chair', 'chair', 'clicking', 'coat', 'consulting', 'crossed', 'dark', 'dazzled', 'dead', 'deciduous', 'desk', 'desk', 'directly', 'distance', 'doctor', 'documents', 'elm', 'even', 'even', 'eyes', 'eyrie', 'falling', 'familiarity', 'fancied', 'fell', 'file', 'file', 'first', 'first', 'floor', 'floor', 'folder', 'giant', 'glared', 'glass', 'glass', 'glass', 'glass', 'green', 'gruff', 'hands', 'hardly', 'hear', 'heels', 'high', 'hoar', 'holi', 'hummingly', 'instead', 'joined', 'knee', 'laid', 'lift', 'lift', 'like', 'looking', 'made', 'main', 'metal', 'mister', 'model', 'mornings', 'never', 'new', 'noble', 'notice', 'nurses', 'oak', 'occasion', 'office', 'one', 'one', 'one', 'one', 'palely', 'panes', 'park', 'patient', 'perhaps', 'plate', 'plunger', 'pressed', 'profile', 'pulled', 'really', 'receptionist', 'receptionist', 'reflected', 'resting', 'riffling', 'roofs', 'room', 'rooms', 'rooms', 'rose', 'sat', 'says', 'school', 'seemed', 'sensible', 'settling', 'shaft', 'sheets', 'shivery', 'shoes', 'shown', 'sideways', 'sight', 'silvered', 'since', 'sit', 'sitting', 'squeaked', 'squeakingly', 'steel', 'stood', 'straight', 'suggestive', 'suit', 'summer', 'summer', 'sunlight', 'sure', 'swiftly', 'syringe', 'tarmac', 'thigh', 'thing', 'think', 'third', 'thought', 'tinnily', 'todd', 'todd', 'todd', 'tolerate', 'tone', 'trees', 'tubular', 'two', 'us', 'vast', 'walking', 'wall', 'walls', 'went', 'withdrew', 'woman', 'yet', 'young']
uva.x004900668	24	['actor', 'anna', 'approved', 'arms', 'back', 'become', 'begin', 'blame', 'blunden', 'bodeful', 'bodily', 'bright', 'bristly', 'broad', 'brogues', 'brushed', 'burly', 'calculatedly', 'carry', 'chain', 'chair', 'colonel', 'concentrated', 'cultivated', 'days', 'death', 'despite', 'disinclined', 'doctor', 'doctor', 'doctors', 'dogged', 'done', 'ea', 'earlier', 'earnest', 'effects', 'even', 'eyebrows', 'fallen', 'feel', 'fifty', 'film', 'flat', 'forehead', 'forehead', 'forties', 'forward', 'gave', 'get', 'giving', 'glass', 'good', 'hair', 'halfway', 'heavy', 'hesitancy', 'hovering', 'impatiently', 'impression', 'impression', 'ink', 'intolerable', 'knowing', 'last', 'life', 'little', 'look', 'looked', 'loudly', 'man', 'manner', 'mild', 'mild', 'mind', 'moustache', 'much', 'must', 'occasions', 'oiled', 'one', 'one', 'outside', 'panic', 'pared', 'pen', 'pencils', 'physician', 'place', 'playing', 'put', 'putting', 'realised', 'reassuringly', 'rehearsed', 'room', 'rush', 'sally', 'schoolbooks', 'sentence', 'shifted', 'shock', 'short', 'since', 'smell', 'snatch', 'somehow', 'something', 'something', 'speak', 'squareness', 'stars', 'start', 'sternly', 'still', 'still', 'stir', 'studied', 'style', 'suit', 'surely', 'tall', 'theatrical', 'time', 'time', 'todd', 'todd', 'tone', 'tough', 'turned', 'tweed', 'understand', 'urge', 'venerable', 'w', 'waistcoat', 'wanders', 'watch', 'well', 'wit', 'wore', 'wrote', 'younger']
uva.x004900668	25	['absorbed', 'alchemist', 'anna', 'anna', 'anna', 'another', 'arsenal', 'audibly', 'awful', 'back', 'beat', 'big', 'breathing', 'brisk', 'bustled', 'carpeted', 'chemical', 'come', 'command', 'continued', 'corridor', 'day', 'desperate', 'disquisition', 'door', 'drawn', 'drugs', 'dry', 'fairly', 'far', 'feet', 'flat', 'followed', 'footsteps', 'forceful', 'fright', 'frowning', 'frowning', 'gave', 'gave', 'gazing', 'go', 'gone', 'grey', 'gritty', 'hands', 'hands', 'handshake', 'indeed', 'jumped', 'knee', 'knees', 'lap', 'last', 'launched', 'leer', 'leporine', 'let', 'lift', 'lips', 'listening', 'lived', 'look', 'looked', 'magic', 'might', 'mighty', 'moments', 'morden', 'new', 'new', 'nodded', 'noticed', 'oh', 'one', 'one', 'palms', 'physic', 'planet', 'plunged', 'polished', 'politely', 'potions', 'pressed', 'promising', 'quick', 'quite', 'released', 'remotely', 'repeated', 'reserves', 'right', 'sat', 'seemed', 'set', 'show', 'showing', 'silence', 'smack', 'smile', 'smile', 'sort', 'speaking', 'spouses', 'stepping', 'still', 'stopped', 'sure', 'teeth', 'teeth', 'thank', 'thank', 'todd', 'todd', 'took', 'treatments', 'turned', 'twitching', 'two', 'unflinching', 'us', 'us', 'use', 'voice', 'walked', 'weapons', 'wo', 'yes', 'yet']
uva.x004900668	26	['across', 'afflicted', 'age', 'amiss', 'anna', 'arrived', 'attempts', 'averting', 'awkwardness', 'baby', 'back', 'bay', 'bell', 'belly', 'better', 'biding', 'big', 'bones', 'brave', 'breadboard', 'bright', 'brilliant', 'bristled', 'bulge', 'burgeoning', 'camera', 'car', 'casting', 'cheekbone', 'chimneys', 'clapping', 'coat', 'continuous', 'day', 'drear', 'else', 'everything', 'exclaim', 'expression', 'face', 'floor', 'furled', 'gaze', 'general', 'glassy', 'glistening', 'go', 'goes', 'gone', 'gulls', 'hands', 'handsome', 'hard', 'high', 'hips', 'home', 'homely', 'house', 'impression', 'inside', 'inside', 'jagged', 'jars', 'jeering', 'kitchen', 'knife', 'known', 'lap', 'last', 'laughed', 'lens', 'leper', 'light', 'loath', 'long', 'long', 'look', 'looked', 'looking', 'lump', 'midday', 'middle', 'midst', 'migrated', 'miserably', 'nested', 'never', 'nothing', 'nothing', 'nowhere', 'outside', 'people', 'poor', 'preceding', 'pregnant', 'presence', 'pressing', 'pretend', 'putting', 'radiance', 'realised', 'rooftops', 'room', 'round', 'sat', 'saucepans', 'saying', 'scanning', 'scarf', 'sea', 'seen', 'shelves', 'skin', 'skirt', 'smile', 'soundless', 'squatting', 'still', 'stood', 'stove', 'strangers', 'streamed', 'suddenly', 'summer', 'sunlight', 'swollen', 'things', 'think', 'throughout', 'time', 'time', 'unfamiliar', 'upon', 'venturing', 'vexed', 'waistband', 'well', 'wellyou', 'went', 'whatever', 'wheeled', 'wherever', 'window', 'world', 'yachts']
uva.x004900668	27	['absentmindedly', 'address', 'admired', 'always', 'always', 'anna', 'aside', 'attic', 'away', 'back', 'befallen', 'befallen', 'began', 'behind', 'bitter', 'boil', 'boil', 'bow', 'brought', 'brow', 'came', 'carven', 'cheering', 'clumsily', 'coat', 'complacency', 'complacent', 'crouched', 'crowd', 'cruel', 'cruel', 'death', 'desperate', 'drew', 'dwarf', 'dying', 'earth', 'else', 'embrace', 'eyes', 'eyes', 'falling', 'fear', 'first', 'fished', 'folk', 'fuss', 'give', 'good', 'grinning', 'grumpily', 'handed', 'happen', 'heaven', 'henceforth', 'humble', 'illness', 'imagine', 'impeachment', 'imperial', 'inappropriate', 'indifferent', 'inside', 'ivory', 'kettle', 'kettle', 'kind', 'knew', 'know', 'life', 'line', 'looked', 'looping', 'losel', 'mad', 'making', 'making', 'marvelled', 'meant', 'midst', 'might', 'might', 'misfortune', 'moved', 'neck', 'new', 'nose', 'one', 'ones', 'ordinary', 'otherwise', 'parody', 'particular', 'people', 'pocket', 'profile', 'progress', 'put', 'put', 'queen', 'quickly', 'reality', 'sake', 'salt', 'seething', 'settled', 'sharply', 'sheer', 'sketching', 'snapped', 'someone', 'sound', 'spectacles', 'stepped', 'string', 'supposed', 'supposed', 'switched', 'tea', 'teapot', 'things', 'things', 'things', 'time', 'together', 'took', 'tragic', 'translucent', 'untimely', 'us', 'vehemence', 'version', 'warrant', 'water', 'water', 'weep', 'within']
uva.x004900668	28	['able', 'abruptly', 'agonised', 'along', 'another', 'another', 'arms', 'behind', 'bone', 'bottle', 'brandy', 'brandy', 'brandy', 'brandy', 'business', 'cast', 'changed', 'chattering', 'child', 'chin', 'cigarette', 'cigarettes', 'cigarettes', 'close', 'coat', 'coat', 'collar', 'contemplated', 'contents', 'defiant', 'discourse', 'drank', 'drink', 'dropped', 'dull', 'eerie', 'effect', 'end', 'extending', 'eyes', 'eyes', 'found', 'front', 'furl', 'gave', 'gave', 'genie', 'gesture', 'get', 'giddy', 'giving', 'glare', 'glass', 'glass', 'glasses', 'go', 'grant', 'half', 'hand', 'hands', 'hands', 'hang', 'heavily', 'heels', 'helplessly', 'holding', 'house', 'human', 'hung', 'inarticulacy', 'judgment', 'kettle', 'knocked', 'lamp', 'least', 'least', 'lenses', 'light', 'like', 'like', 'matter', 'measure', 'mind', 'miniature', 'never', 'notion', 'oh', 'one', 'opposite', 'poured', 'rarely', 'rattle', 'really', 'rim', 'rubbed', 'sat', 'say', 'seated', 'second', 'seized', 'shaking', 'shone', 'shone', 'slack', 'slow', 'smoke', 'smoke', 'spectacles', 'splashed', 'spout', 'standing', 'standing', 'steam', 'steel', 'stood', 'stopped', 'strange', 'string', 'suggestive', 'supplication', 'table', 'table', 'take', 'tears', 'teeth', 'think', 'throat', 'took', 'tremblingly', 'tumbler', 'tumbler', 'unseen', 'vaguely', 'want', 'wanted', 'went', 'window', 'wish', 'wood', 'word']
