htid	page_number	page_tokens
uc1.32106006921719	1	[]
uc1.32106006921719	2	[]
uc1.32106006921719	3	[]
uc1.32106006921719	4	[]
uc1.32106006921719	5	[]
uc1.32106006921719	6	['author', 'met', 'metroland']
uc1.32106006921719	7	['parrot']
uc1.32106006921719	8	[]
uc1.32106006921719	9	['alfred', 'barnes', 'flaubert', 'julian', 'knopf', 'new', 'parrot', 'york']
uc1.32106006921719	10	['alfred', 'alfred', 'america', 'america', 'american', 'appeared', 'barnes', 'barnes', 'beauty', 'bembo', 'bembo', 'bembo', 'bembo', 'binding', 'bologna', 'book', 'book', 'books', 'borzoi', 'bound', 'bovary', 'britain', 'britain', 'cape', 'cardinal', 'cataloging', 'cawf', 'celebrated', 'columbus', 'composed', 'congress', 'conventions', 'copyright', 'copyright', 'crux', 'cutting', 'data', 'design', 'digitized', 'discovered', 'distributed', 'drama', 'edited', 'edition', 'emma', 'extremely', 'eyes', 'face', 'face', 'fairfield', 'fairfield', 'fiction', 'fiction', 'finely', 'first', 'first', 'flaubert', 'flaubert', 'flaubert', 'form', 'francesco', 'granta', 'graphics', 'great', 'great', 'griffo', 'gustave', 'house', 'humanist', 'international', 'isbn', 'jonathan', 'julian', 'julian', 'knopf', 'knopf', 'legible', 'leo', 'library', 'library', 'london', 'london', 'made', 'made', 'manufactured', 'marysarah', 'monotype', 'named', 'new', 'new', 'note', 'onh', 'original', 'originally', 'parrot', 'parrot', 'parrots', 'pennsylvania', 'pietro', 'poetry', 'pope', 'printed', 'proportioned', 'publication', 'published', 'published', 'published', 'published', 'quinn', 'random', 'rare', 'renaissance', 'reserved', 'review', 'rights', 'santo', 'scholar', 'secretary', 'served', 'set', 'sizes', 'states', 'states', 'sturdy', 'text', 'title', 'type', 'unfv', 'united', 'united', 'version', 'wellknown', 'writer', 'x', 'years', 'york', 'york']
uc1.32106006921719	11	['pr']
uc1.32106006921719	12	['biography', 'ernest', 'feydeau', 'flaubert', 'friend', 'letter', 'must', 'revenge', 'taking', 'write']
uc1.32106006921719	13	['accepted', 'apocrypha', 'bestiary', 'bovary', 'braithwaite', 'case', 'channel', 'chronology', 'colet', 'cross', 'dictionary', 'emma', 'examination', 'eyes', 'finders', 'flaubert', 'flaubert', 'flaubert', 'guide', 'ideas', 'ii', 'keepers', 'louise', 'paper', 'parrot', 'pure', 'snap', 'story', 'version']
uc1.32106006921719	14	['book', 'braithwaite', 'example', 'fenton', 'francis', 'geoffrey', 'german', 'grateful', 'impeccable', 'james', 'lines', 'lost', 'note', 'page', 'permission', 'press', 'reprint', 'requiem', 'salamander', 'steegmuller', 'though', 'translations', 'without']
uc1.32106006921719	15	['parrot']
uc1.32106006921719	16	[]
uc1.32106006921719	17	['admired', 'africans', 'along', 'aloof', 'away', 'back', 'baldness', 'bare', 'beneath', 'bequeathed', 'blob', 'boules', 'brown', 'caress', 'carmes', 'cast', 'cathedral', 'city', 'clean', 'coloured', 'cracks', 'crying', 'cupreous', 'curved', 'decade', 'defensively', 'des', 'desert', 'despised', 'dispatched', 'dust', 'ecstatically', 'empty', 'extent', 'face', 'final', 'fingertips', 'first', 'first', 'flaubert', 'flaubert', 'flaubert', 'forearm', 'full', 'furled', 'gaze', 'germans', 'globe', 'grumble', 'hand', 'hand', 'hard', 'head', 'heavily', 'high', 'hopped', 'ignored', 'image', 'ironic', 'jammed', 'keen', 'knees', 'landed', 'largely', 'let', 'made', 'man', 'mayor', 'much', 'north', 'noticed', 'one', 'one', 'one', 'one', 'original', 'original', 'pedestal', 'perhaps', 'permanent', 'pigeons', 'place', 'plaster', 'playing', 'political', 'processed', 'quite', 'railings', 'rediscovered', 'remained', 'return', 'right', 'rouen', 'russian', 'sage', 'scatter', 'see', 'shirt', 'silver', 'six', 'slow', 'sounded', 'south', 'spread', 'squarewaistcoated', 'stares', 'start', 'statue', 'statue', 'statue', 'statue', 'statues', 'stylish', 'tattoo', 'tears', 'temporary', 'thought', 'thrower', 'took', 'towards', 'traffic', 'transfer', 'turn', 'unbent', 'unstylish', 'wary', 'watch', 'white', 'wrist', 'writer']
uc1.32106006921719	18	['admirers', 'ago', 'alcohol', 'alloy', 'alone', 'ancillary', 'another', 'approved', 'assert', 'assurances', 'barentin', 'began', 'began', 'begin', 'believe', 'believed', 'believed', 'believers', 'bernstamm', 'bits', 'bookish', 'books', 'bought', 'bought', 'ca', 'called', 'cent', 'cent', 'cent', 'chase', 'city', 'claimed', 'clothing', 'complain', 'concrete', 'confidence', 'contain', 'contributed', 'copper', 'copper', 'corrosion', 'council', 'croisset', 'cut', 'damaged', 'death', 'died', 'died', 'disobediently', 'earlier', 'effigy', 'either', 'else', 'enough', 'enough', 'enough', 'ever', 'extracting', 'face', 'factory', 'fallen', 'flaubert', 'flaubert', 'flaubert', 'flaubert', 'forty', 'founders', 'foundry', 'get', 'grounds', 'guarantee', 'hair', 'hair', 'happens', 'head', 'house', 'hundred', 'ideas', 'image', 'image', 'insignificance', 'knocked', 'last', 'lasted', 'leave', 'leavings', 'leopold', 'less', 'life', 'like', 'lip', 'little', 'lock', 'louis', 'make', 'makes', 'making', 'mayor', 'metal', 'metaphors', 'might', 'moustache', 'much', 'much', 'nadar', 'nanny', 'new', 'nothing', 'objectivity', 'one', 'paper', 'paper', 'particular', 'patched', 'per', 'per', 'per', 'perhaps', 'perhaps', 'perhaps', 'personality', 'photograph', 'phrases', 'poke', 'precisely', 'project', 'project', 'proper', 'prose', 'pursue', 'pursuers', 'put', 'quietly', 'randy', 'received', 'relics', 'remains', 'replaced', 'rid', 'robert', 'rouen', 'rudier', 'sartre', 'scottish', 'scrap', 'see', 'seekers', 'selling', 'sentimentally', 'shortly', 'signature', 'sofa', 'sound', 'statue', 'statue', 'statue', 'statue', 'statues', 'stevenson', 'still', 'stone', 'structural', 'structured', 'stub', 'stuff', 'take', 'take', 'text', 'thigh', 'think', 'tin', 'towns', 'trouville', 'trouville', 'truth', 'turns', 'twigs', 'two', 'upper', 'upper', 'us', 'us', 'wanted', 'wanted', 'well', 'well', 'wheat', 'whole', 'wires', 'words', 'worn', 'writer', 'writer', 'writer', 'writer', 'writers', 'writing', 'written', 'years', 'years', 'yet', 'zealously']
