htid	page_number	page_tokens
mdp.39015060589291	1	[]
mdp.39015060589291	2	['hak']
mdp.39015060589291	3	[]
mdp.39015060589291	4	[]
mdp.39015060589291	5	['factory', 'harmony', 'silk']
mdp.39015060589291	6	[]
mdp.39015060589291	7	['aw', 'estate', 'factory', 'fourth', 'harmony', 'london', 'new', 'silk', 'task', 'york']
mdp.39015060589291	8	['accordance', 'act', 'asserted', 'author', 'available', 'aw', 'aw', 'book', 'book', 'britain', 'britain', 'british', 'catalogue', 'clays', 'copyright', 'copyright', 'designs', 'estate', 'estate', 'first', 'form', 'fourth', 'fourth', 'fulham', 'great', 'great', 'h', 'identified', 'imprint', 'isbn', 'ives', 'library', 'limited', 'london', 'ltd', 'may', 'means', 'palace', 'palimpsest', 'part', 'patents', 'permission', 'pic', 'polmont', 'printed', 'production', 'publication', 'published', 'record', 'reproduced', 'reserved', 'retrieval', 'right', 'rights', 'road', 'st', 'stirlingshire', 'stored', 'system', 'tash', 'tash', 'transmitted', 'typeset', 'without', 'work', 'writing']
mdp.39015060589291	9	['parents']
mdp.39015060589291	10	[]
mdp.39015060589291	11	['johnny', 'one', 'part']
mdp.39015060589291	12	[]
mdp.39015060589291	13	['accommodate', 'according', 'acquired', 'almost', 'announced', 'antique', 'assume', 'bales', 'behind', 'belonged', 'blade', 'bought', 'boxes', 'brother', 'building', 'built', 'businesses', 'cabinets', 'cabinets', 'central', 'century', 'chinese', 'cloth', 'collection', 'colonisers', 'contacts', 'coolies', 'descended', 'designed', 'display', 'display', 'docks', 'early', 'elder', 'england', 'especially', 'factory', 'factory', 'famous', 'far', 'father', 'father', 'father', 'father', 'father', 'first', 'fought', 'front', 'front', 'gravelly', 'hang', 'harmony', 'help', 'house', 'illegal', 'impressing', 'installed', 'instead', 'intended', 'introduction', 'itinerant', 'jebat', 'know', 'kris', 'ladies', 'large', 'largest', 'later', 'legendary', 'lies', 'light', 'lined', 'look', 'machinery', 'main', 'man', 'monotonous', 'much', 'name', 'nameless', 'never', 'originally', 'piece', 'plain', 'portuguese', 'probably', 'provenance', 'purpose', 'related', 'remember', 'rich', 'room', 'room', 'runs', 'seriousness', 'shophouse', 'silk', 'sixteenth', 'stacked', 'still', 'stolen', 'store', 'story', 'street', 'structure', 'sweatshop', 'teak', 'theatrical', 'thirties', 'town', 'type', 'underwear', 'unremarkable', 'used', 'used', 'usually', 'valley', 'vast', 'visitors', 'voice', 'warrior', 'wavy', 'weapons', 'whenever', 'whitewashed', 'whole', 'whose']
