htid	page_number	page_tokens
uc1.32106010331418	1	['california', 'f', 'ii', 'santac']
uc1.32106010331418	2	[]
uc1.32106010331418	3	[]
uc1.32106010331418	4	[]
uc1.32106010331418	5	['babylon', 'remembering']
uc1.32106010331418	6	['acre', 'antipodes', 'author', 'autobiography', 'away', 'baa', 'baa', 'bicycle', 'black', 'child', 'edmonstone', 'fiction', 'first', 'fly', 'foxes', 'great', 'half', 'harland', 'imaginary', 'johnno', 'last', 'lemons', 'libretto', 'life', 'neighbours', 'peter', 'play', 'poems', 'poems', 'poetry', 'sheep', 'street', 'thicket', 'things', 'wild', 'world', 'year']
uc1.32106010331418	7	['babylon', 'books', 'david', 'malouf', 'new', 'panthe', 'remembering', 'york']
uc1.32106010331418	8	['aborigines', 'alfred', 'america', 'australia', 'australian', 'books', 'canada', 'canada', 'chatto', 'cip', 'cm', 'congress', 'conventions', 'copyright', 'copyright', 'data', 'david', 'david', 'division', 'earlier', 'f', 'fa', 'fiction', 'fiction', 'frontier', 'house', 'international', 'isbn', 'jºº', 'kingdom', 'knopf', 'library', 'life', 'london', 'malouf', 'malouf', 'malouf', 'manufactured', 'new', 'originally', 'pantheon', 'pioneer', 'published', 'published', 'random', 'remembering', 'reserved', 'rights', 'states', 'states', 'title', 'toronto', 'tº', 'united', 'united', 'united', 'windus', 'york', 'º', 'ºzº', 'ſº', 'ſº']
uc1.32106010331418	9	['afflict', 'away', 'babylon', 'black', 'blake', 'blood', 'blue', 'bowed', 'clare', 'cloud', 'dark', 'darkness', 'day', 'dun', 'earth', 'eye', 'fire', 'four', 'give', 'heaven', 'heaven', 'jerusalem', 'john', 'know', 'lightnings', 'like', 'make', 'moon', 'pass', 'remember', 'rend', 'roll', 'seas', 'shadow', 'shall', 'shall', 'shall', 'shall', 'shall', 'shapes', 'sky', 'skys', 'smoke', 'soul', 'stars', 'stars', 'strange', 'sun', 'sun', 'thou', 'thunder', 'turn', 'void', 'whether', 'william', 'wilt', 'world', 'zoas', 'ſº']
uc1.32106010331418	10	[]
uc1.32106010331418	11	['advanced', 'air', 'along', 'ant', 'arm', 'around', 'barefooted', 'blue', 'bored', 'bounced', 'boy', 'boy', 'boy', 'boy', 'braces', 'burned', 'carried', 'century', 'children', 'children', 'close', 'coast', 'cold', 'complained', 'concentration', 'cousin', 'danced', 'dawdled', 'day', 'devising', 'earth', 'easily', 'edge', 'elaborated', 'engaged', 'especially', 'every', 'excited', 'exert', 'experience', 'extraordinary', 'eyes', 'fantasy', 'farm', 'forest', 'fourth', 'front', 'game', 'game', 'get', 'gift', 'gingham', 'girls', 'girls', 'good', 'grade', 'gun', 'half', 'halfway', 'head', 'heavy', 'hope', 'hour', 'hung', 'hunters', 'idea', 'instruction', 'interest', 'janet', 'keep', 'kelpie', 'little', 'little', 'little', 'little', 'lolling', 'lost', 'middle', 'moist', 'nineteenth', 'nostrils', 'older', 'opportunity', 'paddock', 'paddock', 'pants', 'party', 'past', 'patched', 'play', 'playing', 'puzzled', 'queensland', 'raising', 'reader', 'russia', 'saw', 'scared', 'scrap', 'sense', 'settlement', 'short', 'side', 'since', 'sized', 'sniffing', 'snow', 'snow', 'solemn', 'something', 'sometimes', 'sometimes', 'squeaked', 'stick', 'stones', 'story', 'stubborn', 'taller', 'three', 'three', 'tongue', 'track', 'trails', 'transmitted', 'two', 'underfoot', 'wolf', 'wolves', 'wolves']
uc1.32106010331418	12	['airily', 'alarms', 'another', 'approached', 'away', 'away', 'band', 'beattie', 'begun', 'beyond', 'bird', 'bit', 'black', 'blacks', 'boundary', 'bounding', 'bowling', 'boy', 'boy', 'breath', 'breathe', 'brolga', 'changed', 'children', 'clippered', 'come', 'coming', 'curses', 'delight', 'detached', 'direction', 'distracted', 'easily', 'elongated', 'even', 'everything', 'eyes', 'faint', 'false', 'far', 'far', 'fast', 'feet', 'felt', 'fence', 'first', 'flamelike', 'flapping', 'flickering', 'flying', 'forbidden', 'forgotten', 'found', 'fragment', 'front', 'gasp', 'get', 'girls', 'given', 'glare', 'grasshopper', 'grey', 'halfway', 'heard', 'heat', 'holding', 'hopping', 'human', 'human', 'indistinct', 'insects', 'inside', 'intake', 'intense', 'jaws', 'joints', 'knobbed', 'lachlan', 'land', 'leaping', 'legs', 'like', 'like', 'little', 'looked', 'made', 'made', 'make', 'manhood', 'manner', 'many', 'maybe', 'melt', 'mirage', 'moment', 'mouth', 'neither', 'one', 'one', 'one', 'one', 'pale', 'ponderous', 'pure', 'raid', 'raided', 'recover', 'required', 'resolutely', 'rolled', 'rolling', 'rose', 'rushing', 'scent', 'see', 'shape', 'sharp', 'shot', 'side', 'sideways', 'snow', 'spellbound', 'spells', 'sprang', 'stepped', 'stick', 'stood', 'struck', 'substance', 'suddenly', 'suggested', 'swamp', 'swamp', 'sweat', 'tales', 'thing', 'thing', 'thing', 'though', 'thought', 'three', 'told', 'took', 'towards', 'towards', 'tunnel', 'turned', 'two', 'understand', 'warp', 'waterbird', 'watery', 'whirring', 'wind', 'world', 'wounded', 'yelp', 'young']
