htid	page_number	page_tokens
uc1.32106007831370	1	[]
uc1.32106007831370	2	[]
uc1.32106007831370	3	[]
uc1.32106007831370	4	[]
uc1.32106007831370	5	['book', 'brotherhood']
uc1.32106007831370	6	['acastos', 'accidental', 'angels', 'apprentice', 'arrows', 'author', 'bell', 'birds', 'black', 'bruno', 'cato', 'child', 'defeat', 'dialogues', 'dream', 'enchanter', 'fairly', 'fire', 'flight', 'girl', 'girl', 'good', 'good', 'good', 'green', 'head', 'head', 'henry', 'honourable', 'illustrated', 'italian', 'italian', 'james', 'love', 'machine', 'man', 'net', 'nice', 'nuns', 'philosopher', 'philosophy', 'platonic', 'plays', 'poetry', 'priestley', 'prince', 'profane', 'pupil', 'rationalist', 'red', 'reynolds', 'romantic', 'rose', 'sacred', 'sandcastle', 'sartre', 'saunders', 'sea', 'sea', 'servants', 'severed', 'severed', 'snow', 'soldiers', 'sovereignty', 'stone', 'sun', 'three', 'time', 'two', 'unicorn', 'unofficial', 'word', 'year']
uc1.32106007831370	7	['book', 'brotherhood', 'chatto', 'iris', 'london', 'murdoch', 'windus']
uc1.32106007831370	8	['acknowledge', 'auden', 'auden', 'author', 'b', 'bed', 'bedford', 'book', 'britain', 'british', 'brotherhood', 'burn', 'bury', 'cataloguing', 'chatto', 'chatto', 'data', 'dramatic', 'edmunds', 'electronic', 'english', 'essays', 'f', 'faber', 'faber', 'form', 'gratefully', 'great', 'house', 'iris', 'iris', 'isbn', 'l', 'lawn', 'library', 'lie', 'lines', 'london', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'may', 'means', 'mechanical', 'murdoch', 'murdoch', 'otherwise', 'page', 'part', 'permission', 'permission', 'photocopying', 'photoset', 'phototypesetting', 'poems', 'pr', 'printed', 'prior', 'publication', 'publication', 'published', 'publisher', 'quote', 'random', 'recording', 'redwood', 'reproduced', 'reserved', 'retrieval', 'rights', 'rotn', 'rowland', 'square', 'st', 'stored', 'suffolk', 'system', 'title', 'transmitted', 'trowbridge', 'wc', 'wilts', 'windus', 'windus', 'without', 'writings']
uc1.32106007831370	9	['contents', 'midsummer', 'midwinter', 'one', 'page', 'page', 'page', 'part', 'part', 'part', 'spring', 'three', 'two']
uc1.32106007831370	10	['avebury', 'diana']
