htid	page_number	page_tokens
pst.000032944716	1	['book', 'done', 'foibles', 'human', 'jackson', 'jackson', 'justice', 'man', 'marvelous', 'memory', 'mick', 'new', 'review', 'strange', 'study', 'times', 'york']
pst.000032944716	2	['pennstate', 'r']
pst.000032944716	3	['act', 'age', 'astonishing', 'baffled', 'balancing', 'based', 'book', 'book', 'brilliant', 'cast', 'category', 'character', 'characterization', 'characters', 'characters', 'charming', 'childlike', 'combined', 'comic', 'compelling', 'creation', 'credulity', 'daily', 'drive', 'duke', 'duke', 'duke', 'duke', 'duke', 'eccentrics', 'emerges', 'end', 'endearingly', 'england', 'enough', 'enthusiasm', 'entrancingly', 'everything', 'exact', 'expertly', 'exploration', 'extraordinary', 'eyes', 'face', 'failure', 'fascinating', 'fiction', 'fictional', 'first', 'first', 'funny', 'gothic', 'grace', 'great', 'haunted', 'hugely', 'imaginative', 'imaginative', 'immaculate', 'independent', 'indulgent', 'ingenious', 'intelligence', 'interesting', 'jackson', 'jackson', 'jackson', 'jackson', 'journal', 'kirkus', 'lack', 'life', 'lifts', 'literary', 'london', 'london', 'loosely', 'lost', 'lovable', 'love', 'make', 'makes', 'man', 'man', 'many', 'moving', 'much', 'narrative', 'narrative', 'novel', 'novel', 'novel', 'observer', 'obsessions', 'odd', 'one', 'one', 'originality', 'owes', 'peculiar', 'peers', 'perceived', 'poised', 'polished', 'portrait', 'portrayal', 'praise', 'precision', 'prose', 'prose', 'protagonist', 'querulous', 'quiet', 'quite', 'readable', 'regret', 'remarkable', 'restrained', 'retainers', 'review', 'reviews', 'rich', 'rich', 'sad', 'sad', 'sadness', 'say', 'science', 'secondary', 'see', 'sharp', 'shot', 'shrewd', 'simply', 'soaked', 'spectator', 'startling', 'strange', 'strangest', 'strong', 'structure', 'success', 'sunday', 'sunday', 'superb', 'suspense', 'sympathetic', 'sympathetic', 'talent', 'telegraph', 'telegraph', 'tensions', 'times', 'twist', 'ultimately', 'ultimately', 'uncannily', 'uncovers', 'underground', 'underground', 'unusually', 'unwavering', 'victorian', 'victorian', 'visual', 'voice', 'voices', 'warmest', 'winning', 'witty', 'wonderful', 'written']
pst.000032944716	4	[]
pst.000032944716	5	['best', 'booker', 'born', 'brighton', 'directed', 'england', 'england', 'films', 'finalist', 'first', 'first', 'great', 'harwood', 'jackson', 'jackson', 'lancashire', 'living', 'man', 'mick', 'novel', 'novel', 'prize', 'prize', 'several', 'short', 'sussex', 'underground', 'whitbread', 'written']
pst.000032944716	6	[]
pst.000032944716	7	[]
pst.000032944716	8	['alcorn', 'america', 'america', 'america', 'arrangement', 'auckland', 'australia', 'australia', 'avenue', 'bearse', 'binding', 'book', 'books', 'books', 'books', 'books', 'books', 'books', 'britain', 'britain', 'britain', 'britain', 'canada', 'canada', 'catalogued', 'century', 'circulated', 'cm', 'company', 'company', 'condition', 'condition', 'condition', 'congress', 'consent', 'copyright', 'cover', 'designed', 'duke', 'eccentricities', 'eccentrics', 'edition', 'england', 'england', 'excavation', 'except', 'fiction', 'fiction', 'fiction', 'fiction', 'first', 'first', 'follows', 'form', 'garamond', 'great', 'great', 'great', 'great', 'group', 'harmondsworth', 'hired', 'history', 'hudson', 'imposed', 'imprint', 'including', 'isbn', 'isbn', 'jackson', 'jackson', 'jackson', 'john', 'kristen', 'lane', 'lent', 'library', 'london', 'ltd', 'ltd', 'ltd', 'ltd', 'ltd', 'macmillan', 'man', 'mick', 'mick', 'mick', 'middlesex', 'morrow', 'morrow', 'morrow', 'new', 'new', 'new', 'nobility', 'offices', 'ontario', 'otherwise', 'otherwise', 'pbk', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'penguin', 'picador', 'portland', 'printed', 'prior', 'published', 'published', 'published', 'published', 'published', 'published', 'publisher', 'publishers', 'purchaser', 'putnam', 'registered', 'reserved', 'rights', 'ringwood', 'road', 'set', 'shall', 'similar', 'sold', 'states', 'states', 'states', 'stemple', 'street', 'subject', 'subsequent', 'title', 'toronto', 'trade', 'underground', 'united', 'united', 'united', 'victoria', 'wairau', 'way', 'william', 'william', 'william', 'william', 'without', 'without', 'wrights', 'york', 'york', 'zealand']
pst.000032944716	9	[]
pst.000032944716	10	[]
