htid	page_number	page_tokens
uc1.32106010335955	1	[]
uc1.32106010335955	2	[]
uc1.32106010335955	3	[]
uc1.32106010335955	4	[]
uc1.32106010335955	5	[]
uc1.32106010335955	6	[]
uc1.32106010335955	7	[]
uc1.32106010335955	8	[]
uc1.32106010335955	9	['children', 'midnight']
uc1.32106010335955	10	[]
uc1.32106010335955	11	['bedford', 'cape', 'children', 'jonathan', 'london', 'rushdie', 'salman', 'square', 'thirty']
uc1.32106010335955	12	['bedford', 'billing', 'books', 'bound', 'bristol', 'britain', 'british', 'cape', 'cataloguing', 'children', 'classics', 'come', 'copy', 'copyright', 'copyright', 'cwz', 'data', 'dawood', 'edition', 'england', 'excerpts', 'first', 'great', 'guildford', 'isbn', 'jonathan', 'kind', 'koran', 'library', 'library', 'limited', 'linotron', 'london', 'london', 'ltd', 'ltd', 'midnight', 'oxford', 'penguin', 'penguin', 'permission', 'phototypeset', 'printed', 'printing', 'publication', 'published', 'reprinted', 'reprinted', 'reproduced', 'rushdie', 'rushdie', 'sabon', 'salman', 'salman', 'santa', 'services', 'sons', 'square', 'supplied', 'title', 'translated', 'twice', 'wci', 'western', 'worcester']
uc1.32106010335955	13	['afternoon', 'born', 'contrary', 'expectations', 'rushdie', 'zafar']
uc1.32106010335955	14	[]
uc1.32106010335955	15	['abracadabra', 'accident', 'achieved', 'alpha', 'announcement', 'baton', 'birthday', 'bombay', 'book', 'book', 'book', 'buddha', 'cafe', 'carpet', 'commander', 'contents', 'desert', 'drainage', 'finger', 'fisherman', 'jamila', 'kid', 'kolynos', 'ladders', 'love', 'mercurochrome', 'methwold', 'midnight', 'monsters', 'mosque', 'movements', 'omega', 'one', 'pepperpots', 'perforated', 'performed', 'pioneer', 'pointing', 'public', 'purity', 'radio', 'revelations', 'sabarmati', 'saleem', 'sam', 'shadow', 'sheet', 'singer', 'snakes', 'sundarbans', 'tenth', 'three', 'tick', 'tiger', 'tock', 'two', 'wedding']
uc1.32106010335955	16	[]
uc1.32106010335955	17	['book', 'one']
uc1.32106010335955	18	[]
