htid	page_number	page_tokens
uc1.32106018839313	1	[]
uc1.32106018839313	2	[]
uc1.32106018839313	3	[]
uc1.32106018839313	4	[]
uc1.32106018839313	5	['dapkmans']
uc1.32106018839313	6	['barker', 'behindlings', 'clear', 'enemies', 'five', 'forecast', 'heading', 'holdings', 'hope', 'inland', 'love', 'miles', 'nicola', 'open', 'outer', 'reversed', 'small', 'wide']
uc1.32106018839313	7	['barker', 'darkmans', 'estate', 'fourth', 'london', 'nicola']
uc1.32106018839313	8	['accordance', 'act', 'antiqua', 'asserted', 'author', 'available', 'avant', 'barker', 'barker', 'bold', 'book', 'book', 'britain', 'britain', 'british', 'catalogue', 'clays', 'copyright', 'copyright', 'cruz', 'designs', 'estate', 'estate', 'extra', 'first', 'form', 'fourth', 'fourth', 'frutiger', 'fulham', 'garde', 'grangemouth', 'great', 'great', 'hestate', 'identified', 'imprint', 'itok', 'ives', 'k', 'library', 'library', 'light', 'light', 'limited', 'linotype', 'london', 'ltd', 'may', 'means', 'nicola', 'nicola', 'palace', 'palimpsest', 'part', 'patents', 'permission', 'pic', 'post', 'postscript', 'printed', 'production', 'publication', 'published', 'record', 'reproduced', 'reserved', 'retrieval', 'right', 'rights', 'road', 'santa', 'st', 'stirlingshire', 'stored', 'system', 'transmitted', 'typeset', 'u', 'uc', 'without', 'work', 'writing', 'www']
uc1.32106018839313	9	['card', 'comment', 'del', 'dv', 'filled', 'mar', 'scott']
uc1.32106018839313	10	[]
uc1.32106018839313	11	['caveat', 'common', 'cursitors', 'demanders', 'fire', 'glimmer', 'glimmer', 'harman', 'language', 'part', 'thomas', 'women']
uc1.32106018839313	12	[]
uc1.32106018839313	13	['one', 'part']
uc1.32106018839313	14	[]
uc1.32106018839313	15	['accessible', 'across', 'adjacent', 'aimless', 'almost', 'american', 'anthony', 'anthony', 'anthony', 'area', 'ashford', 'ashford', 'ashford', 'back', 'bad', 'bank', 'bed', 'beede', 'beede', 'beede', 'beyond', 'book', 'born', 'british', 'broad', 'called', 'called', 'came', 'car', 'carelessly', 'caucasian', 'chair', 'channel', 'children', 'clashes', 'connection', 'constructed', 'constructed', 'coordinator', 'culture', 'dalston', 'daughters', 'dealt', 'decor', 'delightful', 'development', 'dominican', 'early', 'early', 'efficiency', 'england', 'europe', 'fairfax', 'fairfax', 'family', 'family', 'family', 'father', 'fell', 'first', 'formless', 'four', 'frances', 'frances', 'french', 'fresh', 'fringes', 'gateway', 'gentleman', 'german', 'giant', 'graceless', 'greenfield', 'hailed', 'heavily', 'hemmed', 'hut', 'inconclusively', 'industrial', 'inn', 'inside', 'intimate', 'jamaican', 'kane', 'kane', 'kane', 'kent', 'largest', 'laundry', 'leeds', 'licensed', 'london', 'love', 'lunch', 'main', 'mammoth', 'management', 'marlboro', 'marshland', 'meadow', 'medieval', 'mentality', 'mercy', 'mercy', 'mercy', 'morning', 'moved', 'much', 'munstereifel', 'mythical', 'named', 'neatly', 'old', 'one', 'one', 'one', 'orbital', 'originally', 'owners', 'park', 'park', 'past', 'pine', 'plantation', 'plastic', 'play', 'political', 'prefabricated', 'prescription', 'professor', 'protest', 'quiet', 'quizzically', 'raised', 'ran', 'recent', 'republic', 'restaurant', 'restaurant', 'road', 'roadhouse', 'roared', 'rubbed', 'ruminatively', 'sciences', 'service', 'service', 'settled', 'settled', 'seventies', 'shilling', 'shilling', 'sites', 'slight', 'slouched', 'songs', 'south', 'staring', 'still', 'still', 'sucking', 'supplier', 'surname', 'swiss', 'table', 'thoughtfully', 'thoughtfully', 'three', 'travel', 'tuesday', 'tufts', 'tunnel', 'turn', 'twin', 'university', 'varnished', 'vulgar', 'waiting', 'waste', 'whose', 'woman', 'worked', 'written', 'yardies', 'yet']
uc1.32106018839313	16	['acts', 'actually', 'actually', 'admired', 'aggressive', 'almost', 'almost', 'altogether', 'answer', 'anthony', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'bespectacled', 'bit', 'book', 'bookish', 'boredly', 'business', 'care', 'challenge', 'cheerfully', 'christian', 'cigarette', 'close', 'coffee', 'comfortable', 'comprehend', 'conceivable', 'considered', 'continued', 'couple', 'cup', 'damn', 'daniel', 'dare', 'dark', 'deal', 'dealings', 'deceased', 'deeply', 'different', 'different', 'dismayed', 'drag', 'draw', 'either', 'enquire', 'ethically', 'even', 'every', 'exhaled', 'friend', 'frown', 'fuck', 'fuck', 'functional', 'gentle', 'give', 'glanced', 'hard', 'heather', 'heavily', 'huffily', 'indicated', 'intellectual', 'involvement', 'irritable', 'kane', 'kane', 'kane', 'kane', 'kane', 'kane', 'kane', 'kane', 'kane', 'kane', 'kind', 'kind', 'knew', 'knew', 'knew', 'knew', 'lackadaisical', 'leavened', 'legally', 'legendarily', 'leisure', 'like', 'like', 'liked', 'lithe', 'long', 'look', 'look', 'man', 'manner', 'many', 'matter', 'mercy', 'mercy', 'mockery', 'money', 'mother', 'motivation', 'name', 'name', 'nature', 'opinion', 'participating', 'penguin', 'people', 'perplexed', 'physical', 'picture', 'precisely', 'precursor', 'question', 'questionable', 'quick', 'respectable', 'response', 'returned', 'rounded', 'scowl', 'secondhand', 'seem', 'seemed', 'separated', 'sharpness', 'shilling', 'shook', 'similar', 'slightest', 'small', 'smiled', 'son', 'spoke', 'still', 'struggled', 'suddenly', 'suited', 'time', 'tinge', 'toddler', 'tone', 'tony', 'tony', 'took', 'towards', 'trademark', 'understand', 'unquestionably', 'venerable', 'way', 'way', 'well', 'well', 'years', 'yet']
uc1.32106018839313	17	['actually', 'actually', 'air', 'always', 'ancient', 'ashford', 'ashford', 'awarded', 'back', 'become', 'beede', 'beede', 'beede', 'beede', 'believe', 'blankets', 'boom', 'born', 'borough', 'borough', 'bred', 'call', 'canterbury', 'capacity', 'change', 'charitable', 'citizen', 'community', 'consequence', 'considered', 'current', 'currently', 'daniel', 'decades', 'deep', 'denizen', 'different', 'direct', 'earwig', 'eshe', 'especially', 'essetesford', 'even', 'ever', 'exploiting', 'fact', 'far', 'faversham', 'felt', 'ferry', 'figure', 'finding', 'flourishing', 'fording', 'formerly', 'freedom', 'geographical', 'god', 'ground', 'hate', 'home', 'home', 'hospital', 'humanity', 'hythe', 'increasingly', 'individuals', 'initially', 'insect', 'intents', 'kelly', 'landmark', 'last', 'later', 'laundry', 'level', 'life', 'life', 'light', 'limp', 'litre', 'locate', 'loftier', 'longer', 'loom', 'maidstone', 'make', 'man', 'margarine', 'model', 'much', 'much', 'must', 'naval', 'ned', 'need', 'never', 'nietzsche', 'nietzsche', 'night', 'one', 'opportunity', 'overcome', 'packet', 'passing', 'people', 'physical', 'place', 'plughole', 'population', 'position', 'pretty', 'previous', 'prior', 'projects', 'promises', 'purposes', 'quality', 'radiator', 'recent', 'recent', 'recent', 'river', 'romney', 'saying', 'scaffold', 'sealink', 'sentence', 'significant', 'simplistic', 'social', 'something', 'spat', 'spoken', 'still', 'stimorol', 'stood', 'stour', 'straightforward', 'subsequently', 'suckles', 'time', 'tireless', 'town', 'traditional', 'training', 'tributary', 'true', 'try', 'tub', 'turnpike', 'two', 'unenviable', 'unrecognisable', 'used', 'want', 'washed', 'water', 'well', 'window', 'wo', 'woke', 'words', 'work', 'worked', 'worse', 'years', 'years', 'yes', 'yet', 'young']
uc1.32106018839313	18	['access', 'admit', 'albert', 'almost', 'always', 'always', 'always', 'amiens', 'anybody', 'approached', 'area', 'around', 'arrival', 'arrival', 'aware', 'back', 'basically', 'beede', 'beede', 'beede', 'beede', 'beede', 'beede', 'believed', 'bent', 'blighted', 'boy', 'brief', 'brief', 'cap', 'career', 'casualties', 'catching', 'centuries', 'channel', 'channel', 'childhood', 'chimneys', 'chunnel', 'combination', 'concerned', 'countless', 'course', 'crested', 'currently', 'cuts', 'daily', 'daniel', 'devastating', 'dig', 'disasters', 'drainage', 'early', 'emotionally', 'endangered', 'engineer', 'environmental', 'epic', 'estimate', 'even', 'exhausting', 'favier', 'fears', 'first', 'flourished', 'folkestone', 'folkestone', 'folkestone', 'forgetting', 'france', 'gallons', 'generally', 'generations', 'get', 'got', 'grandmother', 'grandparents', 'great', 'happy', 'harboured', 'heart', 'ideologically', 'imminence', 'implications', 'industry', 'informed', 'informed', 'initially', 'iron', 'irreparably', 'jobs', 'kentish', 'kentish', 'lamps', 'large', 'life', 'link', 'lit', 'little', 'lived', 'local', 'long', 'loss', 'loss', 'maternal', 'mathieu', 'merely', 'mesh', 'miles', 'million', 'mining', 'moderate', 'much', 'much', 'napoleon', 'narrative', 'nationally', 'net', 'new', 'newington', 'newt', 'noire', 'nondescript', 'north', 'northern', 'oete', 'often', 'oil', 'one', 'one', 'orchid', 'parents', 'passages', 'passingly', 'paved', 'peace', 'perhaps', 'philosophy', 'phlegmatic', 'places', 'planned', 'plc', 'political', 'politically', 'popular', 'potentially', 'progressive', 'proposed', 'prospect', 'quite', 'rare', 'rather', 'remembered', 'road', 'road', 'robust', 'run', 'seasoned', 'second', 'serious', 'several', 'shipping', 'simple', 'site', 'small', 'south', 'spanning', 'specific', 'specific', 'specifically', 'spider', 'square', 'still', 'story', 'streams', 'studiously', 'subsequent', 'suppliers', 'surprisingly', 'tale', 'terminal', 'terminal', 'time', 'tiny', 'true', 'tunnel', 'tunnel', 'tunnel', 'two', 'two', 'underneath', 'vaulted', 'ventilated', 'village', 'wanted', 'water', 'way', 'way', 'well', 'well', 'worked', 'yes', 'yes', 'yes', 'yes']
