htid	page_number	page_tokens
uc1.32106015775429	1	[]
uc1.32106015775429	2	['bald', 'beechworth', 'beechworth', 'byrne', 'creek', 'creek', 'dffav', 'eleven', 'euroa', 'f', 'glenr', 'greta', 'hill', 'jerilderie', 'kelly', 'kilfeera', 'killawara', 'ley', 'mansfield', 'mile', 'moyhu', 'ovens', 'ox', 'plains', 'ranges', 'ranges', 'river', 'sawmill', 'selection', 'selection', 'selection', 'sherritt', 'station', 'strathbogie', 'thehu', 'v', 'v', 'wangaratta', 'warby', 'winton', 'wokran', 'x']
uc1.32106015775429	3	['asman', 'colony', 'country', 'crossing', 'eden', 'es', 'gippsland', 'hat', 'high', 'jea', 'miles', 'murrumbidgee', 'new', 'quinn', 'river', 'selection', 'soutk', 'sydney', 'tambo', 'wal']
uc1.32106015775429	4	[]
uc1.32106015775429	5	[]
uc1.32106015775429	6	['bliss', 'carey', 'fat', 'history', 'illywhacker', 'inspector', 'jack', 'life', 'lucinda', 'maggs', 'man', 'oscar', 'peter', 'smith', 'tax', 'tristan', 'unusual']
uc1.32106015775429	7	['gang', 'history', 'ike', 'kelly', 'true']
uc1.32106015775429	8	[]
uc1.32106015775429	9	[]
uc1.32106015775429	10	['alfred', 'alfred', 'alk', 'america', 'american', 'australia', 'australia', 'book', 'books', 'borzoi', 'borzoi', 'brisbane', 'bushrangers', 'carey', 'carey', 'carey', 'cm', 'colophon', 'congress', 'conventions', 'copyright', 'copyright', 'copyright', 'cruz', 'data', 'distributed', 'division', 'edition', 'endpaper', 'fiction', 'fiction', 'fiction', 'first', 'gang', 'history', 'house', 'house', 'house', 'house', 'international', 'isbn', 'kelly', 'kelly', 'knopf', 'knopf', 'knopf', 'library', 'library', 'manufactured', 'map', 'ned', 'new', 'new', 'originally', 'paper', 'peter', 'peter', 'peter', 'press', 'published', 'published', 'published', 'queensland', 'random', 'random', 'random', 'random', 'registered', 'reserved', 'rights', 'sant', 'states', 'states', 'title', 'trademarks', 'true', 'uc', 'united', 'united', 'university', 'york', 'york']
uc1.32106015775429	11	[]
uc1.32106015775429	12	[]
uc1.32106015775429	13	['dead', 'even', 'faulkner', 'past', 'past', 'william']
uc1.32106015775429	14	[]
uc1.32106015775429	15	['gang', 'history', 'ike', 'kelly', 'true']
uc1.32106015775429	16	[]
uc1.32106015775429	17	['advance', 'air', 'appeared', 'around', 'attack', 'attack', 'attention', 'b', 'badly', 'behind', 'beside', 'blacksmith', 'blows', 'bounced', 'boys', 'bullets', 'bullets', 'butt', 'ca', 'chest', 'children', 'clearness', 'continued', 'continuing', 'coolly', 'creature', 'creature', 'creature', 'creatures', 'dawn', 'dead', 'dip', 'directly', 'distinctiveness', 'dogs', 'drunken', 'effect', 'erect', 'every', 'evident', 'figure', 'figure', 'figure', 'figure', 'figure', 'fired', 'fired', 'g', 'gait', 'gang', 'ground', 'hail', 'half', 'hammer', 'hammering', 'hammering', 'hat', 'hat', 'head', 'headless', 'human', 'immense', 'intensified', 'kelly', 'kneeled', 'least', 'left', 'legs', 'like', 'lines', 'long', 'man', 'man', 'mechanical', 'mechanically', 'members', 'modern', 'mongrel', 'monitor', 'morning', 'move', 'moved', 'much', 'near', 'neck', 'neck', 'neck', 'neck', 'nothing', 'often', 'paused', 'pistol', 'pistol', 'police', 'police', 'police', 'police', 'queer', 'quick', 'quietly', 'raised', 'raised', 'reeled', 'remained', 'responded', 'revolver', 'rifles', 'ringing', 'rotated', 'round', 'shoot', 'shoot', 'shot', 'shot', 'shot', 'shot', 'shotgun', 'shots', 'skin', 'slow', 'slowly', 'small', 'sometimes', 'staggered', 'standing', 'still', 'stopping', 'succession', 'taken', 'thick', 'timber', 'towards', 'tree', 'turret', 'tweed', 'tweed', 'two', 'ungainly', 'walked', 'white', 'without', 'wounded', 'yet', 'youf']
uc1.32106015775429	18	['account', 'affecting', 'armour', 'armour', 'bay', 'beast', 'blood', 'brought', 'bucket', 'cartridges', 'chest', 'clad', 'collection', 'cottage', 'cries', 'crude', 'curtains', 'dark', 'dead', 'directly', 'distinctive', 'drawn', 'either', 'escorted', 'evening', 'event', 'every', 'face', 'fallen', 'fell', 'ghastly', 'glenrowan', 'guns', 'gunshots', 'hair', 'hand', 'hands', 'handwritten', 'helmet', 'inch', 'inside', 'interest', 'june', 'keepsake', 'kelly', 'kelly', 'kelly', 'later', 'library', 'like', 'loins', 'man', 'man', 'man', 'meanwhile', 'melbourne', 'melbourne', 'metal', 'moments', 'moments', 'near', 'ned', 'ned', 'neither', 'occurred', 'ofpolice', 'one', 'one', 'outrage', 'papers', 'parcels', 'part', 'party', 'public', 'quarter', 'responsible', 'ripped', 'shivering', 'shoulders', 'smeared', 'solid', 'souveniring', 'special', 'stained', 'steel', 'steelplate', 'thick', 'thirteen', 'timber', 'took', 'train', 'transported', 'trunk', 'undated', 'unsigned', 'white', 'wholesale', 'wife', 'wild', 'witnessed', 'wounded', 'yet']
