htid	page_number	page_tokens
uc1.b4539006	1	[]
uc1.b4539006	2	[]
uc1.b4539006	3	[]
uc1.b4539006	4	[]
uc1.b4539006	5	['father', 'lost']
uc1.b4539006	6	['allegory', 'alone', 'arc', 'author', 'bath', 'children', 'crack', 'cult', 'dark', 'day', 'dragon', 'empress', 'female', 'female', 'fiction', 'form', 'heroism', 'image', 'impossible', 'impossible', 'impossible', 'impossible', 'joan', 'maidens', 'mary', 'monuments', 'myth', 'night', 'party', 'queen', 'rocket', 'sex', 'skating', 'sketchbook', 'teacup', 'tooth', 'victoria', 'virgin', 'wobbly', 'wood']
uc1.b4539006	7	['chatto', 'father', 'london', 'lost', 'marina', 'tooe', 'warner', 'windus']
uc1.b4539006	8	['available', 'bedford', 'book', 'britain', 'british', 'burn', 'byredwood', 'catalogue', 'chatto', 'cip', 'copyright', 'cruz', 'electronic', 'form', 'great', 'hants', 'impression', 'isbn', 'library', 'library', 'limited', 'london', 'ltd', 'ltd', 'lymington', 'marina', 'may', 'means', 'mechanical', 'otherwise', 'part', 'permission', 'photocopying', 'press', 'printed', 'prior', 'publication', 'published', 'publisher', 'record', 'recording', 'reproduced', 'reserved', 'retrieval', 'rights', 'santa', 'second', 'spartan', 'square', 'stored', 'system', 'transmitted', 'trowbridge', 'typeset', 'uc', 'unfv', 'warner', 'wiltshire', 'windus', 'without']
uc1.b4539006	9	['beauty', 'believed', 'birch', 'born', 'bowls', 'bowls', 'bright', 'colours', 'colours', 'continue', 'cricket', 'daughters', 'even', 'every', 'faithful', 'faithful', 'finch', 'good', 'lacked', 'land', 'lasted', 'little', 'little', 'little', 'many', 'memory', 'messenger', 'misfortune', 'mother', 'mother', 'mother', 'must', 'native', 'needed', 'night', 'order', 'people', 'perhaps', 'possible', 'pr', 'preserved', 'pure', 'save', 'serving', 'set', 'set', 'sisters', 'ten', 'terzulli', 'tongue', 'tongue', 'try', 'twenty', 'used', 'years', 'yet']
uc1.b4539006	10	['acknowledgements', 'angeles', 'appeared', 'arlen', 'art', 'belwin', 'book', 'bregman', 'bregman', 'burbank', 'ca', 'ca', 'center', 'center', 'conn', 'conn', 'corporation', 'czeslaw', 'donaldson', 'emi', 'faithful', 'finishing', 'first', 'generous', 'getty', 'grateful', 'help', 'history', 'humanities', 'kahn', 'keith', 'koehler', 'like', 'lines', 'lines', 'london', 'london', 'los', 'ltd', 'ltd', 'makin', 'mills', 'mills', 'milosz', 'mother', 'music', 'music', 'music', 'music', 'music', 'music', 'old', 'old', 'paris', 'paris', 'patronage', 'permission', 'permission', 'permission', 'prowse', 'publishing', 'publishing', 'publishing', 'quote', 'reproduced', 'reproduced', 'review', 'review', 'spring', 'staff', 'stormy', 'thank', 'tongue', 'usa', 'usa', 'usa', 'usa', 'verses', 'vocco', 'vocco', 'weather', 'whoopee']
uc1.b4539006	11	['anna', 'anna', 'caterina', 'caterina', 'characters', 'children', 'children', 'daughter', 'davide', 'davide', 'davide', 'davide', 'fantina', 'fantina', 'fantina', 'filippa', 'filippa', 'franco', 'grandson', 'immacolata', 'lucia', 'luigi', 'maria', 'maria', 'marries', 'marries', 'narrator', 'new', 'nicholas', 'nunzia', 'papà', 'pericle', 'pittagora', 'principal', 'rosalba', 'sandro', 'schoolfriend', 'son', 'talia', 'talvi', 'tommaso', 'york']
uc1.b4539006	12	[]
uc1.b4539006	13	['become', 'born', 'carrington', 'door', 'fall', 'grace', 'later', 'learned', 'leonora', 'men', 'opened', 'otherwise', 'saw', 'state', 'wound', 'wound']
uc1.b4539006	14	[]
uc1.b4539006	15	['alaska', 'alive', 'amber', 'angle', 'another', 'around', 'asked', 'asked', 'baked', 'behind', 'believe', 'bifocals', 'bit', 'blinds', 'blouse', 'boiling', 'burnish', 'button', 'came', 'candle', 'carvers', 'catch', 'cauldron', 'clarity', 'clothes', 'cocked', 'coming', 'copper', 'cream', 'cream', 'cutting', 'days', 'days', 'decanters', 'deliberate', 'deliberate', 'desk', 'echo', 'embrasure', 'even', 'fantina', 'far', 'father', 'father', 'feel', 'first', 'flame', 'footfall', 'forget', 'forgetfulness', 'forgetfulness', 'get', 'glanced', 'happened', 'head', 'head', 'hear', 'hot', 'hunt', 'ice', 'ice', 'ices', 'intent', 'keyhole', 'knew', 'know', 'language', 'lap', 'laughed', 'lift', 'lightly', 'like', 'like', 'like', 'lipstick', 'live', 'live', 'london', 'long', 'look', 'looking', 'make', 'making', 'manuscript', 'married', 'memories', 'memories', 'moment', 'mother', 'neatly', 'needle', 'nipped', 'nursery', 'oven', 'pages', 'pale', 'pattern', 'paused', 'pierced', 'preferred', 'probing', 'r', 'remained', 'say', 'scoured', 'see', 'see', 'sense', 'set', 'sewing', 'shaving', 'sherry', 'sideboard', 'sister', 'sister', 'skin', 'skinned', 'smell', 'snail', 'sometimes', 'sometimes', 'splinter', 'stairs', 'stop', 'stove', 'straight', 'stretches', 'sudden', 'sunlight', 'sure', 'table', 'tantalus', 'tapped', 'teeth', 'teeth', 'television', 'think', 'think', 'though', 'thoughtfully', 'thread', 'together', 'used', 'vibrating', 'voice', 'walnut', 'want', 'want', 'way', 'welsh', 'went', 'window', 'xoc']
uc1.b4539006	16	['adopted', 'afternoon', 'alaska', 'almost', 'another', 'anyway', 'arm', 'around', 'around', 'baked', 'bara', 'basket', 'bed', 'began', 'bent', 'better', 'black', 'blouse', 'blue', 'bole', 'branched', 'bring', 'brush', 'button', 'buy', 'ca', 'called', 'called', 'came', 'chair', 'childhood', 'cloth', 'courtyard', 'cream', 'crevices', 'crucible', 'current', 'cut', 'day', 'displaying', 'draft', 'duel', 'dust', 'eagle', 'early', 'eat', 'eight', 'end', 'expensive', 'eyebright', 'fact', 'father', 'father', 'father', 'father', 'festa', 'fetch', 'filled', 'finery', 'finery', 'fluffed', 'flushing', 'flying', 'forget', 'found', 'garment', 'gathering', 'gelateria', 'gleamed', 'glossy', 'goers', 'goers', 'good', 'got', 'grandma', 'grass', 'green', 'ground', 'head', 'heap', 'heat', 'heavensake', 'help', 'hempen', 'henbane', 'ice', 'image', 'imaginary', 'insect', 'italian', 'know', 'know', 'last', 'laughed', 'lavender', 'lavishness', 'leftovers', 'light', 'like', 'like', 'limbs', 'listen', 'loaded', 'magnificent', 'may', 'maybe', 'memoir', 'memories', 'mending', 'middle', 'morning', 'mother', 'mussolini', 'name', 'nature', 'neat', 'need', 'needed', 'negri', 'nicholas', 'nicholas', 'night', 'notebook', 'notebooks', 'occasion', 'old', 'old', 'one', 'onto', 'opening', 'opera', 'opera', 'pale', 'part', 'people', 'plumage', 'pola', 'politeama', 'pounds', 'pressed', 'purple', 'put', 'putting', 'quite', 'racemes', 'reached', 'reached', 'reading', 'remember', 'repair', 'repellent', 'riba', 'riba', 'rich', 'save', 'scarlet', 'scent', 'scent', 'see', 'sewing', 'shank', 'shaving', 'shower', 'since', 'sisters', 'sit', 'sixth', 'small', 'smooth', 'snails', 'soap', 'soft', 'southern', 'southern', 'spattered', 'species', 'splashed', 'spool', 'spring', 'springing', 'started', 'stems', 'still', 'still', 'story', 'summer', 'sun', 'sunday', 'sure', 'swung', 'symptom', 'ten', 'texture', 'theda', 'think', 'think', 'though', 'thought', 'tidy', 'together', 'together', 'trying', 'tufts', 'twisting', 'two', 'unnecessary', 'us', 'used', 'used', 'usually', 'visit', 'wait', 'wake', 'wall', 'walls', 'weave', 'went', 'went', 'wisteria', 'wisteria', 'withered', 'wonderful', 'word', 'year', 'years', 'years', 'yet', 'zoo']
